t	u	lambda	p	e	uopt
30.99	0.054903	-173.08	4.3071	5.1747	0
31	0.054902	-173.08	4.3071	5.1747	0
31.01	0.054902	-173.08	4.3071	5.1747	0
31.02	0.054902	-173.08	4.3071	5.1747	0
31.03	0.054902	-173.08	4.3071	5.1747	0
31.04	0.054902	-173.08	4.3071	5.1747	0
31.05	0.054902	-173.08	4.3071	5.1747	0
31.06	0.054902	-173.08	4.3071	5.1747	0
31.07	0.054902	-173.08	4.3071	5.1747	0
31.08	0.054902	-173.08	4.3071	5.1747	0
31.09	0.054902	-173.08	4.3071	5.1747	0
31.1	0.054902	-173.08	4.3071	5.1747	0
31.11	0.054902	-173.08	4.3071	5.1747	0
31.12	0.054902	-173.08	4.3071	5.1747	0
31.13	0.054902	-173.08	4.3071	5.1747	0
31.14	0.054902	-173.08	4.3071	5.1747	0
31.15	0.062912	-173.08	4.3071	5.1747	0
31.16	0.051276	-173.08	4.395	5.1747	0
31.17	0.054181	-173.08	4.395	5.1747	0
31.18	0.055133	-173.08	4.395	5.1747	0
31.19	0.055445	-173.08	4.395	5.1747	0
31.2	0.055547	-173.08	4.395	5.1747	0
31.21	0.055581	-173.08	4.395	5.1747	0
31.22	0.055591	-173.08	4.395	5.1747	0
31.23	0.055595	-173.08	4.395	5.1747	0
31.24	0.047609	-173.08	4.4829	5.1747	0
31.25	0.049539	-173.08	4.4829	5.1747	0
31.26	0.054079	-173.08	4.4829	5.1747	0
31.27	0.055566	-173.08	4.4829	5.1747	0
31.28	0.056054	-173.08	4.4829	5.1747	0
31.29	0.056214	-173.08	4.4829	5.1747	0
31.3	0.056266	-173.08	4.4829	5.1747	0
31.31	0.048295	-173.08	4.5708	5.1747	0
31.32	0.054138	-173.08	4.5708	5.1747	0
31.33	0.056053	-173.08	4.5708	5.1747	0
31.34	0.05668	-173.08	4.5708	5.1747	0
31.35	0.056886	-173.08	4.5708	5.1747	0
31.36	0.044082	-173.08	4.6587	5.1747	0
31.37	0.053224	-173.08	4.6587	5.1747	0
31.38	0.05622	-173.08	4.6587	5.1747	0
31.39	0.057202	-173.08	4.6587	5.1747	0
31.4	0.047365	-173.08	4.7466	5.1747	0
31.41	0.054767	-173.08	4.7466	5.1747	0
31.42	0.057193	-173.08	4.7466	5.1747	0
31.43	0.057988	-173.08	4.7466	5.1747	0
31.44	0.058248	-173.08	4.7466	5.1747	0
31.45	0.050346	-173.08	4.8345	5.1747	0
31.46	0.056211	-173.08	4.8345	5.1747	0
31.47	0.058133	-173.08	4.8345	5.1747	0
31.48	0.058763	-173.08	4.8345	5.1747	0
31.49	0.048811	-173.08	4.9224	5.1747	0
31.5	0.056175	-173.08	4.9224	5.1747	0
31.51	0.058588	-173.08	4.9224	5.1747	0
31.52	0.059379	-173.08	4.9224	5.1747	0
31.53	0.059638	-173.08	4.9224	5.1747	0
31.54	0.054861	-173.08	5.0103	5.1747	0
31.55	0.058624	-173.08	5.0103	5.1747	0
31.56	0.059858	-173.08	5.0103	5.1747	0
31.57	0.060262	-173.08	5.0103	5.1747	0
31.58	0.064301	-173.08	5.0103	5.1747	0
31.59	0.05373	-173.08	5.0982	5.1747	0
31.6	0.058721	-173.08	5.0982	5.0658	0
31.61	0.060356	-173.08	5.0982	5.0658	0
31.62	0.060892	-173.08	5.0982	5.0658	0
31.63	0.061068	-173.08	5.0982	5.0658	0
31.64	0.048254	-173.08	5.1861	5.0658	0
31.65	0.04566	-173.09	5.1861	5.0658	0
31.66	0.050778	-173.1	5.1861	5.0658	0
31.67	0.053497	-173.11	5.1861	5.0658	0
31.68	0.055241	-173.11	5.1861	5.0658	0
31.69	0.056509	-173.12	5.1861	5.0658	0
31.7	0.051241	-173.12	5.274	5.0658	0
31.71	0.056698	-173.12	5.274	5.0658	0
31.72	0.058864	-173.12	5.274	5.0658	0
31.73	0.059883	-173.12	5.274	5.0658	0
31.74	0.060469	-173.12	5.274	5.0658	0
31.75	0.060866	-173.12	5.274	5.0658	0
31.76	0.061164	-173.12	5.274	5.0658	0
31.77	0.055147	-173.12	5.3619	4.9569	0
31.78	0.058616	-173.12	5.3619	4.9569	0
31.79	0.061232	-173.12	5.3619	4.9569	0
31.8	0.062164	-173.12	5.3619	4.9569	0
31.81	0.062529	-173.12	5.3619	4.9569	0
31.82	0.062699	-173.12	5.3619	4.9569	0
31.83	0.062794	-173.12	5.3619	4.9569	0
31.84	0.062858	-173.12	5.3619	4.9569	0
31.85	0.062906	-173.12	5.3619	4.9569	0
31.86	0.062943	-173.12	5.3619	4.9569	0
31.87	0.062973	-173.12	5.3619	4.9569	0
31.88	0.062998	-173.12	5.3619	4.9569	0
31.89	0.063017	-173.12	5.3619	4.9569	0
31.9	0.063033	-173.12	5.3619	4.9569	0
31.91	0.043326	-173.13	5.4498	4.9569	0
31.92	0.051296	-173.15	5.4498	4.9569	0
31.93	0.062944	-173.15	5.3619	4.9569	0
31.94	0.064459	-173.16	5.3619	4.9569	0
31.95	0.060359	-173.16	5.3619	4.9569	0
31.96	0.059587	-173.16	5.3619	4.9569	0
31.97	0.0598	-173.16	5.3619	4.9569	0
31.98	0.06025	-173.16	5.3619	4.9569	0
31.99	0.060708	-173.16	5.3619	4.9569	0
32	0.061112	-173.16	5.3619	4.9569	0
32.01	0.06145	-173.16	5.3619	4.9569	0
32.02	0.074601	-173.16	5.274	4.9569	0
32.03	0.065709	-173.16	5.274	4.9569	0
32.04	0.062907	-173.16	5.274	4.9569	0
32.05	0.062081	-173.16	5.274	4.9569	0
32.06	0.049674	-173.17	5.274	4.9569	0
32.07	0.051878	-173.19	5.274	4.9569	0
32.08	0.059987	-173.2	5.1861	4.9569	0
32.09	0.056854	-173.2	5.1861	4.9569	0
32.1	0.056586	-173.2	5.1861	4.9569	0
32.11	0.057117	-173.2	5.1861	4.9569	0
32.12	0.057796	-173.21	5.1861	4.9569	0
32.13	0.068589	-173.21	5.0982	4.9569	0
32.14	0.061836	-173.21	5.0982	4.848	0
32.15	0.059898	-173.21	5.0982	4.848	0
32.16	0.059487	-173.21	5.0982	4.848	0
32.17	0.059534	-173.21	5.0982	4.848	0
32.18	0.059698	-173.21	5.0982	4.848	0
32.19	0.064736	-173.21	5.0103	4.848	0
32.2	0.061156	-173.21	5.0103	4.848	0
32.21	0.046841	-173.21	5.0103	4.848	0
32.22	0.048939	-173.23	5.0103	4.9569	0
32.23	0.050856	-173.24	5.0103	4.9569	0
32.24	0.052491	-173.24	5.0103	4.9569	0
32.25	0.053848	-173.25	5.0103	4.9569	0
32.26	0.062952	-173.25	4.9224	4.9569	0
32.27	0.058028	-173.25	4.9224	4.9569	0
32.28	0.056862	-173.25	4.9224	4.9569	0
32.29	0.056845	-173.25	4.9224	4.9569	0
32.3	0.057136	-173.25	4.9224	4.9569	0
32.31	0.057475	-173.25	4.9224	4.9569	0
32.32	0.044023	-173.25	4.9224	4.9569	0
32.33	0.046772	-173.27	4.9224	4.9569	0
32.34	0.049029	-173.28	4.9224	4.9569	0
32.35	0.050878	-173.29	4.9224	4.9569	0
32.36	0.05239	-173.29	4.9224	4.9569	0
32.37	0.053625	-173.29	4.9224	4.9569	0
32.38	0.054634	-173.29	4.9224	4.9569	0
32.39	0.055458	-173.29	4.9224	4.9569	0
32.4	0.05613	-173.29	4.9224	4.9569	0
32.41	0.043807	-173.29	5.0103	4.9569	0
32.42	0.053375	-173.29	5.0103	4.9569	0
32.43	0.056728	-173.29	5.0103	4.9569	0
32.44	0.058005	-173.29	5.0103	4.9569	0
32.45	0.045345	-173.3	5.0103	4.9569	0
32.46	0.048038	-173.32	5.0103	4.9569	0
32.47	0.050194	-173.32	5.0103	4.9569	0
32.48	0.04569	-173.33	5.0982	4.9569	0
32.49	0.051783	-173.33	5.0982	4.9569	0
32.5	0.054474	-173.34	5.0982	4.9569	0
32.51	0.055922	-173.34	5.0982	4.9569	0
32.52	0.056859	-173.34	5.0982	4.9569	0
32.53	0.047386	-173.34	5.1861	4.9569	0
32.54	0.055214	-173.34	5.1861	4.9569	0
32.55	0.04582	-173.35	5.1861	4.9569	0
32.56	0.049156	-173.36	5.1861	4.9569	0
32.57	0.041344	-173.37	5.274	4.9569	0
32.58	0.050433	-173.38	5.274	4.9569	0
32.59	0.054247	-173.38	5.274	4.9569	0
32.6	0.05618	-173.38	5.274	4.9569	0
32.61	0.047212	-173.38	5.3619	4.9569	0
32.62	0.055353	-173.38	5.3619	4.9569	0
32.63	0.058391	-173.38	5.3619	4.9569	0
32.64	0.033595	-173.39	5.4498	4.9569	0
32.65	0.039157	-173.4	5.4498	4.9569	0
32.66	0.048978	-173.41	5.4498	4.9569	0
32.67	0.053322	-173.42	5.4498	4.9569	0
32.68	0.042795	-173.42	5.5377	4.9569	0
32.69	0.048551	-173.42	5.5377	4.9569	0
32.7	0.055934	-173.43	5.5377	4.9569	0
32.71	0.058853	-173.43	5.5377	4.9569	0
32.72	0.033586	-173.43	5.6256	4.9569	0
32.73	0.045973	-173.44	5.6256	4.9569	0
32.74	0.051529	-173.46	5.6256	4.9569	0
32.75	0.054572	-173.46	5.6256	4.9569	0
32.76	0.056569	-173.47	5.6256	4.9569	0
32.77	0.058039	-173.47	5.6256	4.9569	0
32.78	0.052936	-173.47	5.7135	4.9569	0
32.79	0.045302	-173.47	5.7135	4.9569	0
32.8	0.049967	-173.49	5.7135	4.9569	0
32.81	0.053033	-173.5	5.7135	4.9569	0
32.82	0.055295	-173.51	5.7135	4.9569	0
32.83	0.046905	-173.51	5.8014	4.9569	0
32.84	0.05562	-173.51	5.8014	4.9569	0
32.85	0.059159	-173.51	5.8014	4.9569	0
32.86	0.04817	-173.52	5.8014	4.9569	0
32.87	0.051486	-173.54	5.8014	4.848	0
32.88	0.054074	-173.55	5.8014	4.848	0
32.89	0.05615	-173.55	5.8014	4.848	0
32.9	0.049844	-173.55	5.8893	4.848	0
32.91	0.057051	-173.56	5.8893	4.848	0
32.92	0.048347	-173.57	5.8893	4.848	0
32.93	0.052006	-173.58	5.8893	4.848	0
32.94	0.054692	-173.59	5.8893	4.848	0
32.95	0.056788	-173.6	5.8893	4.848	0
32.96	0.058466	-173.6	5.8893	4.848	0
32.97	0.046602	-173.6	5.8893	4.848	0
32.98	0.050099	-173.62	5.8893	4.848	0
32.99	0.05296	-173.63	5.8893	4.848	0
33	0.055299	-173.64	5.8893	4.848	0
33.01	0.05721	-173.64	5.8893	4.848	0
33.02	0.045011	-173.64	5.8893	4.848	0
33.03	0.048771	-173.66	5.8893	4.848	0
33.04	0.05185	-173.67	5.8893	4.848	0
33.05	0.054368	-173.68	5.8893	4.848	0
33.06	0.056426	-173.68	5.8893	4.848	0
33.07	0.058107	-173.69	5.8893	4.848	0
33.08	0.047746	-173.7	5.8893	4.848	0
33.09	0.050988	-173.72	5.8893	4.848	0
33.1	0.053639	-173.72	5.8893	4.848	0
33.11	0.055807	-173.73	5.8893	4.848	0
33.12	0.049732	-173.74	5.8014	4.848	0
33.13	0.049739	-173.76	5.8014	4.848	0
33.14	0.051577	-173.76	5.8014	4.848	0
33.15	0.05368	-173.77	5.8014	4.848	0
33.16	0.04237	-173.78	5.8014	4.848	0
33.17	0.046387	-173.8	5.8014	4.848	0
33.18	0.049695	-173.81	5.8014	4.848	0
33.19	0.052407	-173.81	5.8014	4.848	0
33.2	0.032855	-173.82	5.8014	4.848	0
33.21	0.048789	-173.84	5.7135	4.848	0
33.22	0.049402	-173.85	5.7135	4.848	0
33.23	0.051327	-173.86	5.7135	4.848	0
33.24	0.039605	-173.86	5.7135	4.848	0
33.25	0.051896	-173.88	5.6256	4.848	0
33.26	0.049631	-173.89	5.6256	4.848	0
33.27	0.050656	-173.9	5.6256	4.848	0
33.28	0.038674	-173.9	5.6256	4.848	0
33.29	0.050909	-173.92	5.5377	4.848	0
33.3	0.048649	-173.94	5.5377	4.848	0
33.31	0.049694	-173.94	5.5377	4.848	0
33.32	0.051495	-173.95	5.5377	4.848	0
33.33	0.04953	-173.97	5.4498	4.848	0
33.34	0.04737	-173.98	5.4498	4.848	0
33.35	0.048498	-173.99	5.4498	4.9569	0
33.36	0.050366	-173.99	5.4498	4.9569	0
33.37	0.048457	-174.01	5.3619	4.9569	0
33.38	0.046342	-174.02	5.3619	4.9569	0
33.39	0.047506	-174.03	5.3619	4.9569	0
33.4	0.059563	-174.04	5.274	4.9569	0
33.41	0.042394	-174.05	5.274	4.9569	0
33.42	0.043746	-174.07	5.274	4.9569	0
33.43	0.046056	-174.07	5.274	4.9569	0
33.44	0.039977	-174.08	5.1861	4.9569	0
33.45	0.040624	-174.1	5.1861	4.9569	0
33.46	0.043028	-174.11	5.1861	4.9569	0
33.47	0.055766	-174.12	5.0982	4.9569	0
33.48	0.03807	-174.13	5.0982	4.9569	0
33.49	0.039926	-174.15	5.0982	4.9569	0
33.5	0.052797	-174.16	5.0103	4.9569	0
33.51	0.048108	-174.17	5.0103	4.9569	0
33.52	0.034751	-174.17	5.0103	4.9569	0
33.53	0.038243	-174.19	5.0103	4.9569	0
33.54	0.051656	-174.2	4.9224	4.9569	0
33.55	0.033928	-174.21	4.9224	4.9569	0
33.56	0.036249	-174.23	4.9224	4.9569	0
33.57	0.039336	-174.24	4.9224	4.9569	0
33.58	0.055119	-174.25	4.8345	4.9569	0
33.59	0.03528	-174.26	4.8345	4.9569	0
33.6	0.036769	-174.28	4.8345	4.9569	0
33.61	0.039466	-174.29	4.8345	4.9569	0
33.62	0.055026	-174.3	4.7466	4.9569	0
33.63	0.035554	-174.31	4.7466	4.9569	0
33.64	0.036837	-174.33	4.7466	4.9569	0
33.65	0.039369	-174.34	4.7466	4.9569	0
33.66	0.041924	-174.34	4.7466	4.9569	0
33.67	0.044334	-174.35	4.6587	4.9569	0
33.68	0.039396	-174.37	4.6587	4.9569	0
33.69	0.039845	-174.38	4.6587	4.9569	0
33.7	0.041682	-174.39	4.6587	4.9569	0
33.71	0.03193	-174.4	4.6587	4.9569	0
33.72	0.035827	-174.42	4.6587	4.9569	0
33.73	0.045316	-174.43	4.5708	4.9569	0
33.74	0.046435	-174.43	4.5708	4.9569	0
33.75	0.032773	-174.45	4.5708	4.9569	0
33.76	0.035572	-174.46	4.5708	4.9569	0
33.77	0.038445	-174.47	4.5708	4.9569	0
33.78	0.040985	-174.47	4.5708	4.9569	0
33.79	0.030911	-174.49	4.5708	4.9569	0
33.8	0.034883	-174.5	4.5708	4.9569	0
33.81	0.038139	-174.51	4.5708	4.9569	0
33.82	0.040802	-174.52	4.5708	4.9569	0
33.83	0.030768	-174.53	4.5708	4.9569	0
33.84	0.034752	-174.55	4.5708	4.9569	0
33.85	0.038011	-174.56	4.5708	4.9569	0
33.86	0.040674	-174.56	4.5708	4.9569	0
33.87	0.022155	-174.57	4.6587	4.848	0
33.88	0.032065	-174.59	4.6587	4.848	0
33.89	0.03731	-174.6	4.6587	4.848	0
33.9	0.04066	-174.61	4.6587	4.848	0
33.91	0.030383	-174.62	4.6587	4.848	0
33.92	0.034564	-174.63	4.6587	4.848	0
33.93	0.037952	-174.64	4.6587	4.848	0
33.94	0.027838	-174.65	4.7466	4.848	0
33.95	0.026501	-174.66	4.7466	4.848	0
33.96	0.033622	-174.68	4.7466	4.848	0
33.97	0.037982	-174.69	4.7466	4.848	0
33.98	0.041065	-174.69	4.7466	4.848	0
33.99	0.029667	-174.7	4.7466	4.848	0
34	0.03403	-174.72	4.7466	4.848	0
34.01	0.027426	-174.73	4.8345	4.848	0
34.02	0.037623	-174.74	4.8345	4.848	0
34.03	0.042382	-174.74	4.8345	4.848	0
34.04	0.033365	-174.76	4.8345	4.848	0
34.05	0.037322	-174.77	4.8345	4.848	0
34.06	0.040431	-174.78	4.8345	4.848	0
34.07	0.042931	-174.78	4.8345	4.848	0
34.08	0.033226	-174.8	4.8345	4.848	0
34.09	0.036999	-174.81	4.8345	4.7391	0
34.1	0.040084	-174.82	4.8345	4.7391	0
34.11	0.042603	-174.83	4.8345	4.7391	0
34.12	0.032928	-174.84	4.8345	4.7391	0
34.13	0.023858	-174.86	4.9224	4.7391	0
34.14	0.042339	-174.87	4.8345	4.7391	0
34.15	0.048494	-174.87	4.8345	4.7391	0
34.16	0.039131	-174.88	4.8345	4.7391	0
34.17	0.038401	-174.9	4.8345	4.7391	0
34.18	0.040075	-174.91	4.8345	4.7391	0
34.19	0.042186	-174.91	4.8345	4.7391	0
34.2	0.031446	-174.92	4.8345	4.7391	0
34.21	0.035429	-174.94	4.8345	4.7391	0
34.22	0.038713	-174.95	4.8345	4.7391	0
34.23	0.041406	-174.96	4.8345	4.7391	0
34.24	0.030902	-174.97	4.8345	4.7391	0
34.25	0.034999	-174.99	4.8345	4.7391	0
34.26	0.046338	-174.99	4.7466	4.7391	0
34.27	0.048537	-175	4.7466	4.7391	0
34.28	0.032595	-175.01	4.7466	4.7391	0
34.29	0.034926	-175.03	4.7466	4.7391	0
34.3	0.037712	-175.04	4.7466	4.7391	0
34.31	0.040277	-175.04	4.7466	4.7391	0
34.32	0.026634	-175.06	4.7466	4.7391	0
34.33	0.037714	-175.07	4.6587	4.7391	0
34.34	0.038044	-175.08	4.6587	4.7391	0
34.35	0.039809	-175.09	4.6587	4.7391	0
34.36	0.041905	-175.1	4.5708	4.7391	0
34.37	0.036818	-175.12	4.5708	4.7391	0
34.38	0.037183	-175.13	4.5708	4.7391	0
34.39	0.038961	-175.13	4.5708	4.7391	0
34.4	0.028192	-175.14	4.5708	4.7391	0
34.41	0.037092	-175.16	4.4829	4.7391	0
34.42	0.036711	-175.17	4.4829	4.7391	0
34.43	0.038247	-175.18	4.4829	4.7391	0
34.44	0.038053	-175.19	4.395	4.7391	0
34.45	0.03468	-175.21	4.395	4.7391	0
34.46	0.035563	-175.22	4.395	4.7391	0
34.47	0.037476	-175.22	4.395	4.7391	0
34.48	0.037854	-175.24	4.3071	4.7391	0
34.49	0.034401	-175.25	4.3071	4.7391	0
34.5	0.035196	-175.26	4.3071	4.7391	0
34.51	0.037028	-175.27	4.3071	4.7391	0
34.52	0.037338	-175.28	4.2192	4.7391	0
34.53	0.033829	-175.3	4.2192	4.7391	0
34.54	0.034576	-175.31	4.2192	4.7391	0
34.55	0.036371	-175.31	4.2192	4.7391	0
34.56	0.036172	-175.32	4.1313	4.7391	0
34.57	0.032723	-175.34	4.1313	4.7391	0
34.58	0.033521	-175.35	4.1313	4.7391	0
34.59	0.035357	-175.35	4.1313	4.7391	0
34.6	0.047402	-175.36	4.0434	4.7391	0
34.61	0.029066	-175.37	4.0434	4.7391	0
34.62	0.030375	-175.38	4.0434	4.7391	0
34.63	0.032633	-175.39	4.0434	4.7391	0
34.64	0.045024	-175.4	3.9555	4.7391	0
34.65	0.025919	-175.4	3.9555	4.7391	0
34.66	0.027649	-175.42	3.9555	4.7391	0
34.67	0.030253	-175.43	3.9555	4.7391	0
34.68	0.040758	-175.44	3.8676	4.7391	0
34.69	0.037105	-175.44	3.8676	4.7391	0
34.7	0.037018	-175.44	3.8676	4.7391	0
34.71	0.025188	-175.45	3.8676	4.6302	0
34.72	0.036499	-175.47	3.7797	4.6302	0
34.73	0.033483	-175.48	3.7797	4.6302	0
34.74	0.033911	-175.48	3.7797	4.6302	0
34.75	0.035207	-175.49	3.7797	4.6302	0
34.76	0.036575	-175.49	3.7797	4.6302	0
34.77	0.036218	-175.51	3.6918	4.6302	0
34.78	0.036955	-175.52	3.6918	4.6302	0
34.79	0.033868	-175.53	3.6918	4.6302	0
34.8	0.034127	-175.53	3.6918	4.6302	0
34.81	0.035249	-175.53	3.6918	4.6302	0
34.82	0.023756	-175.54	3.6918	4.6302	0
34.83	0.027142	-175.56	3.6918	4.6302	0
34.84	0.029945	-175.57	3.6918	4.6302	0
34.85	0.032247	-175.57	3.6918	4.6302	0
34.86	0.034132	-175.58	3.6918	4.6302	0
34.87	0.035671	-175.58	3.6918	4.6302	0
34.88	0.036928	-175.58	3.6918	4.6302	0
34.89	0.037954	-175.58	3.6918	4.6302	0
34.9	0.026084	-175.59	3.6918	4.6302	0
34.91	0.022813	-175.6	3.7797	4.6302	0
34.92	0.029923	-175.61	3.7797	4.6302	0
34.93	0.033449	-175.62	3.7797	4.6302	0
34.94	0.03558	-175.62	3.7797	4.6302	0
34.95	0.037076	-175.62	3.7797	4.6302	0
34.96	0.030229	-175.62	3.8676	4.6302	0
34.97	0.036971	-175.62	3.8676	4.6302	0
34.98	0.039613	-175.62	3.8676	4.6302	0
34.99	0.029099	-175.64	3.8676	4.6302	0
35	0.021751	-175.65	3.9555	4.6302	0
