t	u	lambda	p	e	uopt
10.22	0.037914	-103.21	5.9772	4.3035	-0.05152
10.23	0.037449	-103.47	5.9772	4.3035	-0.05262
10.24	0.037004	-103.73	5.8893	4.3035	-0.053719
10.25	0.036267	-103.99	5.9772	4.3035	-0.054818
10.26	0.035356	-104.25	5.8893	4.4124	-0.055804
10.27	0.034658	-104.51	5.8893	4.4124	-0.056789
10.28	0.034277	-104.77	5.8893	4.4124	-0.057775
10.29	0.033854	-105.03	5.8893	4.4124	-0.05876
10.3	0.035962	-105.29	5.8014	4.4124	-0.059746
10.31	0.035058	-105.55	5.8014	4.4124	-0.060732
10.32	0.034428	-105.81	5.8014	4.4124	-0.061717
10.33	0.033859	-106.06	5.8014	4.4124	-0.062703
10.34	0.033117	-106.33	5.7135	4.4124	-0.063689
10.35	0.032092	-106.59	5.7135	4.4124	-0.064674
10.36	0.031417	-106.84	5.7135	4.4124	-0.06566
10.37	0.03082	-107.1	5.7135	4.4124	-0.066646
10.38	0.033377	-107.36	5.7135	4.4124	-0.067631
10.39	0.03287	-107.62	5.7135	4.4124	-0.068617
10.4	0.03176	-107.87	5.6256	4.4124	-0.069602
10.41	0.031174	-108.14	5.6256	4.4124	-0.070588
10.42	0.030305	-108.39	5.6256	4.4124	-0.071574
10.43	0.029621	-108.65	5.6256	4.4124	-0.072559
10.44	0.028585	-108.9	5.5377	4.4124	-0.073545
10.45	0.030619	-109.16	5.5377	4.4124	-0.074531
10.46	0.029762	-109.42	5.5377	4.4124	-0.075516
10.47	0.029185	-109.68	5.5377	4.4124	-0.076502
10.48	0.028633	-109.94	5.5377	4.4124	-0.077488
10.49	0.027902	-110.19	5.4498	4.4124	-0.078473
10.5	0.02654	-110.45	5.4498	4.4124	-0.079459
10.51	0.025648	-110.7	5.4498	4.4124	-0.080312
10.52	0.028051	-110.96	5.4498	4.4124	-0.081165
10.53	0.027286	-111.22	5.3619	4.4124	-0.082017
10.54	0.02591	-111.48	5.3619	4.4124	-0.08287
10.55	0.025137	-111.74	5.3619	4.4124	-0.083723
10.56	0.024493	-111.99	5.3619	4.4124	-0.084576
10.57	0.023867	-112.25	5.3619	4.4124	-0.085429
10.58	0.025429	-112.51	5.274	4.4124	-0.086282
10.59	0.024467	-112.76	5.274	4.4124	-0.087135
10.6	0.023702	-113.02	5.274	4.4124	-0.087987
10.61	0.022992	-113.27	5.274	4.4124	-0.08884
10.62	0.021457	-113.53	5.1861	4.4124	-0.089693
10.63	0.020429	-113.78	5.1861	4.4124	-0.090546
10.64	0.022753	-114.04	5.1861	4.4124	-0.091399
10.65	0.022094	-114.3	5.1861	4.4124	-0.092252
10.66	0.021441	-114.55	5.1861	4.4124	-0.093105
10.67	0.019831	-114.81	5.0982	4.4124	-0.093958
10.68	0.018738	-115.06	5.0982	4.4124	-0.09481
10.69	0.021008	-115.31	5.0982	4.4124	-0.095663
10.7	0.020304	-115.57	5.0982	4.4124	-0.096516
10.71	0.01879	-115.82	5.0103	4.5213	-0.097369
10.72	0.017609	-116.08	5.0103	4.5213	-0.098222
10.73	0.016692	-116.33	5.0103	4.5213	-0.099075
10.74	0.019016	-116.59	5.0103	4.5213	-0.099928
10.75	0.01794	-116.85	4.9224	4.5213	-0.10078
10.76	0.016642	-117.1	4.9224	4.5213	-0.10153
10.77	0.015632	-117.35	4.9224	4.5213	-0.10227
10.78	0.017796	-117.61	4.9224	4.5213	-0.10301
10.79	0.016828	-117.86	4.8345	4.5213	-0.10376
10.8	0.015283	-118.12	4.8345	4.5213	-0.1045
10.81	0.014147	-118.37	4.8345	4.5213	-0.10525
10.82	0.016233	-118.62	4.8345	4.5213	-0.10599
10.83	0.015369	-118.87	4.8345	4.5213	-0.10674
10.84	0.014435	-119.12	4.8345	4.5213	-0.10748
10.85	0.012966	-119.38	4.7466	4.5213	-0.10823
10.86	0.014961	-119.63	4.7466	4.5213	-0.10897
10.87	0.013736	-119.88	4.7466	4.5213	-0.10972
10.88	0.012679	-120.13	4.7466	4.5213	-0.11046
10.89	0.011616	-120.38	4.7466	4.5213	-0.11121
10.9	0.013777	-120.64	4.7466	4.5213	-0.11195
10.91	0.012005	-120.89	4.6587	4.5213	-0.11269
10.92	0.010675	-121.14	4.6587	4.5213	-0.11344
10.93	0.012632	-121.39	4.6587	4.5213	-0.11418
10.94	0.011673	-121.64	4.6587	4.5213	-0.11493
10.95	0.010664	-121.89	4.6587	4.5213	-0.11567
10.96	0.012621	-122.14	4.6587	4.5213	-0.11642
10.97	0.011453	-122.39	4.5708	4.5213	-0.11716
10.98	0.009625	-122.64	4.5708	4.5213	-0.11791
10.99	0.0082453	-122.89	4.5708	4.5213	-0.11865
11	0.01025	-123.14	4.5708	4.5213	-0.1194
11.01	0.0092202	-123.39	4.5708	4.5213	-0.12006
11.02	0.0080232	-123.64	4.5708	4.5213	-0.12072
11.03	0.0094916	-123.89	4.4829	4.5213	-0.12138
11.04	0.0079562	-124.14	4.4829	4.5213	-0.12204
11.05	0.0065723	-124.39	4.4829	4.5213	-0.12271
11.06	0.0085307	-124.64	4.4829	4.5213	-0.12337
11.07	0.0070997	-124.88	4.4829	4.5213	-0.12403
11.08	0.0089493	-125.13	4.4829	4.5213	-0.12469
11.09	0.0068102	-125.37	4.395	4.5213	-0.12535
11.1	0.0082064	-125.62	4.395	4.5213	-0.12602
11.11	0.0068927	-125.87	4.395	4.5213	-0.12668
11.12	0.0056287	-126.12	4.395	4.5213	-0.12734
11.13	0.00739	-126.36	4.395	4.5213	-0.128
11.14	0.0062269	-126.61	4.395	4.5213	-0.12866
11.15	0.0076799	-126.85	4.3071	4.5213	-0.12933
11.16	0.0055223	-127.1	4.3071	4.5213	-0.12999
11.17	0.0037639	-127.34	4.3071	4.5213	-0.13065
11.18	0.0054602	-127.59	4.3071	4.5213	-0.13131
11.19	0.0040634	-127.83	4.3071	4.5213	-0.13197
11.2	0.0057126	-128.08	4.3071	4.5213	-0.13264
11.21	0.0043511	-128.32	4.3071	4.5213	-0.1333
11.22	0.0055204	-128.57	4.2192	4.5213	-0.13396
11.23	0.0034691	-128.81	4.2192	4.5213	-0.13462
11.24	0.004759	-129.05	4.2192	4.5213	-0.13528
11.25	0.0033031	-129.3	4.2192	4.5213	-0.13595
11.26	0.0047094	-129.54	4.2192	4.5213	-0.13653
11.27	0.0032614	-129.78	4.2192	4.5213	-0.13711
11.28	0.0046439	-130.02	4.2192	4.5213	-0.1377
11.29	0.0031672	-130.27	4.2192	4.5213	-0.13828
11.3	0.001487	-130.51	4.2192	4.5213	-0.13886
11.31	0.0031253	-130.75	4.2192	4.5213	-0.13944
11.32	0.0044439	-130.99	4.2192	4.6302	-0.14003
11.33	0.0028081	-131.23	4.2192	4.6302	-0.14061
11.34	0.0041391	-131.47	4.2192	4.6302	-0.14119
11.35	0.0026194	-131.72	4.2192	4.6302	-0.14178
11.36	0.00394	-131.96	4.2192	4.6302	-0.14236
11.37	0.0021957	-132.19	4.2192	4.6302	-0.14294
11.38	0.0035482	-132.44	4.2192	4.6302	-0.14353
11.39	0.0019404	-132.68	4.2192	4.6302	-0.14411
11.4	0.0032947	-132.92	4.2192	4.6302	-0.14469
11.41	0.0013445	-133.15	4.2192	4.6302	-0.14528
11.42	0.0027619	-133.4	4.2192	4.6302	-0.14586
11.43	0.0038999	-133.63	4.2192	4.6302	-0.14644
11.44	0.0021164	-133.87	4.2192	4.6302	-0.14703
11.45	0.003327	-134.11	4.2192	4.6302	-0.14761
11.46	0.0016032	-134.35	4.2192	4.6302	-0.14819
11.47	0.0028627	-134.59	4.2192	4.6302	-0.14877
11.48	0.00083513	-134.82	4.2192	4.6302	-0.14936
11.49	0.0021894	-135.07	4.2192	4.6302	-0.14994
11.5	0.0032758	-135.3	4.2192	4.6302	-0.15052
11.51	0.0012235	-135.53	4.2192	4.6302	-0.15102
11.52	0.0024382	-135.77	4.2192	4.6302	-0.15152
11.53	0.0034101	-136.01	4.2192	4.6302	-0.15202
11.54	0.0014905	-136.25	4.2192	4.6302	-0.15252
11.55	0.0018758	-136.48	4.1313	4.6302	-0.15302
11.56	0.0023625	-136.71	4.1313	4.6302	-0.15352
11.57	0.00034327	-136.95	4.1313	4.6302	-0.15402
11.58	0.0013179	-137.19	4.1313	4.6302	-0.15452
11.59	0.0021138	-137.42	4.1313	4.6302	-0.15502
11.6	0.00016278	-137.66	4.1313	4.6302	-0.15552
11.61	0.0011328	-137.89	4.1313	4.6302	-0.15601
11.62	0.001518	-138.12	4.0434	4.6302	-0.15651
11.63	-0.0015184	-138.35	4.0434	4.6302	-0.15701
11.64	-0.00069013	-138.59	4.0434	4.6302	-0.15751
11.65	6.4094e-05	-138.82	4.0434	4.6302	-0.15801
11.66	-0.0023448	-139.05	4.0434	4.6302	-0.15851
11.67	-0.0016789	-139.29	3.9555	4.6302	-0.15901
11.68	-0.0014455	-139.52	3.9555	4.6302	-0.15951
11.69	-0.00097599	-139.75	3.9555	4.6302	-0.16001
11.7	-0.00051549	-139.97	3.9555	4.6302	-0.16051
11.71	-0.0027151	-140.21	3.9555	4.6302	-0.16101
11.72	-0.0026536	-140.44	3.8676	4.6302	-0.1615
11.73	-0.0024279	-140.67	3.8676	4.6302	-0.162
11.74	-0.0020726	-140.9	3.8676	4.6302	-0.1625
11.75	-0.0043272	-141.13	3.8676	4.6302	-0.163
11.76	-0.004157	-141.37	3.7797	4.6302	-0.16342
11.77	-0.0040558	-141.6	3.7797	4.5213	-0.16384
11.78	-0.0037535	-141.82	3.7797	4.5213	-0.16425
11.79	-0.0062516	-142.05	3.7797	4.5213	-0.16467
11.8	-0.0054897	-142.29	3.7797	4.5213	-0.16509
11.81	-0.0050397	-142.52	3.6918	4.5213	-0.16551
11.82	-0.0053223	-142.74	3.6918	4.5213	-0.16592
11.83	-0.0082367	-142.96	3.6918	4.5213	-0.16634
11.84	-0.0078289	-143.19	3.6918	4.5213	-0.16676
11.85	-0.007133	-143.43	3.6918	4.5213	-0.16718
11.86	-0.0074018	-143.66	3.6039	4.5213	-0.16759
11.87	-0.0072727	-143.88	3.6039	4.5213	-0.16801
11.88	-0.0070343	-144.11	3.6039	4.5213	-0.16843
11.89	-0.0068105	-144.33	3.6039	4.5213	-0.16885
11.9	-0.0095498	-144.55	3.6039	4.5213	-0.16926
11.91	-0.0096841	-144.78	3.516	4.5213	-0.16968
11.92	-0.009612	-145.02	3.516	4.5213	-0.1701
11.93	-0.0093345	-145.24	3.516	4.5213	-0.17052
11.94	-0.0090506	-145.47	3.516	4.6302	-0.17093
11.95	-0.0092014	-145.69	3.4281	4.6302	-0.17135
11.96	-0.0096315	-145.91	3.4281	4.6302	-0.17177
11.97	-0.0097031	-146.13	3.4281	4.6302	-0.17219
11.98	-0.0096843	-146.35	3.4281	4.6302	-0.1726
11.99	-0.0094423	-146.58	3.4281	4.6302	-0.17302
12	-0.012174	-146.81	3.4281	4.6302	-0.17344
12.01	-0.012496	-147.04	3.3402	4.6302	-0.17378
12.02	-0.012452	-147.27	3.3402	4.6302	-0.17413
12.03	-0.012297	-147.49	3.3402	4.6302	-0.17447
12.04	-0.012145	-147.71	3.3402	4.6302	-0.17482
12.05	-0.012741	-147.93	3.2523	4.6302	-0.17516
12.06	-0.013051	-148.15	3.2523	4.6302	-0.17551
12.07	-0.012684	-148.39	3.2523	4.6302	-0.17586
12.08	-0.015593	-148.61	3.2523	4.6302	-0.1762
12.09	-0.015287	-148.84	3.2523	4.6302	-0.17655
12.1	-0.015324	-149.07	3.1644	4.6302	-0.17689
12.11	-0.01263	-149.29	3.1644	4.6302	-0.17724
12.12	-0.012843	-149.51	3.1644	4.6302	-0.17758
12.13	-0.015867	-149.73	3.1644	4.6302	-0.17793
12.14	-0.015745	-149.95	3.1644	4.6302	-0.17827
12.15	-0.015655	-150.17	3.1644	4.6302	-0.17862
12.16	-0.016169	-150.4	3.0765	4.6302	-0.17896
12.17	-0.016632	-150.62	3.0765	4.6302	-0.17931
12.18	-0.016792	-150.84	3.0765	4.6302	-0.17965
12.19	-0.016866	-151.06	3.0765	4.6302	-0.18
12.2	-0.017155	-151.27	3.0765	4.6302	-0.18034
12.21	-0.014135	-151.49	3.0765	4.6302	-0.18069
12.22	-0.01741	-151.71	3.0765	4.6302	-0.18103
12.23	-0.018276	-151.91	3.0765	4.6302	-0.18138
12.24	-0.015643	-152.13	2.9886	4.6302	-0.18173
12.25	-0.016628	-152.34	2.9886	4.6302	-0.18207
12.26	-0.017199	-152.56	2.9886	4.6302	-0.18235
12.27	-0.017603	-152.77	2.9886	4.6302	-0.18263
12.28	-0.017926	-152.99	2.9886	4.6302	-0.18292
12.29	-0.018203	-153.21	2.9886	4.6302	-0.1832
12.3	-0.018446	-153.43	2.9886	4.6302	-0.18348
12.31	-0.019052	-153.65	2.9007	4.6302	-0.18376
12.32	-0.019861	-153.87	2.9007	4.6302	-0.18404
12.33	-0.020575	-154.08	2.9007	4.5213	-0.18432
12.34	-0.018164	-154.29	2.9007	4.5213	-0.1846
12.35	-0.018767	-154.5	2.9007	4.5213	-0.18489
12.36	-0.01927	-154.71	2.9007	4.5213	-0.18517
12.37	-0.019698	-154.93	2.9007	4.5213	-0.18545
12.38	-0.020067	-155.15	2.9007	4.5213	-0.18573
12.39	-0.017473	-155.36	2.9007	4.5213	-0.18601
12.4	-0.018286	-155.56	2.9007	4.5213	-0.18629
12.41	-0.019686	-155.77	2.8128	4.5213	-0.18657
12.42	-0.020659	-155.99	2.8128	4.5213	-0.18686
12.43	-0.021283	-156.2	2.8128	4.5213	-0.18714
12.44	-0.021966	-156.41	2.8128	4.5213	-0.18742
12.45	-0.019723	-156.62	2.8128	4.5213	-0.1877
12.46	-0.020487	-156.83	2.8128	4.5213	-0.18798
12.47	-0.021131	-157.04	2.8128	4.5213	-0.18826
12.48	-0.022506	-157.26	2.7249	4.5213	-0.18855
12.49	-0.020698	-157.46	2.7249	4.5213	-0.18883
12.5	-0.021672	-157.67	2.7249	4.5213	-0.18911
12.51	-0.022438	-157.88	2.7249	4.5213	-0.18933
12.52	-0.020266	-158.09	2.7249	4.5213	-0.18955
12.53	-0.021305	-158.29	2.7249	4.5213	-0.18977
12.54	-0.022334	-158.5	2.637	4.5213	-0.19
12.55	-0.023827	-158.71	2.637	4.5213	-0.19022
12.56	-0.022001	-158.92	2.637	4.5213	-0.19044
12.57	-0.023096	-159.12	2.637	4.5213	-0.19066
12.58	-0.023972	-159.33	2.637	4.5213	-0.19088
12.59	-0.022003	-159.53	2.637	4.5213	-0.1911
12.6	-0.023099	-159.74	2.637	4.5213	-0.19133
12.61	-0.024583	-159.95	2.5491	4.5213	-0.19155
12.62	-0.023037	-160.15	2.5491	4.5213	-0.19177
12.63	-0.024353	-160.36	2.5491	4.5213	-0.19199
12.64	-0.025372	-160.56	2.5491	4.6302	-0.19221
12.65	-0.023397	-160.77	2.5491	4.6302	-0.19243
12.66	-0.024594	-160.97	2.5491	4.6302	-0.19266
12.67	-0.022554	-161.18	2.5491	4.6302	-0.19288
12.68	-0.024653	-161.38	2.4612	4.6302	-0.1931
12.69	-0.026197	-161.58	2.4612	4.6302	-0.19332
12.7	-0.024485	-161.78	2.4612	4.6302	-0.19354
12.71	-0.025843	-161.98	2.4612	4.6302	-0.19376
12.72	-0.026953	-162.19	2.4612	4.6302	-0.19399
12.73	-0.025674	-162.39	2.3733	4.6302	-0.19421
12.74	-0.027524	-162.59	2.3733	4.6302	-0.19443
12.75	-0.025841	-162.8	2.3733	4.6302	-0.19465
12.76	-0.027301	-163	2.3733	4.6302	-0.19481
12.77	-0.025681	-163.2	2.3733	4.6302	-0.19498
12.78	-0.027166	-163.39	2.3733	4.6302	-0.19514
12.79	-0.025361	-163.6	2.3733	4.6302	-0.19531
12.8	-0.027507	-163.79	2.2854	4.6302	-0.19547
12.81	-0.026387	-163.99	2.2854	4.6302	-0.19564
12.82	-0.028167	-164.19	2.2854	4.6302	-0.1958
12.83	-0.029565	-164.39	2.2854	4.6302	-0.19597
12.84	-0.028115	-164.59	2.2854	4.6302	-0.19613
12.85	-0.026489	-164.79	2.2854	4.6302	-0.1963
12.86	-0.028211	-164.98	2.2854	4.6302	-0.19646
12.87	-0.030207	-165.19	2.1975	4.6302	-0.19663
12.88	-0.02915	-165.38	2.1975	4.6302	-0.19679
12.89	-0.027831	-165.58	2.1975	4.6302	-0.19695
12.9	-0.029679	-165.78	2.1975	4.6302	-0.19712
12.91	-0.028368	-165.97	2.1975	4.6302	-0.19728
12.92	-0.030102	-166.17	2.1975	4.6302	-0.19745
12.93	-0.028843	-166.36	2.1975	4.6302	-0.19761
12.94	-0.030931	-166.56	2.1975	4.6302	-0.19778
12.95	-0.029744	-166.75	2.1096	4.6302	-0.19794
12.96	-0.028875	-166.95	2.1096	4.6302	-0.19811
12.97	-0.030963	-167.14	2.1096	4.6302	-0.19827
12.98	-0.029914	-167.33	2.1096	4.6302	-0.19844
12.99	-0.028704	-167.53	2.1096	4.6302	-0.1986
13	-0.030758	-167.72	2.1096	4.5213	-0.19876
13.01	-0.029653	-167.91	2.1096	4.5213	-0.19888
13.02	-0.032138	-168.1	2.0217	4.5213	-0.19899
13.03	-0.031409	-168.3	2.0217	4.5213	-0.1991
13.04	-0.030358	-168.49	2.0217	4.5213	-0.19921
13.05	-0.032473	-168.68	2.0217	4.5213	-0.19932
13.06	-0.031505	-168.87	2.0217	4.5213	-0.19944
13.07	-0.030498	-169.06	2.0217	4.5213	-0.19955
13.08	-0.032606	-169.25	2.0217	4.5213	-0.19966
13.09	-0.031763	-169.44	2.0217	4.5213	-0.19977
13.1	-0.031261	-169.63	1.9338	4.5213	-0.19988
13.11	-0.030929	-169.82	1.9338	4.5213	-0.19999
13.12	-0.033411	-170	1.9338	4.5213	-0.20011
13.13	-0.032671	-170.19	1.9338	4.5213	-0.20022
13.14	-0.031826	-170.38	1.9338	4.5213	-0.20033
13.15	-0.031022	-170.57	1.9338	4.5213	-0.20044
13.16	-0.033416	-170.75	1.9338	4.5213	-0.20055
13.17	-0.033268	-170.94	1.8459	4.5213	-0.20067
13.18	-0.032292	-171.13	1.8459	4.5213	-0.20078
13.19	-0.032151	-171.32	1.8459	4.5213	-0.20089
13.2	-0.034791	-171.5	1.8459	4.5213	-0.201
13.21	-0.034178	-171.69	1.8459	4.6302	-0.20111
13.22	-0.033662	-171.87	1.8459	4.6302	-0.20122
13.23	-0.033248	-172.05	1.8459	4.6302	-0.20134
13.24	-0.032813	-172.23	1.8459	4.6302	-0.20145
13.25	-0.032239	-172.42	1.8459	4.6302	-0.20156
13.26	-0.034823	-172.6	1.8459	4.6302	-0.20162
13.27	-0.03455	-172.78	1.8459	4.6302	-0.20169
13.28	-0.034536	-172.97	1.758	4.6302	-0.20175
13.29	-0.033992	-173.15	1.758	4.6302	-0.20182
13.3	-0.033834	-173.34	1.758	4.6302	-0.20188
13.31	-0.033634	-173.52	1.758	4.6302	-0.20195
13.32	-0.033301	-173.7	1.758	4.6302	-0.20201
13.33	-0.03606	-173.88	1.758	4.6302	-0.20208
13.34	-0.035742	-174.06	1.758	4.6302	-0.20214
13.35	-0.03539	-174.24	1.758	4.6302	-0.2022
13.36	-0.035009	-174.43	1.758	4.6302	-0.20227
13.37	-0.034824	-174.6	1.758	4.5213	-0.20233
13.38	-0.03469	-174.78	1.758	4.5213	-0.2024
13.39	-0.034488	-174.96	1.758	4.5213	-0.20246
13.4	-0.034225	-175.14	1.758	4.5213	-0.20253
13.41	-0.034026	-175.32	1.758	4.5213	-0.20259
13.42	-0.033996	-175.49	1.758	4.5213	-0.20265
13.43	-0.033873	-175.67	1.758	4.5213	-0.20272
13.44	-0.03379	-175.85	1.758	4.5213	-0.20278
13.45	-0.034182	-176.03	1.758	4.5213	-0.20285
13.46	-0.034542	-176.2	1.6701	4.5213	-0.20291
13.47	-0.034466	-176.38	1.6701	4.5213	-0.20298
13.48	-0.034662	-176.55	1.6701	4.5213	-0.20304
13.49	-0.035083	-176.73	1.6701	4.5213	-0.2031
13.5	-0.035301	-176.9	1.6701	4.5213	-0.20317
13.51	-0.035334	-177.08	1.6701	4.5213	-0.20319
13.52	-0.035477	-177.25	1.6701	4.5213	-0.20321
13.53	-0.035716	-177.42	1.6701	4.5213	-0.20323
13.54	-0.035817	-177.6	1.6701	4.5213	-0.20326
13.55	-0.035915	-177.78	1.6701	4.5213	-0.20328
13.56	-0.036228	-177.95	1.6701	4.5213	-0.2033
13.57	-0.036395	-178.12	1.6701	4.5213	-0.20332
13.58	-0.033512	-178.3	1.6701	4.5213	-0.20334
13.59	-0.033861	-178.47	1.6701	4.5213	-0.20336
13.6	-0.034163	-178.64	1.6701	4.5213	-0.20338
13.61	-0.034546	-178.81	1.6701	4.5213	-0.20341
13.62	-0.034876	-178.98	1.6701	4.5213	-0.20343
13.63	-0.035162	-179.15	1.6701	4.5213	-0.20345
13.64	-0.035637	-179.32	1.6701	4.5213	-0.20347
13.65	-0.036043	-179.49	1.6701	4.5213	-0.20349
13.66	-0.033355	-179.66	1.6701	4.5213	-0.20351
13.67	-0.033863	-179.83	1.6701	4.5213	-0.20354
13.68	-0.034415	-180	1.6701	4.5213	-0.20356
13.69	-0.034997	-180.16	1.6701	4.5213	-0.20358
13.7	-0.03549	-180.33	1.6701	4.5213	-0.2036
13.71	-0.036568	-180.5	1.6701	4.5213	-0.20362
13.72	-0.037636	-180.67	1.5822	4.5213	-0.20364
13.73	-0.035388	-180.84	1.5822	4.5213	-0.20366
13.74	-0.036046	-181.01	1.5822	4.5213	-0.20369
13.75	-0.03679	-181.17	1.5822	4.5213	-0.20371
13.76	-0.037404	-181.34	1.5822	4.5213	-0.20369
13.77	-0.035495	-181.5	1.4943	4.5213	-0.20367
13.78	-0.036826	-181.67	1.4943	4.5213	-0.20366
13.79	-0.037857	-181.83	1.4943	4.5213	-0.20364
13.8	-0.035582	-182	1.4943	4.5213	-0.20362
13.81	-0.036515	-182.16	1.4943	4.5213	-0.2036
13.82	-0.037284	-182.33	1.4943	4.5213	-0.20358
13.83	-0.038864	-182.49	1.4064	4.5213	-0.20357
13.84	-0.036942	-182.66	1.4064	4.5213	-0.20355
13.85	-0.038004	-182.82	1.4064	4.5213	-0.20353
13.86	-0.03905	-182.98	1.4064	4.5213	-0.20351
13.87	-0.036971	-183.14	1.4064	4.5213	-0.2035
13.88	-0.037985	-183.3	1.4064	4.5213	-0.20348
13.89	-0.038942	-183.46	1.4064	4.5213	-0.20346
13.9	-0.037749	-183.63	1.3185	4.5213	-0.20344
13.91	-0.039127	-183.79	1.3185	4.5213	-0.20343
13.92	-0.040232	-183.95	1.3185	4.5213	-0.20341
13.93	-0.038281	-184.11	1.3185	4.5213	-0.20339
13.94	-0.039503	-184.27	1.3185	4.5213	-0.20337
13.95	-0.040624	-184.43	1.3185	4.5213	-0.20336
13.96	-0.038743	-184.59	1.3185	4.5213	-0.20334
13.97	-0.040634	-184.74	1.2306	4.5213	-0.20332
13.98	-0.039182	-184.9	1.2306	4.5213	-0.2033
13.99	-0.040637	-185.06	1.2306	4.5213	-0.20329
14	-0.038855	-185.22	1.2306	4.5213	-0.20327
14.01	-0.040202	-185.37	1.2306	4.5213	-0.20322
14.02	-0.041538	-185.53	1.2306	4.6302	-0.20316
14.03	-0.039833	-185.69	1.2306	4.6302	-0.20311
14.04	-0.041977	-185.84	1.1427	4.6302	-0.20306
14.05	-0.040741	-186	1.1427	4.6302	-0.203
14.06	-0.042254	-186.15	1.1427	4.6302	-0.20295
14.07	-0.040743	-186.31	1.1427	4.6302	-0.2029
14.08	-0.042313	-186.46	1.1427	4.6302	-0.20284
14.09	-0.040794	-186.61	1.1427	4.6302	-0.20279
14.1	-0.042265	-186.77	1.1427	4.6302	-0.20274
14.11	-0.040781	-186.92	1.1427	4.6302	-0.20268
14.12	-0.039925	-187.08	1.0548	4.6302	-0.20263
14.13	-0.042073	-187.23	1.0548	4.6302	-0.20258
14.14	-0.040795	-187.38	1.0548	4.6302	-0.20252
14.15	-0.042611	-187.53	1.0548	4.6302	-0.20247
14.16	-0.04128	-187.68	1.0548	4.6302	-0.20242
14.17	-0.043003	-187.83	1.0548	4.6302	-0.20236
14.18	-0.041724	-187.98	1.0548	4.6302	-0.20231
14.19	-0.040465	-188.13	1.0548	4.6302	-0.20226
14.2	-0.042261	-188.28	1.0548	4.6302	-0.2022
14.21	-0.041156	-188.43	1.0548	4.6302	-0.20215
14.22	-0.043576	-188.58	1.0548	4.6302	-0.2021
14.23	-0.042475	-188.73	0.9669	4.6302	-0.20204
14.24	-0.041183	-188.88	0.9669	4.6302	-0.20199
14.25	-0.043269	-189.03	1.0548	4.6302	-0.20194
14.26	-0.04245	-189.17	0.9669	4.6302	-0.20185
14.27	-0.041329	-189.32	0.9669	4.6302	-0.20177
14.28	-0.043504	-189.47	0.9669	4.6302	-0.20168
14.29	-0.042587	-189.62	0.9669	4.6302	-0.2016
14.3	-0.041583	-189.76	0.9669	4.6302	-0.20151
14.31	-0.040653	-189.91	0.9669	4.6302	-0.20143
14.32	-0.042823	-190.05	0.9669	4.6302	-0.20134
14.33	-0.041905	-190.2	0.9669	4.6302	-0.20126
14.34	-0.041062	-190.34	0.9669	4.6302	-0.20117
14.35	-0.043197	-190.49	0.9669	4.6302	-0.20109
14.36	-0.042372	-190.63	0.9669	4.6302	-0.201
14.37	-0.041605	-190.77	0.9669	4.6302	-0.20092
14.38	-0.040762	-190.92	0.9669	4.7391	-0.20083
14.39	-0.043121	-191.06	0.9669	4.7391	-0.20074
14.4	-0.042365	-191.2	0.9669	4.7391	-0.20066
14.41	-0.041654	-191.34	0.9669	4.7391	-0.20057
14.42	-0.040967	-191.48	0.9669	4.7391	-0.20049
14.43	-0.040308	-191.63	0.9669	4.7391	-0.2004
14.44	-0.042819	-191.76	0.9669	4.7391	-0.20032
14.45	-0.0423	-191.9	0.9669	4.7391	-0.20023
14.46	-0.041775	-192.04	0.9669	4.7391	-0.20015
14.47	-0.04124	-192.18	0.9669	4.7391	-0.20006
14.48	-0.040709	-192.32	0.9669	4.7391	-0.19998
14.49	-0.040178	-192.46	0.9669	4.7391	-0.19989
14.5	-0.042793	-192.6	0.9669	4.7391	-0.19981
14.51	-0.04236	-192.74	0.9669	4.7391	-0.19969
14.52	-0.042019	-192.87	0.9669	4.7391	-0.19958
14.53	-0.041638	-193.01	0.9669	4.7391	-0.19947
14.54	-0.041783	-193.15	0.9669	4.7391	-0.19935
14.55	-0.041979	-193.28	0.879	4.7391	-0.19924
14.56	-0.041931	-193.42	0.879	4.7391	-0.19912
14.57	-0.041681	-193.56	0.879	4.848	-0.19901
14.58	-0.041455	-193.69	0.879	4.848	-0.1989
14.59	-0.041271	-193.83	0.879	4.848	-0.19878
14.6	-0.04113	-193.96	0.879	4.848	-0.19867
14.61	-0.040916	-194.1	0.879	4.848	-0.19856
14.62	-0.040754	-194.23	0.879	4.848	-0.19844
14.63	-0.040634	-194.36	0.879	4.848	-0.19833
14.64	-0.040548	-194.5	0.879	4.848	-0.19821
14.65	-0.040491	-194.63	0.879	4.848	-0.1981
14.66	-0.040458	-194.76	0.879	4.848	-0.19799
14.67	-0.040443	-194.89	0.879	4.848	-0.19787
14.68	-0.040553	-195.02	0.879	4.848	-0.19776
14.69	-0.040657	-195.15	0.879	4.848	-0.19765
14.7	-0.040754	-195.28	0.879	4.848	-0.19753
14.71	-0.04156	-195.41	0.7911	4.848	-0.19742
14.72	-0.042157	-195.54	0.7911	4.848	-0.19731
14.73	-0.042467	-195.67	0.7911	4.848	-0.19719
14.74	-0.042776	-195.8	0.7911	4.848	-0.19708
14.75	-0.043136	-195.92	0.7911	4.848	-0.19696
14.76	-0.0404	-196.05	0.7911	4.848	-0.19683
