t	u	lambda	p	e
0	0	0	0	-30
0.01	0	0	0	-30
0.02	0	0	0	-30
0.03	0	0	-0.0879	-30
0.04	0	0	-0.0879	-30
0.05	0	0	-0.0879	-30
0.06	0	0	-0.0879	-30
0.07	0	0	-0.0879	-30
0.08	0	0	-0.0879	-30
0.09	0	0.01191	-0.0879	-30
0.1	0	0.025031	-0.0879	-30
0.11	0	0.032778	-0.0879	-30
0.12	0	0.037353	-0.0879	-30
0.13	0	0.048405	-0.0879	-30
0.14	0	0.064579	-0.0879	-30
0.15	0	0.074129	-0.0879	-30
0.16	0	0.084163	-0.0879	-30
0.17	0	0.10369	-0.0879	-29.891
0.18	0	0.11522	-0.0879	-29.891
0.19	0	0.13394	0	-29.891
0.2	0	0.15108	0	-29.891
0.21	0	0.16121	0	-29.891
0.22	0	0.18518	0	-29.891
0.23	0	0.19934	0	-29.891
0.24	0	0.21961	0	-29.891
0.25	0	0.23766	0	-29.782
0.26	0	0.24833	0	-29.782
0.27	0	0.27262	0.0879	-29.782
0.28	0	0.28696	0.0879	-29.782
0.29	0	0.30735	0.0879	-29.782
0.3	0	0.32547	0.1758	-29.673
0.31	0	0.34452	0.1758	-29.673
0.32	0	0.36542	0.1758	-29.673
0.33	0	0.38215	0.1758	-29.673
0.34	0	0.40564	0.2637	-29.564
0.35	0	0.4239	0.2637	-29.564
0.36	0	0.44829	0.3516	-29.564
0.37	0	0.46708	0.3516	-29.456
0.38	0	0.49178	0.3516	-29.456
0.39	0	0.51828	0.4395	-29.456
0.4	0	0.54001	0.4395	-29.347
0.41	0	0.56476	0.5274	-29.347
0.42	0	0.58545	0.5274	-29.238
0.43	0	0.60603	0.6153	-29.238
0.44	0	0.62782	0.6153	-29.129
0.45	0	0.64509	0.6153	-29.129
0.46	0	0.66888	0.7032	-29.02
0.47	0	0.70094	0.7911	-29.02
0.48	0	0.72821	0.7911	-28.911
0.49	0	0.75396	0.879	-28.802
0.5	0	0.77752	0.879	-28.802
0.51	0	0.80108	0.9669	-28.693
0.52	0	0.8269	0.9669	-28.693
0.53	0	0.84824	1.0548	-28.584
0.54	0	0.87595	1.0548	-28.475
0.55	0	0.8952	1.1427	-28.366
0.56	0	0.92456	1.1427	-28.366
0.57	0	0.9419	1.2306	-28.258
0.58	0	0.97013	1.2306	-28.149
0.59	0	0.98681	1.2306	-28.04
0.6	0	1.0147	1.2306	-28.04
0.61	0	1.0355	1.3185	-27.931
0.62	0	1.0614	1.3185	-27.822
0.63	0	1.085	1.4064	-27.713
0.64	0	1.1087	1.4064	-27.604
0.65	0	1.1345	1.4943	-27.495
0.66	0	1.1603	1.4943	-27.386
0.67	0	1.1891	1.5822	-27.386
0.68	0	1.2144	1.5822	-27.277
0.69	0	1.239	1.5822	-27.169
0.7	0	1.2619	1.5822	-27.06
0.71	0	1.2851	1.6701	-26.951
0.72	0	1.3107	1.6701	-26.842
0.73	0	1.3319	1.758	-26.733
0.74	0	1.3488	1.758	-26.624
0.75	0	1.3724	1.758	-26.515
0.76	0	1.3947	1.758	-26.406
0.77	0	1.4175	1.8459	-26.297
0.78	0	1.4393	1.8459	-26.189
0.79	0	1.4618	1.8459	-25.971
0.8	0	1.487	1.8459	-25.862
0.81	0	1.508	1.9338	-25.753
0.82	0	1.5287	1.9338	-25.644
0.83	0	1.5506	1.9338	-25.535
0.84	0	1.5719	1.9338	-25.426
0.85	0	1.5941	2.0217	-25.317
0.86	0	1.6156	1.9338	-25.208
0.87	0	1.6379	2.0217	-25.099
0.88	0	1.6594	2.0217	-24.991
0.89	0	1.6818	2.0217	-24.773
0.9	0	1.6994	2.0217	-24.664
0.91	0	1.7234	2.0217	-24.555
0.92	0	1.7376	2.0217	-24.446
0.93	0	1.7639	2.0217	-24.337
0.94	0	1.7795	2.0217	-24.228
0.95	0	1.8038	2.0217	-24.011
0.96	0	1.821	2.1096	-23.902
0.97	0	1.8396	2.0217	-23.793
0.98	0	1.8602	2.1096	-23.684
0.99	0	1.8723	2.0217	-23.575
1	0	1.8975	2.0217	-23.357
1.01	0	1.9124	2.0217	-23.248
1.02	0	1.9331	2.0217	-23.139
1.03	0	1.9514	2.0217	-23.03
1.04	0	1.9705	2.0217	-22.922
1.05	0	1.9915	2.0217	-22.704
1.06	0	2.0039	2.0217	-22.595
1.07	0	2.0195	2.0217	-22.486
1.08	0	2.0384	2.0217	-22.377
1.09	0	2.0496	2.0217	-22.268
1.1	0	2.0681	2.0217	-22.159
1.11	0	2.0851	1.9338	-21.941
1.12	0	2.0995	1.9338	-21.832
1.13	0	2.1216	1.9338	-21.724
1.14	0	2.1347	1.9338	-21.615
1.15	0	2.1575	1.9338	-21.506
1.16	0	2.1739	1.9338	-21.288
1.17	0	2.188	1.9338	-21.179
1.18	0	2.2099	1.8459	-21.07
1.19	0	2.2228	1.8459	-20.961
1.2	0	2.2423	1.8459	-20.852
1.21	0	2.26	1.8459	-20.635
1.22	0	2.2704	1.758	-20.526
1.23	0	2.2945	1.758	-20.417
1.24	0	2.3088	1.758	-20.308
1.25	0	2.3291	1.758	-20.199
1.26	0	2.3472	1.758	-20.09
1.27	0	2.3579	1.6701	-19.981
1.28	0	2.3686	1.6701	-19.763
1.29	0	2.3885	1.6701	-19.654
1.3	0	2.4003	1.6701	-19.546
1.31	0	2.4116	1.6701	-19.437
1.32	0	2.4319	1.5822	-19.328
1.33	0	2.4439	1.5822	-19.219
1.34	0	2.4629	1.5822	-19.11
1.35	0	2.4802	1.4943	-18.892
1.36	0	2.4904	1.4943	-18.783
1.37	0	2.5116	1.4943	-18.674
1.38	0	2.5269	1.4943	-18.566
1.39	0	2.5404	1.4064	-18.457
1.4	0	2.562	1.4064	-18.348
1.41	0	2.5747	1.4064	-18.239
1.42	0	2.5941	1.4064	-18.13
1.43	0	2.6117	1.4064	-18.021
1.44	0	2.622	1.3185	-17.912
1.45	0	2.6282	1.3185	-17.803
1.46	0	2.6469	1.3185	-17.694
1.47	0	2.6608	1.2306	-17.585
1.48	0	2.6691	1.2306	-17.477
1.49	0	2.6919	1.2306	-17.368
1.5	0	2.7054	1.2306	-17.259
1.51	0	2.7178	1.2306	-17.15
1.52	0	2.7387	1.1427	-17.041
1.53	0	2.7511	1.1427	-16.932
1.54	0	2.7703	1.1427	-16.823
1.55	0	2.7877	1.1427	-16.714
1.56	0	2.798	1.1427	-16.605
1.57	0	2.822	1.0548	-16.496
1.58	0	2.8363	1.0548	-16.388
1.59	0	2.853	1.0548	-16.388
1.6	0	2.8725	1.0548	-16.279
1.61	0	2.8841	1.0548	-16.17
1.62	0	2.9028	0.9669	-16.061
1.63	0	2.9199	0.9669	-15.952
1.64	0	2.9301	0.9669	-15.843
1.65	0	2.9511	0.9669	-15.734
1.66	0	2.9665	0.9669	-15.734
1.67	0	2.9755	0.9669	-15.625
1.68	0	2.9809	0.9669	-15.516
1.69	0	3.002	0.9669	-15.407
1.7	0	3.0145	0.879	-15.299
1.71	0	3.0303	0.9669	-15.299
1.72	0	3.0492	0.879	-15.19
1.73	0	3.0604	0.879	-15.081
1.74	0	3.0821	0.879	-15.081
1.75	0	3.0978	0.879	-14.972
1.76	0	3.1154	0.879	-14.863
1.77	0	3.1355	0.879	-14.754
1.78	0	3.1473	0.879	-14.754
1.79	0	3.1694	0.879	-14.645
1.8	0	3.1854	0.879	-14.536
1.81	0	3.1992	0.879	-14.536
1.82	0	3.2209	0.879	-14.427
1.83	0	3.2338	0.879	-14.318
1.84	0	3.2565	0.879	-14.318
1.85	0	3.2728	0.879	-14.21
1.86	0	3.2868	0.879	-14.21
1.87	0	3.3087	0.9669	-14.101
1.88	0	3.3216	0.9669	-13.992
1.89	0	3.3411	0.9669	-13.992
1.9	0	3.3587	0.9669	-13.883
1.91	0	3.3735	0.9669	-13.774
1.92	0	3.3959	0.9669	-13.774
1.93	0	3.4091	0.9669	-13.665
1.94	0	3.432	0.9669	-13.665
1.95	0	3.4484	1.0548	-13.556
1.96	0	3.4664	0.9669	-13.556
1.97	0	3.4867	1.0548	-13.447
1.98	0	3.4987	1.0548	-13.447
1.99	0	3.5141	1.0548	-13.338
2	0	3.5329	1.0548	-13.338
2.01	0	3.544	1.0548	-13.229
2.02	0	3.5685	1.0548	-13.229
2.03	0	3.583	1.1427	-13.12
2.04	0	3.6067	1.1427	-13.12
2.05	0	3.6235	1.1427	-13.012
2.06	0	3.6418	1.1427	-13.012
2.07	0	3.6623	1.1427	-12.903
2.08	0	3.6744	1.1427	-12.903
2.09	0	3.6995	1.2306	-12.903
2.1	0	3.7144	1.2306	-12.794
2.11	0	3.7382	1.2306	-12.794
2.12	0	3.7552	1.2306	-12.685
2.13	0	3.7736	1.2306	-12.685
2.14	0	3.7941	1.2306	-12.685
2.15	0	3.8062	1.3185	-12.576
2.16	0	3.8313	1.3185	-12.576
2.17	0	3.8462	1.3185	-12.576
2.18	0	3.8669	1.3185	-12.467
2.19	0	3.8852	1.4064	-12.467
2.2	0	3.9004	1.4064	-12.467
2.21	0	3.9229	1.4064	-12.358
2.22	0	3.9363	1.4064	-12.358
2.23	0	3.9621	1.4064	-12.358
2.24	0	3.9774	1.4943	-12.249
2.25	0	4.0016	1.4943	-12.249
2.26	0	4.0187	1.4943	-12.249
2.27	0	4.0407	1.4943	-12.14
2.28	0	4.0598	1.5822	-12.14
2.29	0	4.083	1.5822	-12.14
2.3	0	4.1028	1.5822	-12.14
2.31	0	4.1228	1.5822	-12.032
2.32	0	4.1443	1.5822	-12.032
2.33	0	4.1689	1.6701	-12.032
2.34	0	4.1895	1.6701	-12.032
2.35	0	4.206	1.6701	-11.923
2.36	0	4.2294	1.6701	-11.923
2.37	0	4.2432	1.6701	-11.923
2.38	0	4.2694	1.6701	-11.923
2.39	0	4.2848	1.6701	-11.814
2.4	0	4.3059	1.758	-11.814
2.41	0	4.3244	1.758	-11.814
2.42	0	4.3504	1.758	-11.814
2.43	0	4.3687	1.758	-11.705
2.44	0	4.3914	1.758	-11.705
2.45	0	4.4108	1.758	-11.705
2.46	0	4.4375	1.8459	-11.705
2.47	0	4.4561	1.8459	-11.705
2.48	0	4.4822	1.8459	-11.596
2.49	0	4.5005	1.8459	-11.596
2.5	0	4.5232	1.8459	-11.596
2.51	0	4.5427	1.9338	-11.596
2.52	0	4.5661	1.9338	-11.596
2.53	0	4.586	1.9338	-11.596
2.54	0	4.6129	1.9338	-11.487
2.55	0	4.6317	1.9338	-11.487
2.56	0	4.6578	1.9338	-11.487
2.57	0	4.6762	1.9338	-11.487
2.58	0	4.7021	2.0217	-11.487
2.59	0	4.7203	2.0217	-11.487
2.6	0	4.7462	2.0217	-11.378
2.61	0	4.7644	2.0217	-11.378
2.62	0	4.7931	2.0217	-11.378
2.63	0	4.81	2.0217	-11.378
2.64	0	4.8381	2.0217	-11.378
2.65	0	4.859	2.1096	-11.378
2.66	0	4.885	2.1096	-11.269
2.67	0	4.9003	2.1096	-11.269
2.68	0	4.9273	2.1096	-11.269
2.69	0	4.9477	2.1096	-11.269
2.7	0	4.9733	2.1096	-11.269
2.71	0	4.9968	2.1096	-11.269
2.72	0	5.0203	2.1096	-11.16
2.73	0	5.0426	2.1096	-11.16
2.74	0	5.0654	2.1096	-11.16
2.75	0	5.0907	2.1975	-11.16
2.76	0	5.1118	2.1096	-11.16
2.77	0	5.1393	2.1096	-11.16
2.78	0	5.1585	2.1975	-11.16
2.79	0	5.1849	2.1975	-11.051
2.8	0	5.2034	2.1975	-11.051
2.81	0	5.2323	2.1975	-11.051
2.82	0	5.2538	2.1975	-11.051
2.83	0	5.2801	2.1975	-11.051
2.84	0	5.3039	2.1975	-11.051
2.85	0	5.3277	2.1975	-10.942
2.86	0	5.3536	2.1975	-10.942
2.87	0	5.375	2.1975	-10.942
2.88	0	5.4056	2.1975	-10.942
2.89	0	5.4281	2.1975	-10.942
2.9	0	5.455	2.1975	-10.942
2.91	0	5.4792	2.1975	-10.942
2.92	0	5.5032	2.1975	-10.834
2.93	0	5.5292	2.1975	-10.834
2.94	0	5.5507	2.1975	-10.834
2.95	0	5.5785	2.1975	-10.834
2.96	0	5.5978	2.1975	-10.834
2.97	0	5.6243	2.1975	-10.834
2.98	0	5.6472	2.1975	-10.834
2.99	0	5.6744	2.2854	-10.725
3	0	5.6987	2.1975	-10.725
3.01	0	5.7228	2.2854	-10.725
3.02	0	5.7489	2.1975	-10.725
3.03	0	5.7704	2.2854	-10.725
3.04	0	5.8011	2.2854	-10.616
3.05	0	5.8276	2.1975	-10.616
3.06	0	5.8528	2.2854	-10.616
3.07	0	5.8797	2.1975	-10.616
3.08	0	5.9016	2.2854	-10.616
3.09	0	5.9297	2.2854	-10.616
3.1	0	5.9535	2.1975	-10.507
3.11	0	5.9812	2.2854	-10.507
3.12	0	6.0059	2.1975	-10.507
3.13	0	6.0302	2.2854	-10.507
3.14	0	6.0596	2.2854	-10.507
3.15	0	6.0798	2.2854	-10.507
3.16	0	6.1098	2.2854	-10.398
3.17	0	6.1358	2.2854	-10.398
3.18	0	6.1609	2.2854	-10.398
3.19	0	6.1876	2.2854	-10.398
3.2	0	6.2094	2.2854	-10.398
3.21	0	6.2403	2.2854	-10.289
3.22	0	6.2629	2.2854	-10.289
3.23	0	6.2899	2.2854	-10.289
3.24	0	6.3177	2.2854	-10.289
3.25	0	6.3403	2.2854	-10.289
3.26	0	6.3716	2.2854	-10.18
3.27	0	6.3944	2.2854	-10.18
3.28	0	6.4216	2.3733	-10.18
3.29	0	6.4495	2.2854	-10.18
3.3	0	6.4721	2.3733	-10.071
3.31	0	6.5034	2.3733	-10.071
3.32	0	6.5302	2.3733	-10.071
3.33	0	6.5557	2.3733	-10.071
3.34	0	6.5859	2.3733	-10.071
3.35	0	6.6066	2.3733	-9.9624
3.36	0	6.6368	2.3733	-9.9624
3.37	0	6.663	2.3733	-9.9624
3.38	0	6.6881	2.3733	-9.9624
3.39	0	6.7181	2.3733	-9.8535
3.4	0	6.743	2.3733	-9.8535
3.41	0	6.7714	2.4612	-9.8535
3.42	0	6.8	2.3733	-9.8535
3.43	0	6.823	2.4612	-9.7446
3.44	0	6.8517	2.3733	-9.7446
3.45	0	6.876	2.4612	-9.7446
3.46	0	6.9039	2.4612	-9.7446
3.47	0	6.9322	2.3733	-9.6357
3.48	0	6.9551	2.4612	-9.6357
3.49	0	6.9837	2.3733	-9.6357
3.5	0	7.0079	2.4612	-9.6357
3.51	0	7.0358	2.4612	-9.5268
3.52	0	7.0641	2.3733	-9.5268
3.53	0	7.087	2.4612	-9.5268
3.54	0	7.1156	2.3733	-9.5268
3.55	0	7.1437	2.3733	-9.4179
3.56	0	7.1699	2.3733	-9.4179
3.57	0	7.1974	2.3733	-9.4179
3.58	0	7.2196	2.3733	-9.4179
3.59	0	7.2508	2.3733	-9.309
3.6	0	7.2775	2.3733	-9.309
3.61	0	7.303	2.3733	-9.309
3.62	0	7.3331	2.3733	-9.2001
3.63	0	7.3582	2.3733	-9.2001
3.64	0	7.3866	2.3733	-9.2001
3.65	0	7.4153	2.3733	-9.2001
3.66	0	7.4383	2.3733	-9.0912
3.67	0	7.4699	2.3733	-9.0912
3.68	0	7.4969	2.3733	-9.0912
3.69	0	7.5225	2.3733	-8.9823
3.7	0	7.5495	2.3733	-8.9823
3.71	0	7.576	2.3733	-8.9823
3.72	0	7.6052	2.3733	-8.9823
3.73	0	7.6343	2.3733	-8.8734
3.74	0	7.6576	2.3733	-8.8734
3.75	0	7.6894	2.3733	-8.8734
3.76	0	7.7126	2.3733	-8.7645
3.77	0	7.7398	2.3733	-8.7645
3.78	0	7.771	2.3733	-8.7645
3.79	0	7.7968	2.3733	-8.7645
3.8	0	7.8255	2.3733	-8.6556
3.81	0	7.8545	2.3733	-8.6556
3.82	0	7.8776	2.3733	-8.6556
3.83	0	7.9064	2.3733	-8.5467
3.84	0	7.9346	2.3733	-8.5467
3.85	0	7.9609	2.3733	-8.5467
3.86	0	7.9916	2.3733	-8.4378
3.87	0	8.017	2.3733	-8.4378
3.88	0	8.0456	2.3733	-8.4378
3.89	0	8.0744	2.3733	-8.3289
3.9	0	8.0975	2.3733	-8.3289
3.91	0	8.1291	2.3733	-8.3289
3.92	0	8.1561	2.3733	-8.3289
3.93	0	8.1817	2.3733	-8.22
3.94	0	8.2088	2.3733	-8.22
3.95	0	8.2308	2.3733	-8.22
3.96	0	8.2618	2.3733	-8.1111
3.97	0	8.2885	2.3733	-8.1111
3.98	0	8.3139	2.4612	-8.1111
3.99	0	8.344	2.3733	-8.0022
4	0	8.3691	2.4612	-8.0022
4.01	0	8.3974	2.3733	-8.0022
4.02	0	8.4261	2.3733	-7.8933
4.03	0	8.4492	2.4612	-7.8933
4.04	0	8.4807	2.3733	-7.8933
4.05	0	8.5078	2.3733	-7.8933
4.06	0	8.5333	2.3733	-7.7844
4.07	0	8.5636	2.3733	-7.7844
4.08	0	8.5887	2.4612	-7.7844
4.09	0	8.6171	2.3733	-7.6755
4.1	0	8.6458	2.3733	-7.6755
4.11	0	8.6689	2.3733	-7.6755
4.12	0	8.7005	2.3733	-7.5666
4.13	0	8.7275	2.4612	-7.5666
4.14	0	8.7531	2.3733	-7.5666
4.15	0	8.7801	2.3733	-7.4577
4.16	0	8.8066	2.3733	-7.4577
4.17	0	8.8358	2.3733	-7.4577
4.18	0	8.8649	2.3733	-7.4577
4.19	0	8.8882	2.3733	-7.3488
4.2	0	8.92	2.3733	-7.3488
4.21	0	8.9471	2.3733	-7.3488
4.22	0	8.9728	2.3733	-7.2399
4.23	0	9.0059	2.3733	-7.2399
4.24	0	9.0338	2.3733	-7.2399
4.25	0	9.06	2.3733	-7.131
4.26	0	9.0934	2.3733	-7.131
4.27	0	9.1175	2.3733	-7.131
4.28	0	9.1454	2.3733	-7.131
4.29	0	9.1737	2.3733	-7.0221
4.3	0	9.1966	2.3733	-7.0221
4.31	0	9.2281	2.3733	-7.0221
4.32	0	9.255	2.2854	-6.9132
4.33	0	9.2806	2.3733	-6.9132
4.34	0	9.3108	2.2854	-6.9132
4.35	0	9.3398	2.3733	-6.9132
4.36	0	9.3666	2.3733	-6.8043
4.37	0	9.3976	2.2854	-6.8043
4.38	0	9.4231	2.3733	-6.8043
4.39	0	9.4518	2.2854	-6.6954
4.4	0	9.4807	2.2854	-6.6954
4.41	0	9.5038	2.2854	-6.6954
4.42	0	9.5355	2.2854	-6.6954
4.43	0	9.5625	2.2854	-6.5865
4.44	0	9.5881	2.2854	-6.5865
4.45	0	9.6212	2.2854	-6.5865
4.46	0	9.6452	2.2854	-6.5865
4.47	0	9.6729	2.2854	-6.4776
4.48	0	9.7044	2.2854	-6.4776
4.49	0	9.7343	2.2854	-6.4776
4.5	0	9.7615	2.2854	-6.4776
4.51	0	9.7928	2.2854	-6.4776
4.52	0	9.8185	2.2854	-6.3687
4.53	0	9.8472	2.2854	-6.3687
4.54	0	9.8794	2.2854	-6.3687
4.55	0	9.9056	2.2854	-6.2598
4.56	0	9.9347	2.2854	-6.2598
4.57	0	9.9638	2.2854	-6.2598
4.58	0	9.9871	2.2854	-6.2598
4.59	0	10.019	2.2854	-6.1509
4.6	0	10.046	2.2854	-6.1509
4.61	0	10.072	2.2854	-6.1509
4.62	0	10.102	2.2854	-6.1509
4.63	0	10.131	2.2854	-6.1509
4.64	0	10.158	2.2854	-6.1509
4.65	0	10.189	2.2854	-6.042
4.66	0	10.222	2.2854	-6.042
4.67	0	10.247	2.2854	-6.042
4.68	0	10.28	2.2854	-5.9331
4.69	0	10.312	2.2854	-5.9331
4.7	0	10.337	2.2854	-5.9331
4.71	0	10.369	2.2854	-5.9331
4.72	0	10.4	2.2854	-5.9331
4.73	0	10.425	2.2854	-5.9331
4.74	0	10.457	2.2854	-5.8242
4.75	0	10.485	2.2854	-5.8242
4.76	0.0094028	10.511	2.2854	-5.8242
4.77	0.018806	10.541	2.2854	-5.8242
4.78	0.028208	10.57	2.2854	-5.8242
4.79	0.037611	10.597	2.2854	-5.7153
4.8	0.047014	10.628	2.2854	-5.7153
4.81	0.056417	10.658	2.2854	-5.7153
4.82	0.065819	10.685	2.2854	-5.7153
4.83	0.075222	10.716	2.2854	-5.6064
4.84	0.084625	10.749	2.2854	-5.6064
4.85	0.094028	10.775	2.3733	-5.6064
4.86	0.10343	10.808	2.3733	-5.6064
4.87	0.11283	10.836	2.3733	-5.6064
4.88	0.12224	10.862	2.3733	-5.6064
4.89	0.13164	10.892	2.3733	-5.4975
4.9	0.14104	10.922	2.4612	-5.4975
4.91	0.15044	10.949	2.4612	-5.4975
4.92	0.15985	10.98	2.4612	-5.4975
4.93	0.16925	11.005	2.5491	-5.4975
4.94	0.17865	11.034	2.5491	-5.4975
4.95	0.18806	11.066	2.5491	-5.3886
4.96	0.19746	11.092	2.637	-5.3886
4.97	0.20686	11.121	2.637	-5.3886
4.98	0.21626	11.15	2.7249	-5.3886
4.99	0.22567	11.178	2.8128	-5.2797
5	0.23507	11.208	2.9007	-5.2797
5.01	0.22806	11.238	2.9886	-5.2797
5.02	0.22106	11.266	2.9886	-5.2797
5.03	0.21405	11.296	3.0765	-5.2797
5.04	0.20705	11.325	3.1644	-5.2797
5.05	0.20004	11.353	3.2523	-5.1708
5.06	0.19304	11.384	3.4281	-5.1708
5.07	0.18603	11.41	3.516	-5.1708
5.08	0.17903	11.435	3.6039	-5.1708
5.09	0.17202	11.465	3.6918	-5.0619
5.1	0.16502	11.485	3.8676	-5.0619
5.11	0.15801	11.515	4.0434	-5.0619
5.12	0.15101	11.545	4.1313	-5.0619
5.13	0.144	11.569	4.3071	-5.0619
5.14	0.137	11.598	4.395	-5.0619
5.15	0.12999	11.622	4.5708	-4.953
5.16	0.12299	11.65	4.7466	-4.953
5.17	0.11598	11.682	4.9224	-4.953
5.18	0.10898	11.708	5.0103	-4.953
5.19	0.10197	11.737	5.1861	-4.8441
5.2	0.094968	11.762	5.3619	-4.8441
5.21	0.087963	11.787	5.5377	-4.8441
5.22	0.080958	11.813	5.7135	-4.8441
5.23	0.073953	11.835	5.8893	-4.8441
5.24	0.066948	11.863	6.0651	-4.7352
5.25	0.059943	11.887	6.153	-4.7352
5.26	0.078489	11.915	6.3288	-4.7352
5.27	0.097035	11.935	6.5046	-4.7352
5.28	0.11558	11.961	6.6804	-4.7352
5.29	0.13413	11.981	6.8562	-4.6263
5.3	0.15267	12.006	6.9441	-4.6263
5.31	0.17122	12.033	7.1199	-4.6263
5.32	0.18977	12.055	7.2957	-4.6263
5.33	0.20831	12.08	7.3836	-4.5174
5.34	0.22686	12.1	7.5594	-4.5174
5.35	0.24541	12.128	7.6473	-4.5174
5.36	0.26395	12.147	7.8231	-4.5174
5.37	0.2825	12.17	7.911	-4.5174
5.38	0.30104	12.19	7.9989	-4.5174
5.39	0.31959	12.213	8.1747	-4.4085
5.4	0.33814	12.233	8.2626	-4.4085
5.41	0.35668	12.257	8.3505	-4.4085
5.42	0.37523	12.277	8.4384	-4.4085
5.43	0.39378	12.289	8.6142	-4.4085
5.44	0.41232	12.314	8.7021	-4.2996
5.45	0.43087	12.329	8.79	-4.2996
5.46	0.44941	12.355	8.9658	-4.2996
5.47	0.46796	12.371	9.0537	-4.2996
5.48	0.48651	12.385	9.2295	-4.2996
5.49	0.50505	12.407	9.3174	-4.1907
5.5	0.5236	12.419	9.4932	-4.1907
5.51	0.5236	12.442	9.5811	-4.1907
5.52	0.5236	12.458	9.7569	-4.1907
5.53	0.5236	12.468	9.9327	-4.1907
5.54	0.5236	12.489	10.021	-4.0818
5.55	0.5236	12.504	10.196	-4.0818
5.56	0.5236	12.513	10.372	-4.0818
5.57	0.5236	12.523	10.548	-4.0818
5.58	0.5236	12.542	10.724	-4.0818
5.59	0.5236	12.553	10.988	-3.9729
5.6	0.5236	12.56	11.163	-3.9729
5.61	0.5236	12.576	11.339	-3.9729
5.62	0.5236	12.591	11.603	-3.9729
5.63	0.5236	12.6	11.779	-3.9729
5.64	0.5236	12.606	12.042	-3.9729
5.65	0.5236	12.609	12.306	-3.864
5.66	0.5236	12.611	12.57	-3.864
5.67	0.5236	12.627	12.833	-3.864
5.68	0.5236	12.64	13.097	-3.864
5.69	0.5236	12.647	13.449	-3.864
5.7	0.5236	12.651	13.712	-3.7551
5.71	0.5236	12.654	13.976	-3.7551
5.72	0.5236	12.655	14.328	-3.7551
5.73	0.5236	12.656	14.591	-3.7551
5.74	0.5236	12.657	14.943	-3.7551
5.75	0.5236	12.657	15.295	-3.6462
5.76	0.5236	12.657	15.646	-3.6462
5.77	0.5236	12.657	15.998	-3.6462
5.78	0.5236	12.658	16.262	-3.6462
5.79	0.5236	12.658	16.613	-3.6462
5.8	0.5236	12.658	17.053	-3.5373
5.81	0.5236	12.658	17.316	-3.5373
5.82	0.5236	12.658	17.668	-3.5373
5.83	0.5236	12.658	18.107	-3.5373
5.84	0.5236	12.646	18.459	-3.5373
5.85	0.5236	12.633	18.811	-3.4284
5.86	0.5236	12.625	19.162	-3.4284
5.87	0.5236	12.62	19.514	-3.4284
5.88	0.5236	12.609	19.865	-3.4284
5.89	0.5236	12.593	20.217	-3.4284
5.9	0.5236	12.583	20.657	-3.4284
5.91	0.5236	12.578	20.92	-3.3195
5.92	0.5236	12.557	21.36	-3.3195
5.93	0.5236	12.544	21.711	-3.3195
5.94	0.5236	12.528	21.975	-3.3195
5.95	0.5236	12.509	22.415	-3.3195
5.96	0.5236	12.498	22.678	-3.3195
5.97	0.5236	12.473	23.03	-3.3195
5.98	0.5236	12.454	23.381	-3.3195
5.99	0.5236	12.43	23.645	-3.3195
6	0.5236	12.411	23.997	-3.2106
6.01	0.5236	12.386	24.348	-3.2106
6.02	0.5236	12.363	24.612	-3.2106
6.03	0.5236	12.34	24.964	-3.2106
6.04	0.5236	12.311	25.227	-3.2106
6.05	0.5236	12.286	25.491	-3.2106
6.06	0.5236	12.258	25.755	-3.2106
6.07	0.5236	12.227	26.106	-3.2106
6.08	0.5236	12.193	26.282	-3.2106
6.09	0.5236	12.159	26.634	-3.2106
6.1	0.5236	12.125	26.81	-3.2106
6.11	0.5236	12.091	27.073	-3.2106
6.12	0.5236	12.056	27.337	-3.2106
6.13	0.5236	12.017	27.513	-3.1017
6.14	0.5236	11.976	27.776	-3.1017
6.15	0.5236	11.937	27.952	-3.1017
6.16	0.5236	11.897	28.128	-3.1017
6.17	0.5236	11.851	28.304	-3.1017
6.18	0.5236	11.806	28.48	-3.1017
6.19	0.5236	11.762	28.655	-3.1017
6.2	0.5236	11.715	28.831	-3.1017
6.21	0.5236	11.661	29.007	-3.1017
6.22	0.5236	11.611	29.183	-3.1017
6.23	0.5236	11.559	29.271	-3.1017
6.24	0.5236	11.508	29.447	-3.1017
6.25	0.5236	11.452	29.534	-3.1017
6.26	0.5236	11.398	29.622	-3.1017
6.27	0.5236	11.341	29.798	-3.1017
6.28	0.5236	11.278	29.886	-3.1017
6.29	0.5236	11.219	29.974	-3.1017
6.3	0.5236	11.156	30.062	-3.2106
6.31	0.5236	11.093	30.15	-3.2106
6.32	0.5236	11.027	30.15	-3.2106
6.33	0.5236	10.96	30.238	-3.2106
6.34	0.5236	10.891	30.326	-3.2106
6.35	0.5236	10.821	30.326	-3.2106
6.36	0.5236	10.751	30.413	-3.2106
6.37	0.5236	10.678	30.413	-3.2106
6.38	0.5236	10.605	30.501	-3.2106
6.39	0.5236	10.531	30.501	-3.2106
6.4	0.5236	10.454	30.501	-3.2106
6.41	0.5236	10.376	30.501	-3.3195
6.42	0.5236	10.294	30.501	-3.3195
6.43	0.5236	10.213	30.589	-3.3195
6.44	0.5236	10.129	30.501	-3.3195
6.45	0.5236	10.047	30.501	-3.3195
6.46	0.5236	9.9586	30.501	-3.3195
6.47	0.5236	9.8706	30.501	-3.3195
6.48	0.5236	9.7797	30.501	-3.3195
