t	u	lambda	p	e
28.78	0.02915	164.17	4.2192	-0.1614
28.79	0.029221	164.41	4.2192	-0.1614
28.8	0.029291	164.65	4.2192	-0.1614
28.81	0.029361	164.88	4.2192	-0.1614
28.82	0.029431	165.13	4.2192	-0.1614
28.83	0.029502	165.36	4.2192	-0.1614
28.84	0.029572	165.59	4.2192	-0.1614
28.85	0.029642	165.84	4.2192	-0.1614
28.86	0.029712	166.07	4.2192	-0.1614
28.87	0.029783	166.31	4.2192	-0.1614
28.88	0.029853	166.55	4.2192	-0.1614
28.89	0.029923	166.78	4.2192	-0.1614
28.9	0.029993	167.02	4.2192	-0.1614
28.91	0.030064	167.26	4.2192	-0.1614
28.92	0.030134	167.49	4.2192	-0.1614
28.93	0.030204	167.73	4.2192	-0.1614
28.94	0.030274	167.96	4.2192	-0.1614
28.95	0.030345	168.19	4.2192	-0.1614
28.96	0.030415	168.43	4.2192	-0.1614
28.97	0.030485	168.66	4.2192	-0.1614
28.98	0.030555	168.9	4.2192	-0.1614
28.99	0.030626	169.14	4.2192	-0.1614
29	0.030696	169.37	4.2192	-0.1614
29.01	0.030766	169.6	4.2192	-0.1614
29.02	0.030836	169.84	4.2192	-0.1614
29.03	0.030906	170.07	4.1313	-0.1614
29.04	0.030977	170.3	4.1313	-0.1614
29.05	0.031047	170.54	4.1313	-0.1614
29.06	0.031117	170.77	4.1313	-0.1614
29.07	0.031187	171	4.1313	-0.1614
29.08	0.031257	171.24	4.1313	-0.1614
29.09	0.031328	171.47	4.1313	-0.1614
29.1	0.031398	171.7	4.1313	-0.1614
29.11	0.031468	171.93	4.1313	-0.1614
29.12	0.031538	172.17	4.1313	-0.1614
29.13	0.031608	172.4	4.1313	-0.1614
29.14	0.031679	172.63	4.1313	-0.1614
29.15	0.031749	172.86	4.1313	-0.1614
29.16	0.031819	173.1	4.1313	-0.1614
29.17	0.031889	173.33	4.1313	-0.1614
29.18	0.031959	173.55	4.1313	-0.1614
29.19	0.032029	173.78	4.1313	-0.1614
29.2	0.0321	174.02	4.1313	-0.1614
29.21	0.03217	174.25	4.1313	-0.1614
29.22	0.03224	174.47	4.1313	-0.1614
29.23	0.03231	174.7	4.1313	-0.1614
29.24	0.03238	174.94	4.1313	-0.1614
29.25	0.032451	175.17	4.0434	-0.1614
29.26	0.032521	175.39	4.0434	-0.1614
29.27	0.032591	175.62	4.0434	-0.1614
29.28	0.032661	175.85	4.0434	-0.1614
29.29	0.032731	176.08	4.0434	-0.1614
29.3	0.032802	176.31	4.0434	-0.1614
29.31	0.032872	176.54	4.0434	-0.1614
29.32	0.032942	176.76	4.0434	-0.1614
29.33	0.033012	177	4.0434	-0.1614
29.34	0.033083	177.23	4.0434	-0.1614
29.35	0.033153	177.46	4.0434	-0.1614
29.36	0.033223	177.68	4.0434	-0.1614
29.37	0.033293	177.91	4.0434	-0.1614
29.38	0.033363	178.14	4.0434	-0.1614
29.39	0.033434	178.37	4.0434	-0.1614
29.4	0.033504	178.6	4.1313	-0.1614
29.41	0.033574	178.83	4.1313	-0.1614
29.42	0.033644	179.05	4.1313	-0.1614
29.43	0.033714	179.27	4.1313	-0.1614
29.44	0.033785	179.51	4.1313	-0.1614
29.45	0.033855	179.74	4.1313	-0.1614
29.46	0.033925	179.97	4.1313	-0.1614
29.47	0.033995	180.19	4.1313	-0.1614
29.48	0.034066	180.41	4.1313	-0.1614
29.49	0.034136	180.63	4.1313	-0.1614
29.5	0.034206	180.86	4.1313	-0.1614
29.51	0.032838	181.1	4.1313	-0.1614
29.52	0.031469	181.32	4.1313	-0.1614
29.53	0.030101	181.55	4.2192	-0.1614
29.54	0.028733	181.77	4.2192	-0.1614
29.55	0.027365	181.99	4.2192	-0.1614
29.56	0.025997	182.22	4.2192	-0.1614
29.57	0.024628	182.44	4.2192	-0.1614
29.58	0.02326	182.67	4.2192	-0.1614
29.59	0.021892	182.9	4.2192	-0.1614
29.6	0.020524	183.13	4.2192	-0.1614
29.61	0.019155	183.35	4.2192	-0.1614
29.62	0.017787	183.58	4.2192	-0.1614
29.63	0.016419	183.8	4.2192	-0.1614
29.64	0.015051	184.02	4.2192	-0.1614
29.65	0.013682	184.24	4.2192	-0.1614
29.66	0.012314	184.47	4.2192	-0.1614
29.67	0.010946	184.7	4.2192	-0.1614
29.68	0.0095777	184.93	4.3071	-0.1614
29.69	0.0082094	185.15	4.3071	-0.1614
29.7	0.0068412	185.38	4.3071	-0.1614
29.71	0.005473	185.6	4.3071	-0.1614
29.72	0.0041047	185.82	4.3071	-0.1614
29.73	0.0027365	186.04	4.3071	-0.1614
29.74	0.0013682	186.26	4.3071	-0.1614
29.75	0	186.48	4.3071	-0.1614
29.76	0	186.7	4.3071	-0.1614
29.77	0	186.92	4.3071	-0.0525
29.78	0	187.15	4.3071	-0.0525
29.79	0	187.37	4.3071	-0.0525
29.8	0	187.6	4.3071	-0.0525
29.81	0	187.83	4.3071	-0.0525
29.82	0	188.05	4.2192	-0.0525
29.83	0	188.27	4.2192	-0.0525
29.84	0	188.5	4.2192	-0.0525
29.85	0	188.72	4.2192	-0.0525
29.86	0	188.94	4.2192	-0.0525
29.87	0	189.16	4.2192	-0.0525
29.88	0	189.38	4.2192	-0.0525
29.89	0	189.6	4.2192	-0.0525
29.9	0	189.82	4.1313	-0.0525
29.91	0	190.04	4.1313	-0.0525
29.92	0	190.26	4.1313	-0.0525
29.93	0	190.48	4.1313	-0.0525
29.94	0	190.7	4.0434	-0.0525
29.95	0	190.92	4.0434	0.0564
29.96	0	191.14	4.0434	0.0564
29.97	0	191.36	4.0434	0.0564
29.98	0	191.58	4.0434	0.0564
29.99	0	191.8	3.9555	0.0564
30	0	192.02	3.9555	0.0564
30.01	0	192.24	3.9555	0.0564
30.02	0	192.46	3.9555	0.0564
30.03	0	192.68	3.8676	0.0564
30.04	0	192.89	3.8676	0.0564
30.05	0	193.11	3.8676	0.0564
30.06	0	193.33	3.8676	0.0564
30.07	0	193.55	3.7797	0.0564
30.08	0	193.77	3.7797	0.0564
30.09	0	193.98	3.7797	0.0564
30.1	0	194.19	3.6918	0.0564
30.11	0	194.41	3.6918	0.0564
30.12	0	194.62	3.6918	0.0564
30.13	0	194.84	3.6918	0.1653
30.14	0	195.05	3.6918	0.1653
30.15	0	195.27	3.6039	0.1653
30.16	0	195.49	3.6039	0.1653
30.17	0	195.71	3.6039	0.1653
30.18	0	195.93	3.516	0.1653
30.19	0	196.15	3.516	0.1653
30.2	0	196.37	3.516	0.1653
30.21	0	196.59	3.516	0.1653
30.22	0	196.81	3.516	0.1653
30.23	0	197.03	3.4281	0.1653
30.24	0	197.25	3.4281	0.1653
30.25	0	197.46	3.4281	0.1653
30.26	0	197.68	3.4281	0.1653
30.27	0	197.88	3.3402	0.1653
30.28	0	198.1	3.3402	0.1653
30.29	0	198.31	3.3402	0.1653
30.3	0	198.53	3.3402	0.1653
30.31	0	198.74	3.3402	0.1653
30.32	0	198.96	3.2523	0.1653
30.33	0	199.18	3.2523	0.1653
30.34	0	199.4	3.2523	0.1653
30.35	0	199.62	3.2523	0.1653
30.36	0	199.83	3.2523	0.1653
30.37	0	200.03	3.2523	0.2742
30.38	0	200.25	3.1644	0.2742
30.39	0	200.46	3.1644	0.2742
30.4	0	200.68	3.1644	0.2742
30.41	0	200.9	3.1644	0.2742
30.42	0	201.12	3.1644	0.2742
30.43	0	201.33	3.1644	0.2742
30.44	0	201.54	3.1644	0.2742
30.45	0	201.75	3.1644	0.2742
30.46	0	201.96	3.1644	0.2742
30.47	0	202.18	3.0765	0.2742
30.48	0	202.39	3.0765	0.2742
30.49	0	202.61	3.0765	0.2742
30.5	0	202.83	3.0765	0.2742
30.51	0	203.03	3.0765	0.2742
30.52	0	203.24	3.0765	0.2742
30.53	0	203.45	3.0765	0.2742
30.54	0	203.67	3.0765	0.2742
30.55	0	203.89	3.0765	0.2742
30.56	0	204.11	3.0765	0.2742
30.57	0	204.31	3.0765	0.2742
30.58	0	204.52	3.0765	0.1653
30.59	0	204.73	3.0765	0.1653
30.6	0	204.95	3.0765	0.1653
30.61	0	205.16	3.0765	0.1653
30.62	0	205.38	3.0765	0.1653
30.63	0	205.59	3.0765	0.1653
30.64	0	205.79	3.0765	0.1653
30.65	0	206.01	3.0765	0.1653
30.66	0	206.22	3.0765	0.1653
30.67	0	206.44	3.0765	0.1653
30.68	0	206.66	3.0765	0.1653
30.69	0	206.86	3.0765	0.1653
30.7	0	207.07	3.0765	0.1653
30.71	0	207.28	3.0765	0.1653
30.72	0	207.49	3.0765	0.1653
30.73	0	207.71	3.0765	0.1653
30.74	0	207.91	3.0765	0.1653
30.75	0	208.12	3.0765	0.1653
30.76	0	208.33	3.0765	0.1653
30.77	0	208.55	3.0765	0.1653
30.78	0	208.76	3.0765	0.1653
30.79	0	208.97	3.0765	0.1653
30.8	0	209.18	3.0765	0.1653
30.81	0	209.39	3.0765	0.1653
30.82	0	209.6	3.0765	0.1653
30.83	0	209.82	3.0765	0.1653
30.84	0	210.02	3.0765	0.1653
30.85	0	210.23	3.0765	0.1653
30.86	0	210.44	3.0765	0.1653
30.87	0	210.66	3.0765	0.1653
30.88	0	210.87	3.1644	0.1653
30.89	0	211.07	3.0765	0.1653
30.9	0	211.28	3.1644	0.1653
30.91	0	211.5	3.1644	0.1653
30.92	0	211.71	3.1644	0.1653
30.93	0	211.91	3.1644	0.1653
30.94	0	212.12	3.1644	0.1653
30.95	0	212.33	3.1644	0.1653
30.96	0	212.55	3.1644	0.1653
30.97	0	212.76	3.1644	0.1653
30.98	0	212.96	3.1644	0.1653
30.99	0	213.17	3.1644	0.2742
31	0	213.39	3.1644	0.2742
31.01	0	213.6	3.1644	0.2742
31.02	0	213.8	3.1644	0.2742
31.03	0	214.01	3.1644	0.2742
31.04	0	214.22	3.1644	0.2742
31.05	0	214.43	3.1644	0.2742
31.06	0	214.63	3.1644	0.2742
31.07	0	214.84	3.1644	0.2742
31.08	0	215.06	3.1644	0.2742
31.09	0	215.27	3.1644	0.2742
31.1	0	215.47	3.1644	0.2742
31.11	0	215.68	3.1644	0.2742
31.12	0	215.89	3.1644	0.2742
31.13	0	216.11	3.1644	0.2742
31.14	0	216.31	3.1644	0.2742
31.15	0	216.52	3.1644	0.2742
31.16	0	216.73	3.1644	0.2742
31.17	0	216.94	3.1644	0.2742
31.18	0	217.14	3.1644	0.2742
31.19	0	217.35	3.1644	0.2742
31.2	0	217.56	3.1644	0.2742
31.21	0	217.78	3.1644	0.2742
31.22	0	217.98	3.1644	0.2742
31.23	0	218.19	3.1644	0.2742
31.24	0	218.4	3.0765	0.2742
31.25	0	218.6	3.0765	0.2742
31.26	0	218.8	3.0765	0.2742
31.27	0	219.02	3.0765	0.2742
31.28	0	219.22	3.0765	0.2742
31.29	0	219.43	3.0765	0.2742
31.3	0	219.64	2.9886	0.2742
31.31	0	219.85	2.9886	0.2742
31.32	0	220.06	2.9886	0.2742
31.33	0	220.26	2.9886	0.2742
31.34	0	220.47	2.9886	0.2742
31.35	0	220.68	2.9886	0.2742
31.36	0	220.88	2.9886	0.2742
31.37	0	221.09	2.9886	0.2742
31.38	0	221.3	2.9886	0.2742
31.39	0	221.51	2.9007	0.2742
31.4	0	221.72	2.9007	0.2742
31.41	0	221.92	2.9007	0.2742
31.42	0	222.13	2.9007	0.2742
31.43	0	222.34	2.9007	0.2742
31.44	0	222.54	2.9007	0.2742
31.45	0	222.75	2.9007	0.2742
31.46	0	222.97	2.9007	0.2742
31.47	0	223.17	2.9007	0.2742
31.48	0	223.38	2.9007	0.2742
31.49	0	223.59	2.9007	0.2742
31.5	0	223.8	2.9007	0.3831
31.51	0	224	2.9007	0.3831
31.52	0	224.21	2.8128	0.3831
31.53	0	224.42	2.8128	0.3831
31.54	0	224.62	2.8128	0.3831
31.55	0	224.82	2.8128	0.3831
31.56	0	225.04	2.8128	0.2742
31.57	0	225.24	2.8128	0.2742
31.58	0	225.44	2.8128	0.2742
31.59	0	225.65	2.8128	0.2742
31.6	0	225.87	2.8128	0.2742
31.61	0	226.07	2.8128	0.2742
31.62	0	226.27	2.8128	0.2742
31.63	0	226.49	2.9007	0.2742
31.64	0	226.69	2.9007	0.2742
31.65	0	226.9	2.9007	0.2742
31.66	0	227.1	2.9007	0.2742
31.67	0	227.31	2.9007	0.2742
31.68	0	227.51	2.9007	0.2742
31.69	0	227.72	2.9007	0.2742
31.7	0	227.93	2.9007	0.2742
31.71	0	228.14	2.9007	0.2742
31.72	0	228.34	2.9007	0.2742
31.73	0	228.55	2.9007	0.2742
31.74	0	228.77	2.9007	0.2742
31.75	0	228.97	2.9007	0.2742
31.76	0	229.17	2.9007	0.2742
31.77	0	229.39	2.9007	0.2742
31.78	0	229.58	2.9007	0.2742
31.79	0	229.79	2.9007	0.2742
31.8	0	230	2.9007	0.2742
31.81	0	230.2	2.9007	0.2742
31.82	0	230.41	2.9007	0.2742
31.83	0	230.62	2.9007	0.2742
31.84	0	230.82	2.9007	0.2742
31.85	0	231.02	2.9007	0.2742
31.86	0	231.23	2.9007	0.2742
31.87	0	231.44	2.9886	0.2742
31.88	0	231.64	2.9886	0.2742
31.89	0	231.85	2.9886	0.2742
31.9	0	232.06	2.9886	0.2742
31.91	0	232.26	2.9886	0.2742
31.92	0	232.47	2.9886	0.2742
31.93	0	232.67	2.9886	0.2742
31.94	0	232.87	2.9886	0.2742
31.95	0	233.08	2.9886	0.2742
31.96	0	233.29	2.9886	0.2742
31.97	0	233.49	2.9886	0.2742
31.98	0	233.7	2.9886	0.2742
31.99	0	233.9	2.9886	0.2742
32	0	234.1	2.9886	0.2742
32.01	0	234.31	2.9886	0.2742
32.02	0	234.52	2.9886	0.2742
32.03	0	234.72	2.9886	0.2742
32.04	0	234.93	2.9886	0.2742
32.05	0	235.13	2.9886	0.1653
32.06	0	235.33	2.9886	0.1653
32.07	0	235.54	2.9886	0.1653
32.08	0	235.75	2.9886	0.1653
32.09	0	235.95	2.9886	0.1653
32.1	0	236.16	2.9886	0.1653
32.11	0	236.36	3.0765	0.1653
32.12	0	236.56	3.0765	0.1653
32.13	0	236.77	3.0765	0.1653
32.14	0	236.98	3.0765	0.1653
32.15	0	237.18	3.0765	0.1653
32.16	0	237.39	3.0765	0.1653
32.17	0	237.59	3.0765	0.1653
32.18	0	237.79	3.0765	0.1653
32.19	0	238	3.0765	0.1653
32.2	0	238.21	3.0765	0.1653
32.21	0	238.41	3.0765	0.1653
32.22	0	238.62	3.0765	0.1653
32.23	0	238.82	3.0765	0.1653
32.24	0	239.02	3.0765	0.1653
32.25	0	239.23	3.0765	0.0564
32.26	0	239.44	3.0765	0.0564
32.27	0	239.64	3.0765	0.0564
32.28	0	239.85	3.0765	0.0564
32.29	0	240.05	3.0765	0.0564
32.3	0	240.25	3.0765	0.0564
32.31	0	240.46	3.0765	0.0564
32.32	0	240.66	2.9886	0.0564
32.33	0	240.87	2.9886	0.0564
32.34	0	241.08	2.9886	0.0564
32.35	0	241.28	2.9886	0.0564
32.36	0	241.48	2.9886	0.0564
32.37	0	241.69	2.9886	0.0564
32.38	0	241.89	2.9886	0.0564
32.39	0	242.1	2.9886	0.0564
32.4	0	242.3	2.9886	0.0564
32.41	0	242.5	2.9886	0.0564
32.42	0	242.71	2.9886	0.0564
32.43	0	242.91	2.9886	0.0564
32.44	0	243.11	2.9886	0.0564
32.45	0	243.32	2.9886	0.0564
32.46	0	243.52	2.9886	0.0564
32.47	0	243.72	2.9886	0.0564
32.48	0	243.93	2.9886	0.0564
32.49	0	244.13	2.9886	0.0564
32.5	0	244.34	2.9886	0.0564
32.51	0	244.54	2.9886	0.0564
32.52	0	244.74	2.9007	0.0564
32.53	0	244.95	2.9886	0.0564
32.54	0	245.15	2.9007	0.0564
32.55	0	245.35	2.9007	0.0564
32.56	0	245.56	2.9007	-0.0525
32.57	0	245.75	2.9007	-0.0525
32.58	0	245.96	2.9007	-0.0525
32.59	0	246.17	2.9007	-0.0525
32.6	0	246.37	2.9007	-0.0525
32.61	0	246.58	2.9007	-0.0525
32.62	0	246.78	2.9007	-0.0525
32.63	0	246.98	2.9007	-0.0525
32.64	0	247.19	2.9007	-0.0525
32.65	0	247.39	2.9007	-0.0525
32.66	0	247.59	2.8128	-0.0525
32.67	0	247.8	2.8128	-0.0525
32.68	0	248	2.8128	-0.0525
32.69	0	248.21	2.8128	-0.0525
32.7	0	248.41	2.8128	-0.0525
32.71	0	248.61	2.8128	-0.0525
32.72	0	248.82	2.8128	-0.0525
32.73	0	249.02	2.8128	-0.0525
32.74	0	249.22	2.8128	-0.0525
32.75	0	249.43	2.8128	-0.0525
32.76	0	249.63	2.8128	-0.0525
32.77	0	249.83	2.8128	-0.0525
32.78	0	250.04	2.8128	-0.0525
32.79	0	250.24	2.8128	-0.0525
32.8	0	250.44	2.8128	-0.0525
32.81	0	250.64	2.8128	-0.0525
32.82	0	250.85	2.8128	-0.0525
32.83	0	251.05	2.8128	-0.0525
32.84	0	251.25	2.8128	-0.0525
32.85	0	251.46	2.8128	-0.0525
32.86	0	251.66	2.8128	-0.0525
32.87	0	251.86	2.8128	-0.0525
32.88	0	252.07	2.8128	-0.0525
32.89	0	252.26	2.8128	-0.0525
32.9	0	252.47	2.8128	-0.0525
32.91	0	252.67	2.8128	-0.0525
32.92	0	252.87	2.8128	-0.0525
32.93	0	253.07	2.8128	-0.0525
32.94	0	253.27	2.8128	-0.0525
32.95	0	253.48	2.8128	-0.0525
32.96	0	253.68	2.8128	-0.0525
32.97	0	253.88	2.8128	-0.0525
32.98	0	254.08	2.8128	-0.0525
32.99	0	254.28	2.8128	-0.0525
33	0	254.49	2.8128	-0.0525
33.01	0	254.69	2.8128	-0.0525
33.02	0	254.89	2.8128	-0.0525
33.03	0	255.1	2.8128	-0.0525
33.04	0	255.29	2.9007	-0.0525
33.05	0	255.5	2.9007	-0.0525
33.06	0	255.7	2.9007	-0.0525
33.07	0	255.9	2.9007	-0.0525
33.08	0	256.11	2.9007	-0.0525
33.09	0	256.3	2.9007	-0.0525
33.1	0	256.51	2.9886	-0.0525
33.11	0	256.7	2.9886	-0.0525
33.12	0	256.91	2.9886	-0.0525
33.13	0	257.11	2.9886	-0.0525
33.14	0	257.31	2.9886	-0.0525
33.15	0	257.51	2.9886	-0.0525
33.16	0	257.71	2.9886	-0.0525
33.17	0	257.92	2.9886	-0.0525
33.18	0	258.11	2.9886	-0.0525
33.19	0	258.32	2.9886	-0.0525
33.2	0	258.51	2.9886	-0.0525
33.21	0	258.71	3.0765	-0.0525
33.22	0	258.92	3.0765	-0.0525
33.23	0	259.11	3.0765	-0.0525
33.24	0	259.31	3.0765	-0.0525
33.25	0	259.51	3.0765	-0.0525
33.26	0	259.72	3.0765	-0.0525
33.27	0	259.91	3.0765	-0.0525
33.28	0	260.11	3.0765	-0.0525
33.29	0	260.31	3.0765	0.0564
33.3	0	260.51	3.0765	0.0564
33.31	0	260.71	3.1644	0.0564
33.32	0	260.91	3.1644	0.0564
33.33	0	261.11	3.1644	0.0564
33.34	0	261.31	3.1644	0.0564
33.35	0	261.51	3.1644	0.0564
33.36	0	261.71	3.1644	0.0564
33.37	0	261.91	3.1644	0.0564
33.38	0	262.11	3.1644	0.0564
33.39	0	262.3	3.1644	0.0564
33.4	0	262.5	3.1644	0.0564
33.41	0	262.7	3.1644	0.0564
33.42	0	262.9	3.1644	0.0564
33.43	0	263.1	3.1644	0.0564
33.44	0	263.29	3.2523	0.0564
33.45	0	263.5	3.2523	0.0564
33.46	0	263.69	3.2523	0.0564
33.47	0	263.89	3.2523	0.0564
33.48	0	264.09	3.2523	0.0564
33.49	0	264.28	3.2523	0.0564
33.5	0	264.48	3.2523	0.0564
33.51	0	264.68	3.2523	0.0564
33.52	0	264.88	3.2523	0.0564
33.53	0	265.08	3.2523	0.0564
33.54	0	265.27	3.2523	0.0564
33.55	0	265.47	3.2523	0.0564
33.56	0	265.67	3.2523	0.0564
33.57	0	265.86	3.2523	0.0564
33.58	0	266.06	3.2523	0.0564
33.59	0	266.26	3.3402	0.0564
33.6	0	266.46	3.3402	0.0564
33.61	0	266.66	3.3402	0.0564
33.62	0	266.85	3.3402	0.0564
33.63	0	267.05	3.3402	0.0564
33.64	0	267.25	3.3402	0.0564
33.65	0	267.45	3.3402	0.0564
33.66	0	267.64	3.3402	0.0564
33.67	0	267.84	3.3402	0.0564
33.68	0	268.04	3.3402	0.0564
33.69	0	268.23	3.3402	0.0564
33.7	0	268.43	3.3402	0.0564
33.71	0	268.62	3.3402	0.1653
33.72	0	268.82	3.3402	0.1653
33.73	0	269.01	3.3402	0.1653
33.74	0	269.22	3.3402	0.1653
33.75	0	269.41	3.3402	0.1653
33.76	0	269.6	3.2523	0.1653
33.77	0	269.8	3.2523	0.1653
33.78	0	269.99	3.2523	0.1653
33.79	0	270.19	3.2523	0.1653
33.8	0	270.38	3.2523	0.1653
33.81	0	270.58	3.2523	0.1653
33.82	0	270.78	3.2523	0.1653
33.83	0	270.98	3.2523	0.1653
33.84	0	271.17	3.2523	0.1653
33.85	0	271.37	3.2523	0.1653
33.86	0	271.56	3.2523	0.1653
33.87	0	271.75	3.2523	0.1653
33.88	0	271.95	3.2523	0.1653
33.89	0	272.14	3.1644	0.1653
33.9	0	272.34	3.2523	0.1653
33.91	0	272.53	3.1644	0.2742
33.92	0	272.74	3.1644	0.2742
33.93	0	272.93	3.1644	0.2742
33.94	0	273.12	3.1644	0.2742
33.95	0	273.32	3.1644	0.2742
33.96	0	273.51	3.1644	0.2742
33.97	0	273.71	3.1644	0.2742
33.98	0	273.9	3.1644	0.2742
33.99	0	274.09	3.1644	0.2742
34	0	274.28	3.1644	0.2742
34.01	0	274.48	3.1644	0.2742
34.02	0	274.68	3.1644	0.2742
34.03	0	274.87	3.0765	0.2742
34.04	0	275.07	3.0765	0.2742
34.05	0	275.26	3.0765	0.2742
34.06	0	275.45	3.0765	0.2742
34.07	0	275.65	3.0765	0.2742
34.08	0	275.84	3.0765	0.2742
34.09	0	276.03	3.0765	0.2742
34.1	0	276.22	3.0765	0.2742
34.11	0	276.42	3.0765	0.2742
34.12	0	276.61	3.0765	0.2742
34.13	0	276.8	3.0765	0.2742
34.14	0	277	3.0765	0.2742
34.15	0	277.2	3.0765	0.2742
34.16	0	277.4	3.0765	0.2742
34.17	0	277.59	3.0765	0.2742
34.18	0	277.79	3.0765	0.2742
34.19	0	277.98	3.0765	0.2742
34.2	0	278.18	3.0765	0.2742
34.21	0	278.37	3.0765	0.2742
34.22	0	278.56	3.0765	0.2742
34.23	0	278.76	3.0765	0.2742
34.24	0	278.95	3.0765	0.2742
34.25	0	279.14	3.1644	0.2742
34.26	0	279.34	3.1644	0.2742
34.27	0	279.52	3.1644	0.2742
34.28	0	279.72	3.1644	0.2742
34.29	0	279.91	3.1644	0.2742
34.3	0	280.1	3.1644	0.2742
34.31	0	280.29	3.1644	0.2742
34.32	0	280.48	3.1644	0.2742
34.33	0	280.67	3.1644	0.2742
34.34	0	280.87	3.1644	0.2742
34.35	0	281.06	3.1644	0.2742
34.36	0	281.25	3.1644	0.2742
34.37	0	281.44	3.2523	0.2742
34.38	0	281.63	3.2523	0.2742
34.39	0	281.82	3.2523	0.2742
34.4	0	282.02	3.2523	0.2742
34.41	0	282.21	3.2523	0.2742
34.42	0	282.4	3.2523	0.2742
34.43	0	282.59	3.2523	0.2742
34.44	0	282.78	3.2523	0.2742
34.45	0	282.97	3.2523	0.2742
34.46	0	283.17	3.2523	0.2742
34.47	0	283.36	3.2523	0.2742
34.48	0	283.54	3.2523	0.2742
34.49	0	283.74	3.2523	0.2742
34.5	0	283.92	3.2523	0.2742
34.51	0	284.12	3.1644	0.2742
34.52	0	284.3	3.1644	0.2742
34.53	0	284.49	3.1644	0.2742
34.54	0	284.68	3.1644	0.2742
34.55	0	284.87	3.1644	0.2742
34.56	0	285.06	3.1644	0.2742
34.57	0	285.26	3.1644	0.2742
34.58	0	285.45	3.1644	0.2742
34.59	0	285.63	3.1644	0.2742
34.6	0	285.82	3.1644	0.2742
34.61	0	286.01	3.1644	0.2742
34.62	0	286.2	3.1644	0.2742
34.63	0	286.38	3.1644	0.1653
34.64	0	286.58	3.0765	0.1653
34.65	0	286.77	3.0765	0.1653
34.66	0	286.95	3.0765	0.1653
34.67	0	287.15	3.0765	0.1653
34.68	0	287.34	3.0765	0.1653
34.69	0	287.53	3.0765	0.1653
34.7	0	287.72	3.0765	0.1653
34.71	0	287.91	2.9886	0.1653
34.72	0	288.09	3.0765	0.1653
34.73	0	288.28	2.9886	0.1653
34.74	0	288.47	2.9886	0.1653
34.75	0	288.66	2.9886	0.1653
34.76	0	288.85	2.9886	0.1653
34.77	0	289.04	2.9886	0.1653
34.78	0	289.22	2.9886	0.1653
34.79	0	289.41	2.9886	0.1653
34.8	0	289.6	2.9886	0.1653
34.81	0	289.79	2.9886	0.1653
34.82	0	289.98	2.9886	0.1653
34.83	0	290.16	2.9007	0.1653
34.84	0	290.35	2.9007	0.1653
34.85	0	290.55	2.9007	0.1653
34.86	0	290.73	2.9007	0.1653
34.87	0	290.92	2.9007	0.1653
34.88	0	291.11	2.9007	0.0564
34.89	0	291.3	2.9007	0.0564
34.9	0	291.48	2.9007	0.0564
34.91	0	291.67	2.9007	0.0564
34.92	0	291.87	2.8128	0.0564
34.93	0	292.05	2.8128	0.0564
34.94	0	292.24	2.8128	0.0564
34.95	0	292.43	2.8128	0.0564
34.96	0	292.62	2.8128	0.0564
34.97	0	292.8	2.8128	0.0564
34.98	0	292.98	2.8128	0.0564
34.99	0	293.16	2.8128	0.0564
35	0	293.36	2.8128	0.0564
