t	u	lambda	p	e
27.09	0.00082569	195.1	2.4612	-0.2703
27.1	0.00080076	195.35	2.4612	-0.2703
27.11	0.00077582	195.61	2.4612	-0.2703
27.12	0.00075089	195.85	2.4612	-0.2703
27.13	0.00072596	196.1	2.4612	-0.2703
27.14	0.00070102	196.35	2.4612	-0.2703
27.15	0.00067609	196.59	2.4612	-0.2703
27.16	0.00065115	196.85	2.4612	-0.2703
27.17	0.00062622	197.09	2.4612	-0.2703
27.18	0.00060129	197.34	2.4612	-0.2703
27.19	0.00057635	197.59	2.5491	-0.2703
27.2	0.00055142	197.83	2.5491	-0.2703
27.21	0.00052648	198.08	2.5491	-0.2703
27.22	0.00050155	198.33	2.5491	-0.2703
27.23	0.00047662	198.57	2.5491	-0.2703
27.24	0.00045168	198.82	2.5491	-0.2703
27.25	0.00042675	199.07	2.5491	-0.2703
27.26	0.00040309	199.32	2.5491	-0.2703
27.27	0.00037943	199.56	2.5491	-0.2703
27.28	0.00035578	199.81	2.5491	-0.2703
27.29	0.00033212	200.05	2.637	-0.2703
27.3	0.00030846	200.3	2.637	-0.2703
27.31	0.0002848	200.55	2.637	-0.2703
27.32	0.00026115	200.8	2.637	-0.2703
27.33	0.00023749	201.04	2.637	-0.2703
27.34	0.00021383	201.29	2.637	-0.2703
27.35	0.00019018	201.53	2.637	-0.1614
27.36	0.00016652	201.78	2.637	-0.1614
27.37	0.00014286	202.02	2.637	-0.1614
27.38	0.0001192	202.26	2.637	-0.1614
27.39	9.5547e-05	202.51	2.637	-0.1614
27.4	7.189e-05	202.75	2.7249	-0.1614
27.41	4.8233e-05	203	2.7249	-0.1614
27.42	2.4576e-05	203.24	2.7249	-0.1614
27.43	9.1851e-07	203.49	2.7249	-0.1614
27.44	-2.2739e-05	203.73	2.7249	-0.1614
27.45	-4.6396e-05	203.96	2.7249	-0.1614
27.46	-7.0053e-05	204.2	2.7249	-0.1614
27.47	-9.371e-05	204.44	2.7249	-0.1614
27.48	-0.00011737	204.66	2.7249	-0.2703
27.49	-0.00014102	204.89	2.7249	-0.2703
27.5	-0.00016468	205.13	2.7249	-0.2703
27.51	-0.00018726	205.36	2.7249	-0.2703
27.52	-0.00020984	205.59	2.7249	-0.2703
27.53	-0.00023243	205.81	2.637	-0.2703
27.54	-0.00025501	206.03	2.637	-0.1614
27.55	-0.00027759	206.26	2.637	-0.1614
27.56	-0.00030017	206.49	2.637	-0.1614
27.57	-0.00032275	206.72	2.637	-0.1614
27.58	-0.00034533	206.95	2.637	-0.1614
27.59	-0.00036791	207.17	2.637	-0.1614
27.6	-0.0003905	207.4	2.637	-0.1614
27.61	-0.00041308	207.62	2.637	-0.1614
27.62	-0.00043566	207.84	2.637	-0.2703
27.63	-0.00045824	208.06	2.5491	-0.2703
27.64	-0.00048082	208.28	2.637	-0.2703
27.65	-0.0005034	208.51	2.5491	-0.2703
27.66	-0.00052598	208.74	2.5491	-0.2703
27.67	-0.00054856	208.97	2.5491	-0.2703
27.68	-0.00057115	209.19	2.5491	-0.2703
27.69	-0.00059373	209.42	2.4612	-0.2703
27.7	-0.00061631	209.64	2.4612	-0.2703
27.71	-0.00063889	209.86	2.4612	-0.2703
27.72	-0.00066147	210.08	2.4612	-0.2703
27.73	-0.00068405	210.3	2.3733	-0.1614
27.74	-0.00070663	210.52	2.3733	-0.1614
27.75	-0.00072922	210.75	2.3733	-0.1614
27.76	-0.00075092	210.98	2.3733	-0.2703
27.77	-0.00077263	211.21	2.3733	-0.2703
27.78	-0.00079434	211.44	2.3733	-0.2703
27.79	-0.00081605	211.66	2.3733	-0.2703
27.8	-0.00083776	211.88	2.2854	-0.2703
27.81	-0.00085947	212.1	2.2854	-0.2703
27.82	-0.00088117	212.32	2.2854	-0.2703
27.83	-0.00090288	212.54	2.2854	-0.2703
27.84	-0.00092459	212.76	2.2854	-0.2703
27.85	-0.0009463	212.98	2.2854	-0.2703
27.86	-0.00096801	213.22	2.1975	-0.2703
27.87	-0.00098972	213.45	2.1975	-0.2703
27.88	-0.0010114	213.67	2.1975	-0.2703
27.89	-0.0010331	213.9	2.1975	-0.2703
27.9	-0.0010548	214.12	2.1975	-0.2703
27.91	-0.0010765	214.34	2.1975	-0.2703
27.92	-0.0010983	214.56	2.1975	-0.2703
27.93	-0.00112	214.78	2.1975	-0.2703
27.94	-0.0011417	215	2.1975	-0.2703
27.95	-0.0011634	215.22	2.1975	-0.2703
27.96	-0.0011851	215.44	2.1096	-0.2703
27.97	-0.0012068	215.66	2.1096	-0.2703
27.98	-0.0012285	215.89	2.1096	-0.2703
27.99	-0.0012502	216.11	2.1096	-0.2703
28	-0.0012719	216.35	2.1096	-0.2703
28.01	-0.001293	216.57	2.1096	-0.2703
28.02	-0.001314	216.8	2.1096	-0.2703
28.03	-0.001335	217.02	2.1096	-0.2703
28.04	-0.0013561	217.24	2.1096	-0.2703
28.05	-0.0013771	217.46	2.1096	-0.2703
28.06	-0.0013981	217.68	2.1096	-0.2703
28.07	-0.0014191	217.9	2.1096	-0.2703
28.08	-0.0014402	218.12	2.1096	-0.2703
28.09	-0.0014612	218.34	2.1096	-0.2703
28.1	-0.0014822	218.56	2.1096	-0.2703
28.11	-0.0015033	218.78	2.1096	-0.2703
28.12	-0.0015243	219	2.1096	-0.2703
28.13	-0.0015453	219.24	2.1096	-0.2703
28.14	-0.0015664	219.47	2.1096	-0.2703
28.15	-0.0015874	219.7	2.0217	-0.2703
28.16	-0.0016084	219.92	2.0217	-0.2703
28.17	-0.0016295	220.14	2.0217	-0.2703
28.18	-0.0016505	220.36	2.0217	-0.2703
28.19	-0.0016715	220.58	2.0217	-0.2703
28.2	-0.0016926	220.8	2.0217	-0.2703
28.21	-0.0017136	221.02	2.0217	-0.2703
28.22	-0.0017346	221.24	2.0217	-0.2703
28.23	-0.0017557	221.46	2.0217	-0.2703
28.24	-0.0017767	221.68	2.1096	-0.2703
28.25	-0.0017977	221.9	2.0217	-0.2703
28.26	-0.0018182	222.12	2.1096	-0.2703
28.27	-0.0018388	222.34	2.1096	-0.2703
28.28	-0.0018593	222.56	2.1096	-0.2703
28.29	-0.0018798	222.78	2.1096	-0.2703
28.3	-0.0019004	223.01	2.1096	-0.2703
28.31	-0.0019209	223.24	2.1096	-0.2703
28.32	-0.0019414	223.46	2.1096	-0.2703
28.33	-0.001962	223.69	2.1096	-0.2703
28.34	-0.0019825	223.91	2.1096	-0.2703
28.35	-0.002003	224.14	2.1096	-0.2703
28.36	-0.0020236	224.36	2.1096	-0.2703
28.37	-0.0020441	224.58	2.1096	-0.2703
28.38	-0.0020646	224.8	2.1096	-0.2703
28.39	-0.0020852	225.02	2.1096	-0.2703
28.4	-0.0021057	225.24	2.1096	-0.2703
28.41	-0.0021262	225.46	2.1096	-0.2703
28.42	-0.0021468	225.68	2.1096	-0.2703
28.43	-0.0021673	225.9	2.1096	-0.2703
28.44	-0.0021878	226.12	2.1096	-0.1614
28.45	-0.0022084	226.34	2.1096	-0.1614
28.46	-0.0022289	226.56	2.1096	-0.1614
28.47	-0.0022494	226.78	2.1096	-0.1614
28.48	-0.00227	227	2.1096	-0.1614
28.49	-0.0022905	227.22	2.1975	-0.1614
28.5	-0.002311	227.44	2.1975	-0.1614
28.51	-0.0023312	227.66	2.1975	-0.1614
28.52	-0.0023514	227.88	2.1975	-0.1614
28.53	-0.0023716	228.1	2.1975	-0.1614
28.54	-0.0023918	228.32	2.1975	-0.1614
28.55	-0.0024119	228.54	2.1975	-0.1614
28.56	-0.0024321	228.76	2.2854	-0.1614
28.57	-0.0024523	228.98	2.2854	-0.1614
28.58	-0.0024725	229.2	2.2854	-0.1614
28.59	-0.0024927	229.42	2.2854	-0.1614
28.6	-0.0025129	229.64	2.2854	-0.1614
28.61	-0.0025331	229.86	2.2854	-0.1614
28.62	-0.0025533	230.08	2.2854	-0.1614
28.63	-0.0025734	230.31	2.2854	-0.1614
28.64	-0.0025936	230.54	2.2854	-0.1614
28.65	-0.0026138	230.76	2.2854	-0.1614
28.66	-0.002634	230.99	2.2854	-0.1614
28.67	-0.0026542	231.21	2.2854	-0.0525
28.68	-0.0026744	231.43	2.3733	-0.0525
28.69	-0.0026946	231.65	2.3733	-0.0525
28.7	-0.0027147	231.87	2.3733	-0.0525
28.71	-0.0027349	232.09	2.3733	-0.0525
28.72	-0.0027551	232.31	2.3733	-0.0525
28.73	-0.0027753	232.53	2.3733	-0.0525
28.74	-0.0027955	232.75	2.4612	-0.0525
28.75	-0.0028157	232.97	2.4612	-0.0525
28.76	-0.0028357	233.19	2.4612	-0.0525
28.77	-0.0028556	233.4	2.4612	-0.0525
28.78	-0.0028756	233.62	2.4612	-0.0525
28.79	-0.0028956	233.84	2.4612	-0.0525
28.8	-0.0029156	234.05	2.4612	-0.0525
28.81	-0.0029356	234.28	2.4612	-0.0525
28.82	-0.0029555	234.5	2.4612	-0.0525
28.83	-0.0029755	234.71	2.4612	-0.0525
28.84	-0.0029955	234.93	2.5491	-0.0525
28.85	-0.0030155	235.14	2.5491	-0.0525
28.86	-0.0030355	235.36	2.5491	-0.0525
28.87	-0.0030555	235.58	2.5491	-0.0525
28.88	-0.0030754	235.79	2.5491	0.0564
28.89	-0.0030954	236.01	2.5491	0.0564
28.9	-0.0031154	236.23	2.637	0.0564
28.91	-0.0031354	236.45	2.637	0.0564
28.92	-0.0031554	236.67	2.637	0.0564
28.93	-0.0031753	236.89	2.637	0.0564
28.94	-0.0031953	237.11	2.637	0.0564
28.95	-0.0032153	237.33	2.637	0.0564
28.96	-0.0032353	237.55	2.637	0.0564
28.97	-0.0032553	237.77	2.637	0.0564
28.98	-0.0032753	237.99	2.637	0.0564
28.99	-0.0032952	238.21	2.637	0.0564
29	-0.0033152	238.43	2.637	0.0564
29.01	-0.0033351	238.65	2.7249	0.0564
29.02	-0.003355	238.87	2.7249	0.0564
29.03	-0.0033749	239.09	2.7249	0.0564
29.04	-0.0033948	239.3	2.7249	0.1653
29.05	-0.0034148	239.51	2.7249	0.1653
29.06	-0.0034347	239.73	2.7249	0.1653
29.07	-0.0034546	239.94	2.7249	0.1653
29.08	-0.0034745	240.15	2.7249	0.1653
29.09	-0.0034944	240.37	2.7249	0.1653
29.1	-0.0035143	240.58	2.7249	0.1653
29.11	-0.0035342	240.8	2.7249	0.1653
29.12	-0.0035541	241.02	2.7249	0.1653
29.13	-0.003574	241.24	2.7249	0.1653
29.14	-0.0035939	241.46	2.8128	0.1653
29.15	-0.0036138	241.68	2.8128	0.1653
29.16	-0.0036338	241.9	2.8128	0.1653
29.17	-0.0036537	242.12	2.8128	0.1653
29.18	-0.0036736	242.33	2.8128	0.1653
29.19	-0.0036935	242.54	2.8128	0.2742
29.2	-0.0037134	242.75	2.8128	0.2742
29.21	-0.0037333	242.96	2.8128	0.2742
29.22	-0.0037532	243.18	2.8128	0.2742
29.23	-0.0037731	243.4	2.8128	0.2742
29.24	-0.003793	243.62	2.8128	0.2742
29.25	-0.0038129	243.84	2.8128	0.2742
29.26	-0.0038329	244.05	2.8128	0.2742
29.27	-0.0038528	244.27	2.7249	0.2742
29.28	-0.0038727	244.49	2.7249	0.2742
29.29	-0.0038927	244.7	2.7249	0.2742
29.3	-0.0039126	244.9	2.7249	0.2742
29.31	-0.0039325	245.12	2.7249	0.2742
29.32	-0.0039525	245.33	2.7249	0.2742
29.33	-0.0039724	245.55	2.7249	0.2742
29.34	-0.0039923	245.77	2.7249	0.2742
29.35	-0.0040123	245.99	2.7249	0.2742
29.36	-0.0040322	246.21	2.7249	0.2742
29.37	-0.0040521	246.42	2.7249	0.2742
29.38	-0.0040721	246.62	2.637	0.2742
29.39	-0.004092	246.84	2.637	0.2742
29.4	-0.0041119	247.05	2.637	0.2742
29.41	-0.0041319	247.27	2.637	0.2742
29.42	-0.0041518	247.49	2.637	0.2742
29.43	-0.0041717	247.7	2.637	0.2742
29.44	-0.0041917	247.92	2.637	0.2742
29.45	-0.0042116	248.13	2.637	0.2742
29.46	-0.0042315	248.34	2.637	0.2742
29.47	-0.0042514	248.55	2.637	0.2742
29.48	-0.0042714	248.76	2.5491	0.2742
29.49	-0.0042913	248.98	2.5491	0.2742
29.5	-0.0043112	249.2	2.5491	0.2742
29.51	-0.0041388	249.42	2.5491	0.2742
29.52	-0.0039663	249.64	2.5491	0.2742
29.53	-0.0037939	249.84	2.5491	0.2742
29.54	-0.0036214	250.05	2.5491	0.2742
29.55	-0.003449	250.26	2.4612	0.2742
29.56	-0.0032765	250.48	2.4612	0.2742
29.57	-0.0031041	250.69	2.4612	0.2742
29.58	-0.0029316	250.91	2.4612	0.2742
29.59	-0.0027592	251.13	2.4612	0.2742
29.6	-0.0025867	251.34	2.4612	0.2742
29.61	-0.0024143	251.55	2.4612	0.2742
29.62	-0.0022418	251.76	2.4612	0.2742
29.63	-0.0020694	251.97	2.4612	0.2742
29.64	-0.0018969	252.19	2.4612	0.2742
29.65	-0.0017245	252.41	2.4612	0.2742
29.66	-0.001552	252.63	2.4612	0.1653
29.67	-0.0013796	252.84	2.4612	0.1653
29.68	-0.0012071	253.04	2.4612	0.1653
29.69	-0.0010347	253.25	2.4612	0.1653
29.7	-0.00086225	253.47	2.4612	0.1653
29.71	-0.0006898	253.68	2.4612	0.1653
29.72	-0.00051735	253.9	2.5491	0.1653
29.73	-0.0003449	254.12	2.5491	0.1653
29.74	-0.00017245	254.34	2.5491	0.1653
29.75	0	254.54	2.5491	0.1653
29.76	0	254.75	2.5491	0.1653
29.77	0	254.96	2.5491	0.1653
29.78	0	255.18	2.5491	0.1653
29.79	0	255.4	2.5491	0.1653
29.8	0	255.62	2.5491	0.1653
29.81	0	255.83	2.5491	0.1653
29.82	0	256.03	2.637	0.1653
29.83	0	256.24	2.637	0.1653
29.84	0	256.46	2.637	0.1653
29.85	0	256.67	2.637	0.1653
29.86	0	256.89	2.637	0.1653
29.87	0	257.11	2.637	0.1653
29.88	0	257.32	2.637	0.1653
29.89	0	257.53	2.637	0.1653
29.9	0	257.74	2.637	0.1653
29.91	0	257.95	2.637	0.1653
29.92	0	258.17	2.7249	0.1653
29.93	0	258.38	2.7249	0.1653
29.94	0	258.59	2.7249	0.1653
29.95	0	258.79	2.7249	0.1653
29.96	0	259.01	2.7249	0.1653
29.97	0	259.22	2.7249	0.1653
29.98	0	259.44	2.8128	0.0564
29.99	0	259.65	2.8128	0.0564
30	0	259.86	2.8128	0.1653
30.01	0	260.07	2.8128	0.1653
30.02	0	260.28	2.8128	0.1653
30.03	0	260.5	2.9007	0.1653
30.04	0	260.71	2.9007	0.1653
30.05	0	260.92	2.9007	0.1653
30.06	0	261.13	2.9007	0.1653
30.07	0	261.34	2.9886	0.0564
30.08	0	261.55	2.9886	0.0564
30.09	0	261.77	2.9886	0.0564
30.1	0	261.97	2.9886	0.0564
30.11	0	262.18	3.0765	0.0564
30.12	0	262.39	3.0765	0.0564
30.13	0	262.61	3.0765	0.0564
30.14	0	262.82	3.0765	0.0564
30.15	0	263.04	3.0765	0.0564
30.16	0	263.24	3.1644	0.1653
30.17	0	263.45	3.1644	0.1653
30.18	0	263.67	3.1644	0.1653
30.19	0	263.88	3.1644	0.1653
30.2	0	264.09	3.1644	0.1653
30.21	0	264.29	3.2523	0.1653
30.22	0	264.5	3.2523	0.1653
30.23	0	264.72	3.2523	0.1653
30.24	0	264.94	3.2523	0.1653
30.25	0	265.14	3.2523	0.1653
30.26	0	265.34	3.3402	0.1653
30.27	0	265.56	3.3402	0.1653
30.28	0	265.77	3.3402	0.1653
30.29	0	265.97	3.3402	0.1653
30.3	0	266.18	3.3402	0.1653
30.31	0	266.39	3.3402	0.1653
30.32	0	266.61	3.3402	0.1653
30.33	0	266.82	3.3402	0.1653
30.34	0	267.02	3.3402	0.1653
30.35	0	267.23	3.4281	0.1653
30.36	0	267.44	3.4281	0.1653
30.37	0	267.64	3.4281	0.1653
30.38	0	267.85	3.4281	0.1653
30.39	0	268.06	3.4281	0.1653
30.4	0	268.28	3.4281	0.1653
30.41	0	268.48	3.4281	0.1653
30.42	0	268.69	3.4281	0.1653
30.43	0	268.9	3.4281	0.2742
30.44	0	269.11	3.4281	0.2742
30.45	0	269.31	3.516	0.2742
30.46	0	269.52	3.4281	0.2742
30.47	0	269.73	3.4281	0.2742
30.48	0	269.94	3.4281	0.2742
30.49	0	270.14	3.4281	0.2742
30.5	0	270.35	3.4281	0.2742
30.51	0	270.56	3.4281	0.2742
30.52	0	270.76	3.4281	0.2742
30.53	0	270.97	3.4281	0.2742
30.54	0	271.18	3.4281	0.2742
30.55	0	271.38	3.4281	0.2742
30.56	0	271.59	3.4281	0.2742
30.57	0	271.8	3.4281	0.2742
30.58	0	272	3.4281	0.2742
30.59	0	272.2	3.4281	0.2742
30.6	0	272.41	3.4281	0.2742
30.61	0	272.62	3.4281	0.2742
30.62	0	272.82	3.3402	0.2742
30.63	0	273.03	3.3402	0.2742
30.64	0	273.24	3.3402	0.3831
30.65	0	273.44	3.3402	0.3831
30.66	0	273.65	3.3402	0.3831
30.67	0	273.85	3.3402	0.3831
30.68	0	274.05	3.3402	0.3831
30.69	0	274.26	3.3402	0.3831
30.7	0	274.46	3.2523	0.3831
30.71	0	274.66	3.2523	0.3831
30.72	0	274.88	3.2523	0.3831
30.73	0	275.07	3.2523	0.3831
30.74	0	275.28	3.2523	0.3831
30.75	0	275.49	3.1644	0.3831
30.76	0	275.69	3.1644	0.3831
30.77	0	275.89	3.1644	0.3831
30.78	0	276.1	3.1644	0.3831
30.79	0	276.3	3.1644	0.3831
30.8	0	276.51	3.1644	0.3831
30.81	0	276.72	3.0765	0.3831
30.82	0	276.91	3.0765	0.3831
30.83	0	277.12	3.0765	0.3831
30.84	0	277.32	3.0765	0.2742
30.85	0	277.53	3.0765	0.2742
30.86	0	277.73	3.0765	0.2742
30.87	0	277.93	3.0765	0.2742
30.88	0	278.13	3.0765	0.2742
30.89	0	278.34	3.0765	0.2742
30.9	0	278.54	2.9886	0.2742
30.91	0	278.75	2.9886	0.2742
30.92	0	278.95	2.9886	0.2742
30.93	0	279.15	2.9886	0.2742
30.94	0	279.36	2.9886	0.2742
30.95	0	279.56	2.9886	0.2742
30.96	0	279.77	2.9886	0.2742
30.97	0	279.96	2.9886	0.2742
30.98	0	280.16	2.9886	0.2742
30.99	0	280.37	2.9886	0.2742
31	0	280.57	2.9886	0.2742
31.01	0	280.78	2.9886	0.2742
31.02	0	280.98	2.9886	0.2742
31.03	0	281.18	2.9886	0.2742
31.04	0	281.39	2.9886	0.2742
31.05	0	281.58	2.9886	0.1653
31.06	0	281.79	2.9886	0.1653
31.07	0	281.99	2.9886	0.1653
31.08	0	282.19	2.9007	0.1653
31.09	0	282.4	2.9007	0.1653
31.1	0	282.59	2.9007	0.1653
31.11	0	282.8	2.9007	0.1653
31.12	0	283	2.9007	0.1653
31.13	0	283.2	2.9007	0.1653
31.14	0	283.41	2.9007	0.1653
31.15	0	283.6	2.9007	0.1653
31.16	0	283.81	2.9007	0.1653
31.17	0	284	2.9007	0.1653
31.18	0	284.21	2.9886	0.1653
31.19	0	284.41	2.9886	0.1653
31.2	0	284.61	2.9886	0.1653
31.21	0	284.81	2.9886	0.1653
31.22	0	285.01	2.9886	0.1653
31.23	0	285.21	2.9886	0.0564
31.24	0	285.41	2.9886	0.0564
31.25	0	285.61	2.9007	0.0564
31.26	0	285.82	2.9007	0.0564
31.27	0	286.02	2.9007	0.0564
31.28	0	286.22	2.9007	0.0564
31.29	0	286.42	2.9886	0.0564
31.3	0	286.62	2.9886	0.0564
31.31	0	286.82	2.9886	0.0564
31.32	0	287.02	2.9886	0.0564
31.33	0	287.22	2.9886	0.0564
31.34	0	287.42	2.9007	0.0564
31.35	0	287.63	2.9007	0.0564
31.36	0	287.82	2.9886	0.0564
31.37	0	288.03	2.9007	0.0564
31.38	0	288.22	2.9007	0.0564
31.39	0	288.43	2.9007	0.0564
31.4	0	288.63	2.9007	0.0564
31.41	0	288.83	2.9007	-0.0525
31.42	0	289.03	2.9007	-0.0525
31.43	0	289.23	2.9007	-0.0525
31.44	0	289.43	2.9007	-0.0525
31.45	0	289.63	2.9007	-0.0525
31.46	0	289.83	2.9007	-0.0525
31.47	0	290.03	2.8128	-0.0525
31.48	0	290.23	2.9007	-0.0525
31.49	0	290.43	2.8128	-0.0525
31.5	0	290.63	2.8128	-0.0525
31.51	0	290.83	2.8128	-0.0525
31.52	0	291.03	2.8128	-0.0525
31.53	0	291.23	2.8128	-0.0525
31.54	0	291.43	2.8128	-0.0525
31.55	0	291.63	2.7249	-0.0525
31.56	0	291.82	2.7249	-0.0525
31.57	0	292.03	2.7249	-0.0525
31.58	0	292.23	2.7249	-0.1614
31.59	0	292.43	2.7249	-0.1614
31.6	0	292.62	2.637	-0.1614
31.61	0	292.82	2.637	-0.1614
31.62	0	293.03	2.637	-0.1614
31.63	0	293.22	2.637	-0.1614
31.64	0	293.43	2.637	-0.1614
31.65	0	293.62	2.637	-0.1614
31.66	0	293.83	2.637	-0.1614
31.67	0	294.02	2.637	-0.1614
31.68	0	294.23	2.5491	-0.1614
31.69	0	294.42	2.5491	-0.1614
31.7	0	294.62	2.5491	-0.1614
31.71	0	294.82	2.4612	-0.1614
31.72	0	295.02	2.4612	-0.1614
31.73	0	295.22	2.4612	-0.1614
31.74	0	295.42	2.4612	-0.1614
31.75	0	295.62	2.4612	-0.1614
31.76	0	295.82	2.4612	-0.1614
31.77	0	296.02	2.3733	-0.2703
31.78	0	296.22	2.3733	-0.2703
31.79	0	296.42	2.3733	-0.2703
31.8	0	296.61	2.3733	-0.2703
31.81	0	296.82	2.3733	-0.2703
31.82	0	297.02	2.2854	-0.2703
31.83	0	297.22	2.2854	-0.2703
31.84	0	297.41	2.2854	-0.2703
31.85	0	297.61	2.2854	-0.2703
31.86	0	297.82	2.2854	-0.2703
31.87	0	298.02	2.1975	-0.2703
31.88	0	298.22	2.1975	-0.2703
31.89	0	298.41	2.1975	-0.2703
31.9	0	298.62	2.1975	-0.2703
31.91	0	298.81	2.1975	-0.2703
31.92	0	299.02	2.1096	-0.2703
31.93	0	299.21	2.1096	-0.2703
31.94	0	299.41	2.1096	-0.2703
31.95	0	299.62	2.1096	-0.2703
31.96	0	299.82	2.1096	-0.2703
31.97	0	300.02	2.1096	-0.2703
31.98	0	300.22	2.1096	-0.2703
31.99	0	300.42	2.1096	-0.2703
32	0	300.61	2.1096	-0.2703
32.01	0	300.82	2.1096	-0.2703
32.02	0	301.02	2.1096	-0.2703
32.03	0	301.22	2.0217	-0.2703
32.04	0	301.42	2.0217	-0.2703
32.05	0	301.62	2.0217	-0.2703
32.06	0	301.82	2.0217	-0.2703
32.07	0	302.02	2.0217	-0.2703
32.08	0	302.22	2.0217	-0.2703
32.09	0	302.41	2.0217	-0.2703
32.1	0	302.62	2.0217	-0.2703
32.11	0	302.82	2.0217	-0.2703
32.12	0	303.02	2.1096	-0.2703
32.13	0	303.23	2.1096	-0.2703
32.14	0	303.42	2.1096	-0.2703
32.15	0	303.63	2.1096	-0.2703
32.16	0	303.82	2.1096	-0.2703
32.17	0	304.02	2.1096	-0.2703
32.18	0	304.23	2.1096	-0.2703
32.19	0	304.43	2.1096	-0.2703
32.2	0	304.63	2.1096	-0.1614
32.21	0	304.82	2.1096	-0.1614
32.22	0	305.03	2.1975	-0.1614
32.23	0	305.23	2.1975	-0.1614
32.24	0	305.43	2.1975	-0.1614
32.25	0	305.63	2.1975	-0.1614
32.26	0	305.83	2.1975	-0.1614
32.27	0	306.04	2.1975	-0.1614
32.28	0	306.23	2.1975	-0.1614
32.29	0	306.44	2.1975	-0.1614
32.3	0	306.63	2.2854	-0.1614
32.31	0	306.84	2.2854	-0.1614
32.32	0	307.04	2.2854	-0.1614
32.33	0	307.24	2.2854	-0.1614
32.34	0	307.44	2.2854	-0.1614
32.35	0	307.64	2.3733	-0.1614
32.36	0	307.85	2.3733	-0.1614
32.37	0	308.04	2.3733	-0.1614
32.38	0	308.25	2.3733	-0.1614
32.39	0	308.44	2.3733	-0.1614
32.4	0	308.64	2.3733	-0.1614
32.41	0	308.85	2.3733	-0.1614
32.42	0	309.04	2.3733	-0.1614
32.43	0	309.25	2.4612	-0.1614
32.44	0	309.45	2.4612	-0.1614
32.45	0	309.65	2.4612	-0.1614
32.46	0	309.85	2.4612	-0.1614
32.47	0	310.05	2.4612	-0.1614
32.48	0	310.25	2.4612	-0.1614
32.49	0	310.45	2.4612	-0.1614
32.5	0	310.65	2.4612	-0.1614
32.51	0	310.85	2.4612	-0.1614
32.52	0	311.05	2.4612	-0.1614
32.53	0	311.25	2.4612	-0.1614
32.54	0	311.46	2.4612	-0.0525
32.55	0	311.65	2.4612	-0.0525
32.56	0	311.85	2.5491	-0.0525
32.57	0	312.06	2.4612	-0.0525
32.58	0	312.26	2.5491	-0.0525
32.59	0	312.46	2.5491	-0.0525
32.6	0	312.65	2.5491	-0.0525
32.61	0	312.86	2.5491	-0.0525
32.62	0	313.06	2.5491	-0.0525
32.63	0	313.26	2.5491	-0.0525
32.64	0	313.46	2.5491	-0.0525
32.65	0	313.66	2.5491	-0.0525
32.66	0	313.86	2.5491	-0.0525
32.67	0	314.06	2.5491	-0.0525
32.68	0	314.26	2.5491	-0.0525
32.69	0	314.46	2.5491	-0.0525
32.7	0	314.66	2.4612	-0.0525
32.71	0	314.86	2.4612	-0.0525
32.72	0	315.06	2.4612	-0.0525
32.73	0	315.26	2.4612	-0.0525
32.74	0	315.46	2.4612	-0.0525
32.75	0	315.66	2.4612	-0.0525
32.76	0	315.86	2.4612	-0.0525
32.77	0	316.06	2.4612	-0.0525
32.78	0	316.26	2.4612	0.0564
32.79	0	316.46	2.4612	0.0564
32.8	0	316.66	2.4612	0.0564
32.81	0	316.86	2.4612	0.0564
32.82	0	317.06	2.4612	0.0564
32.83	0	317.26	2.4612	0.0564
32.84	0	317.46	2.4612	0.0564
32.85	0	317.66	2.4612	0.0564
32.86	0	317.86	2.4612	0.0564
32.87	0	318.06	2.4612	0.0564
32.88	0	318.26	2.4612	0.0564
32.89	0	318.45	2.4612	0.0564
32.9	0	318.66	2.4612	0.0564
32.91	0	318.85	2.4612	0.0564
32.92	0	319.06	2.4612	0.0564
32.93	0	319.25	2.4612	0.0564
32.94	0	319.45	2.4612	0.0564
32.95	0	319.65	2.4612	0.0564
32.96	0	319.85	2.5491	0.0564
32.97	0	320.05	2.5491	0.0564
32.98	0	320.25	2.5491	0.0564
32.99	0	320.44	2.5491	0.0564
33	0	320.64	2.5491	0.0564
33.01	0	320.85	2.5491	0.0564
33.02	0	321.04	2.5491	0.0564
33.03	0	321.25	2.5491	0.0564
33.04	0	321.44	2.5491	0.0564
33.05	0	321.65	2.637	0.0564
33.06	0	321.84	2.637	0.0564
33.07	0	322.04	2.637	0.0564
33.08	0	322.24	2.637	0.0564
33.09	0	322.44	2.637	0.0564
33.1	0	322.63	2.637	0.0564
33.11	0	322.84	2.637	0.0564
33.12	0	323.03	2.7249	0.0564
33.13	0	323.24	2.7249	0.0564
33.14	0	323.43	2.7249	0.0564
33.15	0	323.63	2.7249	0.0564
33.16	0	323.82	2.7249	0.0564
33.17	0	324.03	2.7249	0.0564
33.18	0	324.22	2.7249	0.0564
33.19	0	324.42	2.7249	0.0564
33.2	0	324.62	2.7249	0.0564
33.21	0	324.83	2.8128	0.0564
33.22	0	325.03	2.8128	0.0564
33.23	0	325.23	2.8128	0.0564
33.24	0	325.43	2.8128	0.1653
33.25	0	325.63	2.8128	0.1653
33.26	0	325.82	2.8128	0.1653
33.27	0	326.02	2.8128	0.1653
33.28	0	326.22	2.8128	0.1653
33.29	0	326.42	2.8128	0.1653
33.3	0	326.62	2.8128	0.1653
33.31	0	326.81	2.8128	0.1653
