t	u	lambda	p	e	uopt
10.21	0.15845	-69.975	9.2295	4.4124	-0.050421
10.22	0.15592	-70.148	9.2295	4.4124	-0.05152
10.23	0.15383	-70.322	9.2295	4.4124	-0.05262
10.24	0.15004	-70.49	9.2295	4.4124	-0.053719
10.25	0.14792	-70.664	9.2295	4.4124	-0.054818
10.26	0.17549	-70.839	9.2295	4.4124	-0.055804
10.27	0.14259	-71.008	9.2295	4.4124	-0.056789
10.28	0.14065	-71.183	9.2295	4.4124	-0.057775
10.29	0.16843	-71.358	9.2295	4.4124	-0.05876
10.3	0.1661	-71.531	9.2295	4.4124	-0.059746
10.31	0.16416	-71.705	9.2295	4.4124	-0.060732
10.32	0.16141	-71.875	9.2295	4.4124	-0.061717
10.33	0.15912	-72.047	9.2295	4.4124	-0.062703
10.34	0.15612	-72.217	9.2295	4.4124	-0.063689
10.35	0.15362	-72.39	9.2295	4.4124	-0.064674
10.36	0.14462	-72.567	9.3174	4.4124	-0.06566
10.37	0.14092	-72.737	9.3174	4.4124	-0.066646
10.38	0.15374	-72.913	9.2295	4.4124	-0.067631
10.39	0.15535	-73.088	9.2295	4.4124	-0.068617
10.4	0.1397	-73.26	9.3174	4.4124	-0.069602
10.41	0.134	-73.434	9.3174	4.4124	-0.070588
10.42	0.14712	-73.608	9.2295	4.4124	-0.071574
10.43	0.1472	-73.787	9.2295	4.4124	-0.072559
10.44	0.14221	-73.961	9.2295	4.4124	-0.073545
10.45	0.13994	-74.136	9.2295	4.4124	-0.074531
10.46	0.13866	-74.311	9.2295	4.4124	-0.075516
10.47	0.13776	-74.486	9.2295	4.4124	-0.076502
10.48	0.13606	-74.659	9.2295	4.5213	-0.077488
10.49	0.13565	-74.835	9.2295	4.5213	-0.078473
10.5	0.13529	-75.012	9.2295	4.5213	-0.079459
10.51	0.13388	-75.185	9.2295	4.5213	-0.080312
10.52	0.14281	-75.359	9.1416	4.5213	-0.081165
10.53	0.13459	-75.534	9.1416	4.5213	-0.082017
10.54	0.13134	-75.709	9.1416	4.5213	-0.08287
10.55	0.12978	-75.885	9.1416	4.5213	-0.083723
10.56	0.12884	-76.06	9.1416	4.5213	-0.084576
10.57	0.12814	-76.236	9.1416	4.5213	-0.085429
10.58	0.13556	-76.412	9.0537	4.5213	-0.086282
10.59	0.13031	-76.591	9.0537	4.5213	-0.087135
10.6	0.12779	-76.765	9.0537	4.5213	-0.087987
10.61	0.12659	-76.94	9.0537	4.5213	-0.08884
10.62	0.12587	-77.115	9.0537	4.5213	-0.089693
10.63	0.12533	-77.291	9.0537	4.5213	-0.090546
10.64	0.12979	-77.467	8.9658	4.5213	-0.091399
10.65	0.1257	-77.642	8.9658	4.5213	-0.092252
10.66	0.1241	-77.818	8.9658	4.5213	-0.093105
10.67	0.12334	-77.994	8.9658	4.5213	-0.093958
10.68	0.12287	-78.17	8.9658	4.5213	-0.09481
10.69	0.12249	-78.345	8.9658	4.5213	-0.095663
10.7	0.12844	-78.521	8.8779	4.5213	-0.096516
10.71	0.12353	-78.697	8.8779	4.5213	-0.097369
10.72	0.12171	-78.873	8.8779	4.5213	-0.098222
10.73	0.12091	-79.049	8.8779	4.5213	-0.099075
10.74	0.12046	-79.224	8.8779	4.5213	-0.099928
10.75	0.13125	-79.403	8.79	4.5213	-0.10078
10.76	0.12351	-79.578	8.79	4.5213	-0.10153
10.77	0.12064	-79.753	8.79	4.5213	-0.10227
10.78	0.12039	-79.931	8.79	4.5213	-0.10301
10.79	0.12154	-80.112	8.79	4.5213	-0.10376
10.8	0.12151	-80.288	8.79	4.5213	-0.1045
10.81	0.12639	-80.463	8.7021	4.5213	-0.10525
10.82	0.12262	-80.639	8.7021	4.5213	-0.10599
10.83	0.12232	-80.818	8.7021	4.5213	-0.10674
10.84	0.12261	-80.996	8.7021	4.5213	-0.10748
10.85	0.12298	-81.173	8.7021	4.5213	-0.10823
10.86	0.12328	-81.349	8.7021	4.5213	-0.10897
10.87	0.12841	-81.526	8.6142	4.5213	-0.10972
10.88	0.12593	-81.706	8.6142	4.5213	-0.11046
10.89	0.12677	-81.888	8.6142	4.5213	-0.11121
10.9	0.128	-82.068	8.6142	4.5213	-0.11195
10.91	0.12914	-82.246	8.6142	4.5213	-0.11269
10.92	0.14021	-82.424	8.5263	4.5213	-0.11344
10.93	0.10435	-82.6	8.5263	4.5213	-0.11418
10.94	0.1035	-82.779	8.5263	4.5213	-0.11493
10.95	0.10389	-82.957	8.5263	4.5213	-0.11567
10.96	0.11734	-83.134	8.4384	4.5213	-0.11642
10.97	0.098809	-83.311	8.5263	4.5213	-0.11716
10.98	0.10842	-83.487	8.4384	4.5213	-0.11791
10.99	0.10746	-83.666	8.4384	4.4124	-0.11865
11	0.10878	-83.848	8.4384	4.4124	-0.1194
11.01	0.10906	-84.023	8.4384	4.4124	-0.12006
11.02	0.11666	-84.202	8.3505	4.4124	-0.12072
11.03	0.11418	-84.384	8.3505	4.4124	-0.12138
11.04	0.11436	-84.563	8.3505	4.4124	-0.12204
11.05	0.11517	-84.741	8.3505	4.4124	-0.12271
11.06	0.116	-84.918	8.3505	4.4124	-0.12337
11.07	0.1178	-85.099	8.3505	4.4124	-0.12403
11.08	0.12937	-85.278	8.2626	4.4124	-0.12469
11.09	0.0939	-85.456	8.2626	4.4124	-0.12535
11.1	0.093344	-85.635	8.2626	4.4124	-0.12602
11.11	0.093971	-85.814	8.2626	4.4124	-0.12668
11.12	0.10379	-85.994	8.1747	4.4124	-0.12734
11.13	0.099584	-86.172	8.1747	4.4124	-0.128
11.14	0.09997	-86.353	8.1747	4.4124	-0.12866
11.15	0.10011	-86.529	8.1747	4.4124	-0.12933
11.16	0.10149	-86.708	8.1747	4.4124	-0.12999
11.17	0.11653	-86.889	8.0868	4.4124	-0.13065
11.18	0.11048	-87.073	8.0868	4.4124	-0.13131
11.19	0.10874	-87.249	8.0868	4.4124	-0.13197
11.2	0.10869	-87.425	8.0868	4.4124	-0.13264
11.21	0.12297	-87.605	7.9989	4.4124	-0.1333
11.22	0.085887	-87.784	7.9989	4.4124	-0.13396
11.23	0.084944	-87.964	7.9989	4.4124	-0.13462
11.24	0.086562	-88.146	7.9989	4.4124	-0.13528
11.25	0.10009	-88.322	7.911	4.4124	-0.13595
11.26	0.091716	-88.498	7.911	4.4124	-0.13653
11.27	0.090226	-88.677	7.911	4.4124	-0.13711
11.28	0.10156	-88.858	7.8231	4.4124	-0.1377
11.29	0.096833	-89.041	7.8231	4.4124	-0.13828
11.3	0.095481	-89.217	7.8231	4.4124	-0.13886
11.31	0.10457	-89.397	7.7352	4.4124	-0.13944
11.32	0.10002	-89.575	7.7352	4.4124	-0.14003
11.33	0.10029	-89.757	7.7352	4.4124	-0.14061
11.34	0.11152	-89.936	7.6473	4.4124	-0.14119
11.35	0.10547	-90.114	7.6473	4.4124	-0.14178
11.36	0.074653	-90.291	7.6473	4.4124	-0.14236
11.37	0.081846	-90.47	7.5594	4.4124	-0.14294
11.38	0.078291	-90.648	7.5594	4.4124	-0.14353
11.39	0.077673	-90.825	7.5594	4.4124	-0.14411
11.4	0.083784	-91.005	7.4715	4.4124	-0.14469
11.41	0.094054	-91.183	7.3836	4.4124	-0.14528
11.42	0.085844	-91.364	7.3836	4.4124	-0.14586
11.43	0.083019	-91.539	7.3836	4.4124	-0.14644
11.44	0.091301	-91.718	7.2957	4.4124	-0.14703
11.45	0.087323	-91.9	7.2957	4.4124	-0.14761
11.46	0.093029	-92.083	7.2078	4.4124	-0.14819
11.47	0.089768	-92.259	7.2078	4.4124	-0.14877
11.48	0.09713	-92.435	7.1199	4.4124	-0.14936
11.49	0.091466	-92.611	7.1199	4.4124	-0.14994
11.5	0.095833	-92.791	7.032	4.4124	-0.15052
11.51	0.092541	-92.97	7.032	4.5213	-0.15102
11.52	0.10468	-93.147	6.9441	4.5213	-0.15152
11.53	0.095754	-93.324	6.9441	4.5213	-0.15202
11.54	0.063579	-93.5	6.9441	4.5213	-0.15252
11.55	0.069976	-93.679	6.8562	4.5213	-0.15302
11.56	0.065864	-93.857	6.8562	4.5213	-0.15352
11.57	0.072812	-94.034	6.7683	4.5213	-0.15402
11.58	0.066895	-94.21	6.7683	4.5213	-0.15452
11.59	0.073025	-94.387	6.6804	4.5213	-0.15502
11.6	0.066655	-94.563	6.6804	4.5213	-0.15552
11.61	0.075625	-94.742	6.5925	4.5213	-0.15601
11.62	0.068422	-94.919	6.5925	4.5213	-0.15651
11.63	0.065282	-95.093	6.5925	4.5213	-0.15701
11.64	0.068792	-95.268	6.5046	4.5213	-0.15751
11.65	0.078075	-95.446	6.4167	4.5213	-0.15801
11.66	0.067052	-95.62	6.4167	4.5213	-0.15851
11.67	0.062963	-95.795	6.4167	4.5213	-0.15901
11.68	0.068457	-95.973	6.3288	4.5213	-0.15951
11.69	0.06365	-96.151	6.3288	4.5213	-0.16001
11.7	0.061043	-96.324	6.3288	4.5213	-0.16051
11.71	0.06452	-96.499	6.2409	4.5213	-0.16101
11.72	0.060819	-96.677	6.2409	4.6302	-0.1615
11.73	0.066574	-96.851	6.153	4.6302	-0.162
11.74	0.059505	-97.026	6.153	4.6302	-0.1625
11.75	0.064635	-97.201	6.0651	4.6302	-0.163
11.76	0.057353	-97.376	6.0651	4.6302	-0.16342
11.77	0.091816	-97.552	5.9772	4.6302	-0.16384
11.78	0.083616	-97.725	5.9772	4.6302	-0.16425
11.79	0.079939	-97.899	5.9772	4.6302	-0.16467
11.8	0.082768	-98.073	5.8893	4.6302	-0.16509
11.81	0.076472	-98.244	5.8893	4.6302	-0.16551
11.82	0.083244	-98.417	5.8014	4.6302	-0.16592
11.83	0.073818	-98.591	5.8014	4.6302	-0.16634
11.84	0.073877	-98.758	5.7135	4.6302	-0.16676
11.85	0.066317	-98.933	5.7135	4.6302	-0.16718
11.86	0.062668	-99.108	5.7135	4.6302	-0.16759
11.87	0.063311	-99.276	5.6256	4.6302	-0.16801
11.88	0.05629	-99.448	5.6256	4.6302	-0.16843
11.89	0.081719	-99.621	5.6256	4.6302	-0.16885
11.9	0.084298	-99.792	5.5377	4.6302	-0.16926
11.91	0.076748	-99.965	5.5377	4.6302	-0.16968
11.92	0.071647	-100.14	5.5377	4.6302	-0.1701
11.93	0.073315	-100.3	5.4498	4.6302	-0.17052
11.94	0.065059	-100.48	5.4498	4.6302	-0.17093
11.95	0.059476	-100.64	5.4498	4.6302	-0.17135
11.96	0.054545	-100.81	5.4498	4.6302	-0.17177
11.97	0.055559	-100.99	5.3619	4.6302	-0.17219
11.98	0.07692	-101.15	5.3619	4.6302	-0.1726
11.99	0.071082	-101.32	5.3619	4.6302	-0.17302
12	0.065697	-101.49	5.3619	4.6302	-0.17344
12.01	0.066534	-101.66	5.274	4.6302	-0.17378
12.02	0.058446	-101.83	5.274	4.6302	-0.17413
12.03	0.081326	-102	5.274	4.6302	-0.17447
12.04	0.075634	-102.17	5.274	4.6302	-0.17482
12.05	0.069958	-102.34	5.274	4.7391	-0.17516
12.06	0.064169	-102.5	5.274	4.7391	-0.17551
12.07	0.058275	-102.67	5.274	4.7391	-0.17586
12.08	0.066126	-102.84	5.1861	4.7391	-0.1762
12.09	0.081362	-103.01	5.1861	4.7391	-0.17655
12.1	0.07195	-103.18	5.1861	4.7391	-0.17689
12.11	0.064464	-103.34	5.1861	4.7391	-0.17724
12.12	0.057628	-103.51	5.1861	4.7391	-0.17758
12.13	0.051045	-103.67	5.1861	4.7391	-0.17793
12.14	0.073844	-103.84	5.1861	4.7391	-0.17827
12.15	0.067355	-104.01	5.1861	4.7391	-0.17862
12.16	0.06083	-104.17	5.1861	4.7391	-0.17896
12.17	0.054312	-104.34	5.1861	4.7391	-0.17931
12.18	0.086244	-104.5	5.0982	4.7391	-0.17965
12.19	0.066811	-104.67	5.1861	4.7391	-0.18
12.2	0.056794	-104.83	5.1861	4.7391	-0.18034
12.21	0.076981	-105	5.1861	4.7391	-0.18069
12.22	0.082285	-105.16	5.0982	4.7391	-0.18103
12.23	0.069017	-105.33	5.0982	4.7391	-0.18138
12.24	0.058769	-105.49	5.0982	4.7391	-0.18173
12.25	0.079577	-105.65	5.0982	4.7391	-0.18207
12.26	0.070553	-105.82	5.0982	4.7391	-0.18235
12.27	0.060986	-105.98	5.0982	4.7391	-0.18263
12.28	0.081426	-106.14	5.0982	4.7391	-0.18292
12.29	0.071862	-106.3	5.0982	4.7391	-0.1832
12.3	0.061755	-106.46	5.0982	4.7391	-0.18348
12.31	0.080595	-106.62	5.0982	4.7391	-0.18376
12.32	0.07083	-106.78	5.0982	4.7391	-0.18404
12.33	0.06056	-106.94	5.0982	4.7391	-0.18432
12.34	0.079269	-107.1	5.0982	4.7391	-0.1846
12.35	0.069398	-107.26	5.0982	4.7391	-0.18489
12.36	0.059043	-107.43	5.0982	4.7391	-0.18517
12.37	0.077682	-107.59	5.0982	4.7391	-0.18545
12.38	0.06667	-107.74	5.0982	4.7391	-0.18573
12.39	0.085858	-107.91	5.0982	4.7391	-0.18601
12.4	0.074254	-108.06	5.0982	4.7391	-0.18629
12.41	0.062472	-108.22	5.0982	4.7391	-0.18657
12.42	0.079939	-108.38	5.0982	4.7391	-0.18686
12.43	0.067966	-108.54	5.0982	4.848	-0.18714
12.44	0.085363	-108.7	5.0982	4.848	-0.18742
12.45	0.07221	-108.85	5.0982	4.848	-0.1877
12.46	0.089639	-109.01	5.0982	4.848	-0.18798
12.47	0.076594	-109.17	5.0982	4.848	-0.18826
12.48	0.063632	-109.32	5.0982	4.848	-0.18855
12.49	0.080135	-109.48	5.0982	4.848	-0.18883
12.5	0.066331	-109.63	5.0982	4.848	-0.18911
12.51	0.082071	-109.79	5.0982	4.848	-0.18933
12.52	0.068672	-109.95	5.0982	4.848	-0.18955
12.53	0.084889	-110.1	5.0982	4.848	-0.18977
12.54	0.070759	-110.26	5.0982	4.848	-0.19
12.55	0.087378	-110.42	5.0982	4.848	-0.19022
12.56	0.06566	-110.57	5.1861	4.848	-0.19044
12.57	0.048993	-110.73	5.1861	4.848	-0.19066
12.58	0.079297	-110.88	5.0982	4.848	-0.19088
12.59	0.099322	-111.04	5.0982	4.848	-0.1911
12.6	0.070302	-111.19	5.1861	4.848	-0.19133
12.61	0.082573	-111.35	5.1861	4.848	-0.19155
12.62	0.07213	-111.49	5.1861	4.848	-0.19177
12.63	0.089024	-111.65	5.1861	4.848	-0.19199
12.64	0.073548	-111.8	5.1861	4.848	-0.19221
12.65	0.087762	-111.95	5.1861	4.848	-0.19243
12.66	0.071893	-112.11	5.1861	4.848	-0.19266
12.67	0.084925	-112.26	5.1861	4.848	-0.19288
12.68	0.069295	-112.41	5.1861	4.848	-0.1931
12.69	0.082556	-112.56	5.1861	4.848	-0.19332
12.7	0.066082	-112.71	5.1861	4.848	-0.19354
12.71	0.079694	-112.87	5.1861	4.848	-0.19376
12.72	0.092911	-113.02	5.1861	4.848	-0.19399
12.73	0.0764	-113.17	5.1861	4.848	-0.19421
12.74	0.08886	-113.32	5.1861	4.848	-0.19443
12.75	0.071767	-113.47	5.1861	4.848	-0.19465
12.76	0.07576	-113.62	5.274	4.848	-0.19481
12.77	0.058766	-113.77	5.274	4.848	-0.19498
12.78	0.075808	-113.92	5.274	4.848	-0.19514
12.79	0.090252	-114.07	5.274	4.848	-0.19531
12.8	0.072788	-114.22	5.274	4.848	-0.19547
12.81	0.084247	-114.37	5.274	4.848	-0.19564
12.82	0.095589	-114.52	5.274	4.848	-0.1958
12.83	0.077499	-114.67	5.274	4.848	-0.19597
12.84	0.088766	-114.82	5.274	4.848	-0.19613
12.85	0.069518	-114.96	5.274	4.848	-0.1963
12.86	0.080841	-115.11	5.274	4.848	-0.19646
12.87	0.087247	-115.26	5.3619	4.848	-0.19663
12.88	0.071771	-115.41	5.3619	4.848	-0.19679
12.89	0.083335	-115.56	5.3619	4.848	-0.19695
12.9	0.094266	-115.71	5.3619	4.848	-0.19712
12.91	0.074591	-115.85	5.3619	4.848	-0.19728
12.92	0.08446	-116	5.3619	4.848	-0.19745
12.93	0.094573	-116.15	5.3619	4.848	-0.19761
12.94	0.061611	-116.29	5.4498	4.848	-0.19778
12.95	0.080123	-116.44	5.4498	4.848	-0.19794
12.96	0.092926	-116.59	5.4498	4.848	-0.19811
12.97	0.072491	-116.73	5.4498	4.848	-0.19827
12.98	0.081282	-116.87	5.4498	4.848	-0.19844
12.99	0.090334	-117.02	5.4498	4.848	-0.1986
13	0.099789	-117.17	5.4498	4.848	-0.19876
13.01	0.077975	-117.31	5.4498	4.848	-0.19888
13.02	0.089211	-117.45	5.4498	4.848	-0.19899
13.03	0.091984	-117.6	5.5377	4.848	-0.1991
13.04	0.073497	-117.74	5.5377	4.848	-0.19921
13.05	0.081832	-117.89	5.5377	4.848	-0.19932
13.06	0.090166	-118.03	5.5377	4.848	-0.19944
13.07	0.09787	-118.17	5.5377	4.848	-0.19955
13.08	0.07568	-118.32	5.5377	4.848	-0.19966
13.09	0.083525	-118.46	5.5377	4.848	-0.19977
13.1	0.090859	-118.6	5.5377	4.848	-0.19988
13.11	0.092974	-118.75	5.6256	4.848	-0.19999
13.12	0.073967	-118.89	5.6256	4.848	-0.20011
13.13	0.082628	-119.03	5.6256	4.848	-0.20022
13.14	0.089041	-119.17	5.6256	4.848	-0.20033
13.15	0.096133	-119.32	5.6256	4.848	-0.20044
13.16	0.10283	-119.46	5.6256	4.848	-0.20055
13.17	0.079893	-119.6	5.6256	4.848	-0.20067
13.18	0.086051	-119.74	5.6256	4.848	-0.20078
13.19	0.097214	-119.88	5.6256	4.848	-0.20089
13.2	0.094369	-120.03	5.7135	4.848	-0.201
13.21	0.074023	-120.17	5.7135	4.848	-0.20111
13.22	0.080614	-120.31	5.7135	4.848	-0.20122
13.23	0.08745	-120.45	5.7135	4.848	-0.20134
13.24	0.092901	-120.59	5.7135	4.848	-0.20145
13.25	0.098217	-120.73	5.7135	4.848	-0.20156
13.26	0.10343	-120.87	5.7135	4.848	-0.20162
13.27	0.078199	-121.01	5.7135	4.848	-0.20169
13.28	0.075548	-121.15	5.8014	4.848	-0.20175
13.29	0.083435	-121.28	5.8014	4.848	-0.20182
13.3	0.091154	-121.42	5.8014	4.848	-0.20188
13.31	0.096866	-121.56	5.8014	4.848	-0.20195
13.32	0.10091	-121.7	5.8014	4.848	-0.20201
13.33	0.075581	-121.84	5.8014	4.848	-0.20208
13.34	0.07972	-121.98	5.8014	4.7391	-0.20214
13.35	0.08407	-122.12	5.8014	4.7391	-0.2022
13.36	0.087525	-122.25	5.8014	4.7391	-0.20227
13.37	0.09125	-122.39	5.8014	4.7391	-0.20233
13.38	0.095322	-122.53	5.8014	4.7391	-0.2024
13.39	0.098555	-122.67	5.8014	4.7391	-0.20246
13.4	0.10214	-122.81	5.8014	4.7391	-0.20253
13.41	0.065439	-122.94	5.8893	4.7391	-0.20259
13.42	0.069283	-123.08	5.8893	4.7391	-0.20265
13.43	0.078515	-123.21	5.8893	4.7391	-0.20272
13.44	0.083744	-123.35	5.8893	4.7391	-0.20278
13.45	0.087966	-123.49	5.8893	4.7391	-0.20285
13.46	0.090847	-123.63	5.8893	4.7391	-0.20291
13.47	0.092983	-123.76	5.8893	4.7391	-0.20298
13.48	0.096755	-123.9	5.8893	4.7391	-0.20304
13.49	0.098691	-124.03	5.8893	4.7391	-0.2031
13.5	0.10016	-124.17	5.8893	4.7391	-0.20317
13.51	0.10224	-124.3	5.8893	4.7391	-0.20319
13.52	0.074424	-124.44	5.8893	4.7391	-0.20321
13.53	0.07657	-124.57	5.8893	4.7391	-0.20323
13.54	0.078211	-124.71	5.8893	4.7391	-0.20326
13.55	0.080522	-124.85	5.8893	4.7391	-0.20328
13.56	0.082302	-124.98	5.8893	4.7391	-0.2033
13.57	0.083643	-125.11	5.8893	4.7391	-0.20332
13.58	0.085628	-125.25	5.8893	4.7391	-0.20334
13.59	0.087138	-125.38	5.8893	4.7391	-0.20336
13.6	0.088257	-125.52	5.8893	4.7391	-0.20338
13.61	0.089056	-125.65	5.8893	4.7391	-0.20341
13.62	0.084427	-125.79	5.9772	4.7391	-0.20343
13.63	0.090271	-125.92	5.9772	4.7391	-0.20345
13.64	0.092684	-126.06	5.9772	4.7391	-0.20347
13.65	0.094847	-126.19	5.9772	4.7391	-0.20349
13.66	0.095219	-126.32	5.9772	4.7391	-0.20351
13.67	0.095323	-126.45	5.9772	4.7391	-0.20354
13.68	0.096306	-126.59	5.9772	4.7391	-0.20356
13.69	0.096988	-126.72	5.9772	4.7391	-0.20358
13.7	0.06803	-126.86	5.9772	4.7391	-0.2036
13.71	0.098638	-126.99	5.9772	4.7391	-0.20362
13.72	0.098547	-127.12	5.9772	4.848	-0.20364
13.73	0.098353	-127.25	5.9772	4.848	-0.20366
13.74	0.055871	-127.39	6.0651	4.848	-0.20369
13.75	0.10287	-127.52	5.9772	4.848	-0.20371
13.76	0.094505	-127.65	6.0651	4.848	-0.20369
13.77	0.067214	-127.78	6.0651	4.848	-0.20367
13.78	0.068422	-127.92	6.0651	4.848	-0.20366
13.79	0.098241	-128.05	6.0651	4.848	-0.20364
13.8	0.067947	-128.18	6.0651	4.848	-0.20362
13.81	0.068002	-128.31	6.0651	4.848	-0.2036
13.82	0.067905	-128.45	6.0651	4.848	-0.20358
13.83	0.067694	-128.58	6.0651	4.848	-0.20357
13.84	0.067392	-128.71	6.0651	4.848	-0.20355
13.85	0.096414	-128.84	6.0651	4.848	-0.20353
13.86	0.095011	-128.97	6.0651	4.848	-0.20351
13.87	0.09373	-129.1	6.0651	4.848	-0.2035
13.88	0.092552	-129.23	6.0651	4.848	-0.20348
13.89	0.091459	-129.36	6.0651	4.848	-0.20346
13.9	0.090436	-129.5	6.0651	4.848	-0.20344
13.91	0.089471	-129.63	6.0651	4.848	-0.20343
13.92	0.092399	-129.76	6.0651	4.848	-0.20341
13.93	0.080937	-129.89	6.153	4.848	-0.20339
13.94	0.080099	-130.02	6.153	4.848	-0.20337
13.95	0.082609	-130.15	6.153	4.848	-0.20336
13.96	0.08135	-130.27	6.153	4.848	-0.20334
13.97	0.080637	-130.41	6.153	4.848	-0.20332
13.98	0.078582	-130.54	6.153	4.848	-0.2033
13.99	0.076695	-130.67	6.153	4.848	-0.20329
14	0.074997	-130.8	6.153	4.848	-0.20327
14.01	0.072406	-130.92	6.153	4.848	-0.20322
14.02	0.070141	-131.05	6.153	4.848	-0.20316
14.03	0.068145	-131.18	6.153	4.848	-0.20311
14.04	0.066374	-131.31	6.153	4.848	-0.20306
14.05	0.063701	-131.44	6.153	4.848	-0.203
14.06	0.090768	-131.57	6.153	4.848	-0.20295
14.07	0.087753	-131.7	6.153	4.848	-0.2029
14.08	0.085142	-131.83	6.153	4.848	-0.20284
14.09	0.081822	-131.96	6.153	4.848	-0.20279
14.1	0.078961	-132.08	6.153	4.9569	-0.20274
14.11	0.076479	-132.21	6.153	4.9569	-0.20268
14.12	0.073183	-132.34	6.153	4.9569	-0.20263
14.13	0.070341	-132.47	6.153	4.9569	-0.20258
14.14	0.077005	-132.6	6.0651	4.9569	-0.20252
14.15	0.06684	-132.72	6.0651	4.9569	-0.20247
14.16	0.060821	-132.85	6.0651	4.9569	-0.20242
14.17	0.056904	-132.98	6.0651	4.9569	-0.20236
14.18	0.083336	-133.11	6.0651	4.9569	-0.20231
14.19	0.079928	-133.24	6.0651	4.9569	-0.20226
14.2	0.077038	-133.37	6.0651	4.9569	-0.2022
14.21	0.073503	-133.49	6.0651	4.9569	-0.20215
14.22	0.069346	-133.62	6.0651	4.9569	-0.2021
14.23	0.065798	-133.75	6.0651	4.9569	-0.20204
14.24	0.061748	-133.87	6.0651	4.9569	-0.20199
14.25	0.057207	-134	6.0651	4.9569	-0.20194
14.26	0.053286	-134.12	6.0651	4.9569	-0.20185
14.27	0.079324	-134.25	6.0651	4.9569	-0.20177
14.28	0.07546	-134.38	6.0651	4.9569	-0.20168
14.29	0.064587	-134.51	6.0651	4.9569	-0.2016
14.3	0.074255	-134.63	5.9772	4.9569	-0.20151
14.31	0.070901	-134.76	5.9772	4.9569	-0.20143
14.32	0.049972	-134.88	6.0651	4.9569	-0.20134
14.33	0.056444	-135.01	5.9772	4.9569	-0.20126
14.34	0.078724	-135.13	5.9772	4.9569	-0.20117
14.35	0.073211	-135.26	5.9772	4.9569	-0.20109
14.36	0.067973	-135.39	5.9772	4.9569	-0.201
14.37	0.062559	-135.51	5.9772	4.9569	-0.20092
14.38	0.058021	-135.64	5.9772	4.9569	-0.20083
14.39	0.053169	-135.76	5.9772	4.9569	-0.20074
14.4	0.077365	-135.89	5.9772	4.9569	-0.20066
14.41	0.071987	-136.01	5.9772	4.9569	-0.20057
14.42	0.066388	-136.13	5.9772	4.9569	-0.20049
14.43	0.060524	-136.26	5.9772	4.9569	-0.2004
14.44	0.055569	-136.38	5.9772	4.9569	-0.20032
14.45	0.078673	-136.51	5.9772	4.9569	-0.20023
14.46	0.072396	-136.63	5.9772	4.9569	-0.20015
14.47	0.066059	-136.75	5.9772	4.9569	-0.20006
14.48	0.059592	-136.87	5.9772	4.9569	-0.19998
14.49	0.053138	-137	5.9772	4.9569	-0.19989
14.5	0.076016	-137.12	5.9772	4.9569	-0.19981
14.51	0.069501	-137.24	5.9772	4.9569	-0.19969
14.52	0.062962	-137.37	5.9772	4.9569	-0.19958
14.53	0.05632	-137.49	5.9772	4.9569	-0.19947
14.54	0.050719	-137.61	5.9772	4.9569	-0.19935
14.55	0.073285	-137.74	5.9772	4.9569	-0.19924
14.56	0.066559	-137.86	5.9772	4.9569	-0.19912
14.57	0.066718	-137.98	5.8893	4.9569	-0.19901
14.58	0.062268	-138.1	5.8893	4.9569	-0.1989
14.59	0.040529	-138.23	5.9772	4.9569	-0.19878
14.6	0.071628	-138.35	5.8893	4.9569	-0.19867
14.61	0.06035	-138.46	5.8893	4.9569	-0.19856
14.62	0.052202	-138.59	5.8893	4.9569	-0.19844
14.63	0.044778	-138.71	5.8893	4.9569	-0.19833
14.64	0.066989	-138.83	5.8893	4.9569	-0.19821
14.65	0.060021	-138.96	5.8893	4.9569	-0.1981
14.66	0.052	-139.08	5.8893	4.9569	-0.19799
14.67	0.043182	-139.19	5.8893	4.9569	-0.19787
14.68	0.075327	-139.32	5.8014	4.9569	-0.19776
14.69	0.065057	-139.44	5.8014	4.9569	-0.19765
14.7	0.043196	-139.56	5.8893	4.9569	-0.19753
14.71	0.043138	-139.67	5.8014	4.9569	-0.19742
14.72	0.062737	-139.8	5.8014	4.9569	-0.19731
14.73	0.053652	-139.92	5.8014	4.9569	-0.19719
14.74	0.044392	-140.04	5.8014	4.9569	-0.19708
14.75	0.035686	-140.16	5.8014	4.9569	-0.19696
14.76	0.067916	-140.28	5.7135	4.9569	-0.19683
14.77	0.057983	-140.4	5.7135	4.9569	-0.19669
14.78	0.042482	-140.52	5.7135	4.9569	-0.19655
14.79	0.06124	-140.64	5.7135	4.9569	-0.19641
14.8	0.050304	-140.75	5.7135	4.9569	-0.19627
14.81	0.040519	-140.87	5.7135	4.9569	-0.19613
14.82	0.060764	-140.99	5.7135	4.9569	-0.19599
14.83	0.05846	-141.11	5.6256	4.9569	-0.19585
14.84	0.044501	-141.23	5.6256	4.9569	-0.19571
14.85	0.03307	-141.35	5.6256	4.9569	-0.19558
14.86	0.053672	-141.47	5.6256	4.9569	-0.19544
14.87	0.043409	-141.59	5.6256	4.9569	-0.1953
14.88	0.032818	-141.7	5.6256	4.9569	-0.19516
14.89	0.061392	-141.82	5.5377	4.9569	-0.19502
14.9	0.045127	-141.94	5.5377	4.9569	-0.19488
14.91	0.033451	-142.06	5.5377	4.9569	-0.19474
14.92	0.052959	-142.18	5.5377	4.9569	-0.1946
14.93	0.051992	-142.29	5.4498	4.9569	-0.19446
