t	u	lambda	p	e	uopt
5.27	0.26037	-1.093	9.1416	0.492	0.097035
5.28	0.25116	-1.1217	9.4053	0.492	0.11558
5.29	0.25408	-1.1483	9.5811	0.492	0.13413
5.3	0.25942	-1.182	9.8448	0.492	0.15267
5.31	0.2665	-1.2138	10.021	0.492	0.17122
5.32	0.25798	-1.2431	10.284	0.492	0.18977
5.33	0.27647	-1.274	10.46	0.6009	0.20831
5.34	0.27115	-1.3073	10.724	0.6009	0.22686
5.35	0.26427	-1.3343	10.988	0.6009	0.24541
5.36	0.2847	-1.3638	11.163	0.7098	0.26395
5.37	0.27714	-1.3964	11.427	0.7098	0.2825
5.38	0.27051	-1.4268	11.691	0.7098	0.30104
5.39	0.27652	-1.4545	11.867	0.7098	0.31959
5.4	0.29696	-1.4888	12.042	0.7098	0.33814
5.41	0.29027	-1.5241	12.306	0.7098	0.35668
5.42	0.29706	-1.563	12.482	0.7098	0.37523
5.43	0.29276	-1.6008	12.746	0.8187	0.39378
5.44	0.29694	-1.6375	12.921	0.8187	0.41232
5.45	0.28812	-1.6689	13.185	0.8187	0.43087
5.46	0.30753	-1.7054	13.361	0.8187	0.44941
5.47	0.30036	-1.742	13.625	0.8187	0.46796
5.48	0.30408	-1.7817	13.8	0.9276	0.48651
5.49	0.31064	-1.8231	13.976	0.9276	0.50505
5.5	0.31284	-1.8588	14.152	0.9276	0.5236
5.51	0.31549	-1.8979	14.328	0.9276	0.5236
5.52	0.31934	-1.9389	14.504	1.0365	0.5236
5.53	0.30804	-1.9812	14.767	1.0365	0.5236
5.54	0.32207	-2.0241	14.855	1.0365	0.5236
5.55	0.32447	-2.0675	15.031	1.0365	0.5236
5.56	0.32644	-2.1111	15.207	1.0365	0.5236
5.57	0.32608	-2.1548	15.383	1.0365	0.5236
5.58	0.32487	-2.2022	15.558	1.0365	0.5236
5.59	0.3246	-2.2482	15.734	1.1454	0.5236
5.6	0.33727	-2.2898	15.822	1.1454	0.5236
5.61	0.33579	-2.3391	15.998	1.1454	0.5236
5.62	0.32056	-2.383	16.174	1.1454	0.5236
5.63	0.33119	-2.433	16.262	1.2543	0.5236
5.64	0.34022	-2.4806	16.349	1.2543	0.5236
5.65	0.33816	-2.531	16.525	1.2543	0.5236
5.66	0.34507	-2.5828	16.613	1.2543	0.5236
5.67	0.35272	-2.6349	16.701	1.2543	0.5236
5.68	0.33724	-2.6869	16.877	1.2543	0.5236
5.69	0.34435	-2.7428	16.965	1.2543	0.5236
5.7	0.35254	-2.7978	17.053	1.2543	0.5236
5.71	0.34722	-2.8519	17.228	1.3632	0.5236
5.72	0.34177	-2.905	17.316	1.3632	0.5236
5.73	0.34918	-2.9616	17.404	1.3632	0.5236
5.74	0.35628	-3.017	17.492	1.3632	0.5236
5.75	0.34996	-3.0745	17.58	1.3632	0.5236
5.76	0.35525	-3.1337	17.668	1.3632	0.5236
5.77	0.36059	-3.1942	17.756	1.3632	0.5236
5.78	0.35423	-3.2555	17.844	1.4721	0.5236
5.79	0.35805	-3.3165	17.932	1.4721	0.5236
5.8	0.35091	-3.3741	18.02	1.4721	0.5236
5.81	0.35709	-3.4406	18.107	1.4721	0.5236
5.82	0.34884	-3.5014	18.195	1.4721	0.5236
5.83	0.35213	-3.5697	18.283	1.4721	0.5236
5.84	0.35888	-3.6316	18.283	1.4721	0.5236
5.85	0.3631	-3.7006	18.371	1.4721	0.5236
5.86	0.35327	-3.7673	18.459	1.4721	0.5236
5.87	0.36958	-3.8347	18.459	1.581	0.5236
5.88	0.36126	-3.9037	18.547	1.581	0.5236
5.89	0.35405	-3.9728	18.635	1.581	0.5236
5.9	0.36932	-4.0421	18.635	1.581	0.5236
5.91	0.36285	-4.1161	18.723	1.581	0.5236
5.92	0.35483	-4.1847	18.811	1.581	0.5236
5.93	0.37087	-4.2612	18.811	1.581	0.5236
5.94	0.36477	-4.3355	18.899	1.581	0.5236
5.95	0.36588	-4.4078	18.899	1.581	0.5236
5.96	0.37099	-4.4829	18.986	1.581	0.5236
5.97	0.37252	-4.5603	18.986	1.581	0.5236
5.98	0.36624	-4.6381	19.074	1.581	0.5236
5.99	0.358	-4.7201	19.162	1.581	0.5236
6	0.36514	-4.8012	19.162	1.581	0.5236
6.01	0.36629	-4.8808	19.162	1.581	0.5236
6.02	0.3723	-4.9602	19.25	1.581	0.5236
6.03	0.35237	-5.0402	19.338	1.581	0.5236
6.04	0.37243	-5.1263	19.338	1.581	0.5236
6.05	0.37448	-5.2102	19.338	1.581	0.5236
6.06	0.35467	-5.2958	19.426	1.581	0.5236
6.07	0.36118	-5.3852	19.426	1.581	0.5236
6.08	0.36478	-5.474	19.514	1.581	0.5236
6.09	0.36118	-5.5596	19.514	1.581	0.5236
6.1	0.35099	-5.6489	19.602	1.581	0.5236
6.11	0.36242	-5.7413	19.602	1.581	0.5236
6.12	0.36729	-5.8362	19.602	1.6899	0.5236
6.13	0.36324	-5.9282	19.69	1.6899	0.5236
6.14	0.37061	-6.0258	19.69	1.6899	0.5236
6.15	0.36237	-6.1193	19.69	1.6899	0.5236
6.16	0.36039	-6.217	19.777	1.6899	0.5236
6.17	0.36718	-6.3151	19.777	1.6899	0.5236
6.18	0.35746	-6.409	19.865	1.6899	0.5236
6.19	0.35851	-6.5076	19.865	1.6899	0.5236
6.2	0.36564	-6.6127	19.865	1.581	0.5236
6.21	0.37004	-6.7107	19.865	1.581	0.5236
6.22	0.35393	-6.8118	19.953	1.581	0.5236
6.23	0.36464	-6.9183	19.953	1.581	0.5236
6.24	0.35952	-7.0243	19.953	1.581	0.5236
6.25	0.3604	-7.1337	20.041	1.581	0.5236
6.26	0.35764	-7.2383	20.041	1.581	0.5236
6.27	0.35896	-7.3422	20.129	1.581	0.5236
6.28	0.36935	-7.4546	20.129	1.581	0.5236
6.29	0.35658	-7.5649	20.217	1.581	0.5236
6.3	0.35719	-7.6729	20.217	1.581	0.5236
6.31	0.36606	-7.7867	20.217	1.581	0.5236
6.32	0.35488	-7.8971	20.305	1.581	0.5236
6.33	0.35491	-8.0091	20.305	1.581	0.5236
6.34	0.35101	-8.1292	20.393	1.581	0.5236
6.35	0.35667	-8.2433	20.393	1.581	0.5236
6.36	0.35566	-8.3575	20.393	1.581	0.5236
6.37	0.36015	-8.4789	20.481	1.581	0.5236
6.38	0.34754	-8.5982	20.569	1.581	0.5236
6.39	0.35533	-8.7182	20.569	1.581	0.5236
6.4	0.35651	-8.8431	20.569	1.581	0.5236
6.41	0.34713	-8.9676	20.657	1.4721	0.5236
6.42	0.35149	-9.0911	20.657	1.4721	0.5236
6.43	0.36391	-9.2181	20.657	1.4721	0.5236
6.44	0.358	-9.3442	20.744	1.4721	0.5236
6.45	0.34716	-9.4691	20.832	1.4721	0.5236
6.46	0.35647	-9.5924	20.832	1.4721	0.5236
6.47	0.3589	-9.7192	20.832	1.4721	0.5236
6.48	0.35142	-9.8525	20.92	1.4721	0.5236
6.49	0.35734	-9.9808	20.92	1.4721	0.5236
6.5	0.35962	-10.115	20.92	1.4721	0.5236
6.51	0.35556	-10.248	21.008	1.4721	0.5236
6.52	0.36054	-10.384	21.008	1.4721	0.5236
6.53	0.35214	-10.519	21.096	1.3632	0.5236
6.54	0.34963	-10.656	21.096	1.3632	0.5236
6.55	0.3539	-10.794	21.096	1.3632	0.5236
6.56	0.35013	-10.933	21.184	1.3632	0.5236
6.57	0.35747	-11.073	21.184	1.3632	0.5236
6.58	0.34966	-11.213	21.184	1.3632	0.5236
6.59	0.35452	-11.353	21.184	1.3632	0.5236
6.6	0.35192	-11.501	21.272	1.3632	0.5236
6.61	0.34665	-11.643	21.272	1.3632	0.5236
6.62	0.35128	-11.787	21.272	1.3632	0.5236
6.63	0.35959	-11.933	21.272	1.3632	0.5236
6.64	0.34278	-12.081	21.36	1.3632	0.5236
6.65	0.3517	-12.234	21.36	1.3632	0.5236
6.66	0.34616	-12.385	21.36	1.3632	0.5236
6.67	0.35169	-12.535	21.36	1.2543	0.5236
6.68	0.33456	-12.685	21.448	1.2543	0.5236
6.69	0.3479	-12.838	21.448	1.2543	0.5236
6.7	0.34466	-12.994	21.448	1.2543	0.5236
6.71	0.35194	-13.151	21.448	1.2543	0.5236
6.72	0.34708	-13.308	21.448	1.2543	0.5236
6.73	0.34266	-13.469	21.448	1.2543	0.5236
6.74	0.35018	-13.629	21.448	1.2543	0.5236
6.75	0.34545	-13.785	21.448	1.2543	0.5236
6.76	0.34131	-13.949	21.448	1.2543	0.52316
6.77	0.33716	-14.11	21.448	1.2543	0.52271
6.78	0.33383	-14.278	21.448	1.2543	0.52227
6.79	0.34214	-14.441	21.448	1.2543	0.52183
6.8	0.33934	-14.61	21.448	1.2543	0.52138
6.81	0.33668	-14.778	21.448	1.2543	0.52094
6.82	0.33415	-14.945	21.448	1.2543	0.5205
6.83	0.33215	-15.116	21.448	1.2543	0.52006
6.84	0.33016	-15.286	21.448	1.2543	0.51961
6.85	0.32861	-15.458	21.448	1.2543	0.51917
6.86	0.33928	-15.632	21.448	1.2543	0.51873
6.87	0.32611	-15.803	21.448	1.2543	0.51828
6.88	0.3255	-15.98	21.448	1.1454	0.51784
6.89	0.33057	-16.159	21.36	1.1454	0.5174
6.9	0.32717	-16.34	21.36	1.1454	0.51695
6.91	0.32636	-16.519	21.36	1.1454	0.51651
6.92	0.32639	-16.697	21.36	1.1454	0.51607
6.93	0.33821	-16.883	21.272	1.1454	0.51563
6.94	0.31986	-17.064	21.272	1.1454	0.51518
6.95	0.31918	-17.249	21.272	1.1454	0.51474
6.96	0.33141	-17.438	21.184	1.1454	0.5143
6.97	0.32607	-17.626	21.184	1.1454	0.51385
6.98	0.31375	-17.809	21.184	1.1454	0.51341
6.99	0.32388	-17.995	21.096	1.1454	0.51297
7	0.3206	-18.184	21.096	1.1454	0.51253
7.01	0.30947	-18.38	21.096	1.1454	0.51132
7.02	0.30693	-18.578	21.008	1.1454	0.51011
7.03	0.30494	-18.77	21.008	1.1454	0.5089
7.04	0.30697	-18.966	21.008	1.1454	0.50769
7.05	0.30299	-19.158	20.92	1.1454	0.50648
7.06	0.30277	-19.353	20.92	1.1454	0.50527
7.07	0.30225	-19.552	20.832	1.1454	0.50406
7.08	0.28901	-19.756	20.832	1.1454	0.50285
7.09	0.2997	-19.951	20.744	1.2543	0.50164
7.1	0.28632	-20.154	20.744	1.2543	0.50043
7.11	0.29697	-20.364	20.657	1.2543	0.49922
7.12	0.28545	-20.567	20.657	1.2543	0.49801
7.13	0.28426	-20.77	20.569	1.2543	0.4968
7.14	0.28727	-20.979	20.481	1.2543	0.49559
7.15	0.2713	-21.188	20.481	1.2543	0.49438
7.16	0.26888	-21.391	20.393	1.2543	0.49317
7.17	0.28167	-21.608	20.305	1.2543	0.49196
7.18	0.26774	-21.816	20.305	1.2543	0.49075
7.19	0.26744	-22.029	20.217	1.2543	0.48955
7.2	0.25792	-22.24	20.217	1.3632	0.48834
7.21	0.25945	-22.456	20.129	1.3632	0.48713
7.22	0.26426	-22.669	20.041	1.3632	0.48592
7.23	0.26256	-22.889	20.041	1.3632	0.48471
7.24	0.24923	-23.101	19.953	1.3632	0.4835
7.25	0.26181	-23.316	19.865	1.3632	0.48229
7.26	0.26427	-23.527	19.777	1.3632	0.48092
7.27	0.24939	-23.741	19.777	1.3632	0.47955
7.28	0.24804	-23.957	19.69	1.4721	0.47819
7.29	0.24982	-24.182	19.602	1.4721	0.47682
7.3	0.25332	-24.398	19.514	1.4721	0.47545
7.31	0.2292	-24.63	19.514	1.4721	0.47408
7.32	0.23142	-24.857	19.426	1.4721	0.47272
7.33	0.23581	-25.085	19.338	1.581	0.47135
7.34	0.24026	-25.316	19.25	1.581	0.46998
7.35	0.21565	-25.54	19.25	1.581	0.46861
7.36	0.22899	-25.767	19.162	1.581	0.46725
7.37	0.22097	-25.997	19.074	1.581	0.46588
7.38	0.22461	-26.226	18.986	1.581	0.46451
7.39	0.22328	-26.45	18.899	1.6899	0.46314
7.4	0.22469	-26.673	18.811	1.6899	0.46177
7.41	0.21731	-26.91	18.723	1.6899	0.46041
7.42	0.19497	-27.151	18.723	1.6899	0.45904
7.43	0.2108	-27.393	18.635	1.6899	0.45767
7.44	0.21415	-27.623	18.459	1.7988	0.4563
7.45	0.19032	-27.863	18.459	1.7988	0.45494
7.46	0.19366	-28.101	18.371	1.7988	0.45357
7.47	0.18525	-28.332	18.283	1.9077	0.4522
7.48	0.18732	-28.561	18.195	1.9077	0.45083
7.49	0.18871	-28.801	18.107	1.9077	0.44947
7.5	0.18021	-29.038	18.02	1.9077	0.4481
7.51	0.18386	-29.278	17.932	1.9077	0.44525
7.52	0.19886	-29.513	17.756	2.0166	0.4424
7.53	0.18928	-29.756	17.668	2.0166	0.43955
7.54	0.17787	-29.998	17.58	2.0166	0.43669
7.55	0.18134	-30.244	17.492	2.0166	0.43384
7.56	0.18266	-30.483	17.404	2.1255	0.43099
7.57	0.17243	-30.725	17.316	2.1255	0.42814
7.58	0.16428	-30.97	17.228	2.1255	0.42529
7.59	0.1675	-31.214	17.053	2.1255	0.42244
7.6	0.17167	-31.459	16.965	2.2344	0.41959
7.61	0.15822	-31.709	16.877	2.2344	0.41674
7.62	0.17445	-31.952	16.701	2.2344	0.41388
7.63	0.17681	-32.202	16.613	2.2344	0.41103
7.64	0.16916	-32.446	16.525	2.2344	0.40818
7.65	0.15723	-32.691	16.437	2.3433	0.40533
7.66	0.17291	-32.939	16.262	2.3433	0.40248
7.67	0.16271	-33.183	16.174	2.3433	0.39963
7.68	0.13721	-33.436	16.086	2.3433	0.39678
7.69	0.15506	-33.692	15.91	2.4522	0.39392
7.7	0.14422	-33.949	15.822	2.4522	0.39107
7.71	0.13283	-34.197	15.734	2.4522	0.38822
7.72	0.14727	-34.451	15.558	2.4522	0.38537
7.73	0.13656	-34.7	15.47	2.5611	0.38252
7.74	0.14186	-34.954	15.295	2.5611	0.37967
7.75	0.13039	-35.204	15.207	2.5611	0.37682
7.76	0.13345	-35.456	15.119	2.5611	0.37368
7.77	0.13431	-35.703	14.943	2.67	0.37054
7.78	0.12637	-35.957	14.855	2.67	0.3674
7.79	0.12937	-36.215	14.679	2.67	0.36426
7.8	0.11721	-36.47	14.591	2.67	0.36113
7.81	0.1347	-36.729	14.416	2.7789	0.35799
7.82	0.12607	-36.977	14.328	2.7789	0.35485
7.83	0.11437	-37.235	14.24	2.7789	0.35171
7.84	0.13067	-37.491	14.064	2.7789	0.34857
7.85	0.10869	-37.748	13.976	2.8878	0.34544
7.86	0.11204	-38.006	13.888	2.8878	0.3423
7.87	0.11508	-38.26	13.712	2.8878	0.33916
7.88	0.109	-38.521	13.625	2.8878	0.33602
7.89	0.11481	-38.776	13.449	2.8878	0.33288
7.9	0.1043	-39.035	13.361	2.9967	0.32975
7.91	0.11224	-39.292	13.185	2.9967	0.32661
7.92	0.10392	-39.547	13.097	2.9967	0.32347
7.93	0.094862	-39.811	13.009	2.9967	0.32033
7.94	0.10134	-40.066	12.833	3.1056	0.31719
7.95	0.091982	-40.325	12.746	3.1056	0.31406
7.96	0.097474	-40.589	12.658	3.1056	0.31092
7.97	0.091622	-40.847	12.57	3.1056	0.30778
7.98	0.10025	-41.108	12.394	3.1056	0.30464
7.99	0.092454	-41.361	12.306	3.2145	0.3015
8	0.085075	-41.627	12.218	3.2145	0.29836
8.01	0.079606	-41.888	12.13	3.2145	0.29606
8.02	0.086692	-42.147	11.954	3.2145	0.29375
8.03	0.081567	-42.403	11.867	3.2145	0.29145
8.04	0.073289	-42.667	11.779	3.3234	0.28914
8.05	0.079541	-42.926	11.603	3.3234	0.28683
8.06	0.074685	-43.187	11.515	3.3234	0.28453
8.07	0.067771	-43.449	11.427	3.3234	0.28222
8.08	0.076203	-43.712	11.339	3.3234	0.27992
8.09	0.082322	-43.969	11.163	3.4323	0.27761
8.1	0.075461	-44.232	11.075	3.4323	0.2753
8.11	0.070268	-44.495	10.988	3.4323	0.273
8.12	0.080928	-44.759	10.812	3.4323	0.27069
8.13	0.073137	-45.019	10.724	3.4323	0.26839
8.14	0.067537	-45.284	10.636	3.4323	0.26608
8.15	0.062555	-45.545	10.548	3.4323	0.26377
8.16	0.059384	-45.804	10.46	3.5412	0.26147
8.17	0.082348	-46.064	10.284	3.5412	0.25916
8.18	0.065541	-46.323	10.196	3.5412	0.25686
8.19	0.057913	-46.587	10.109	3.5412	0.25455
8.2	0.054387	-46.851	10.021	3.5412	0.25224
8.21	0.052241	-47.115	9.9327	3.5412	0.24994
8.22	0.046873	-47.375	9.8448	3.5412	0.24763
8.23	0.056017	-47.636	9.669	3.6501	0.24533
8.24	0.054185	-47.903	9.5811	3.6501	0.24302
8.25	0.050742	-48.164	9.5811	3.6501	0.24071
8.26	0.059857	-48.42	9.4053	3.6501	0.23905
8.27	0.044299	-48.683	9.3174	3.6501	0.23738
8.28	0.042268	-48.949	9.2295	3.6501	0.23572
8.29	0.038364	-49.213	9.1416	3.6501	0.23406
8.3	0.035651	-49.474	9.0537	3.6501	0.23239
8.31	0.033567	-49.735	8.9658	3.759	0.23073
8.32	0.031735	-49.998	8.8779	3.759	0.22906
8.33	0.030021	-50.26	8.79	3.759	0.2274
8.34	0.028376	-50.524	8.7021	3.759	0.22574
8.35	0.038645	-50.787	8.6142	3.759	0.22407
8.36	0.038951	-51.048	8.5263	3.759	0.22241
8.37	0.023256	-51.306	8.4384	3.759	0.22074
8.38	0.032911	-51.57	8.3505	3.759	0.21908
8.39	0.03337	-51.834	8.2626	3.759	0.21742
8.4	0.021438	-52.095	8.2626	3.759	0.21575
8.41	0.032456	-52.357	8.0868	3.759	0.21409
8.42	0.032557	-52.622	7.9989	3.759	0.21242
8.43	0.017796	-52.884	7.9989	3.759	0.21076
8.44	0.016946	-53.143	7.911	3.8679	0.20909
8.45	0.018606	-53.404	7.8231	3.8679	0.20743
8.46	0.022543	-53.662	7.7352	3.8679	0.20577
8.47	0.022862	-53.927	7.6473	3.8679	0.2041
8.48	0.021407	-54.187	7.5594	3.8679	0.20244
8.49	0.0066367	-54.452	7.5594	3.8679	0.20077
8.5	0.0073439	-54.713	7.4715	3.8679	0.19911
8.51	0.0081577	-54.975	7.3836	3.8679	0.19744
8.52	0.012341	-55.238	7.2957	3.8679	0.19578
8.53	-0.0013278	-55.497	7.2957	3.8679	0.19411
8.54	-0.0015753	-55.757	7.2078	3.8679	0.19244
8.55	0.014473	-56.019	7.1199	3.8679	0.19077
8.56	0.0023737	-56.279	7.032	3.8679	0.18911
8.57	0.0025987	-56.543	7.032	3.8679	0.18744
8.58	0.0028646	-56.805	6.9441	3.8679	0.18577
8.59	0.0027323	-57.064	6.8562	3.8679	0.1841
8.6	0.0053609	-57.324	6.7683	3.8679	0.18244
8.61	0.0077317	-57.587	6.6804	3.9768	0.18077
8.62	-0.0061832	-57.849	6.6804	3.9768	0.1791
8.63	-0.0053583	-58.109	6.5925	3.9768	0.17743
8.64	-0.0023768	-58.37	6.5046	3.9768	0.17577
8.65	-0.013297	-58.632	6.5046	3.9768	0.1741
8.66	-0.012986	-58.891	6.4167	3.9768	0.17243
8.67	-0.013297	-59.148	6.3288	3.9768	0.17077
8.68	-0.010402	-59.412	6.2409	3.9768	0.1691
8.69	-0.0078312	-59.675	6.153	3.9768	0.16743
8.7	0.0032539	-59.935	6.0651	3.9768	0.16576
8.71	-0.012188	-60.193	6.0651	3.9768	0.1641
8.72	-0.013571	-60.45	5.9772	3.9768	0.16243
8.73	-0.012344	-60.71	5.8893	3.9768	0.16076
8.74	-0.010731	-60.975	5.8014	3.9768	0.15909
8.75	-0.022392	-61.236	5.8014	3.9768	0.15743
8.76	-0.022317	-61.494	5.7135	3.9768	0.1556
8.77	-0.022699	-61.751	5.6256	3.9768	0.15378
8.78	-0.020284	-62.011	5.5377	3.9768	0.15195
8.79	-0.031518	-62.272	5.5377	3.9768	0.15013
8.8	-0.019553	-62.53	5.4498	3.9768	0.14831
8.81	-0.018127	-62.787	5.3619	3.9768	0.14648
8.82	-0.017366	-63.044	5.274	3.9768	0.14466
8.83	-0.029794	-63.3	5.274	3.9768	0.14283
8.84	-0.030462	-63.555	5.1861	3.9768	0.14101
8.85	-0.032927	-63.81	5.0982	3.9768	0.13919
8.86	-0.035581	-64.068	5.0103	3.9768	0.13736
8.87	-0.022995	-64.328	4.9224	3.9768	0.13554
8.88	-0.022419	-64.587	4.8345	3.9768	0.13371
8.89	-0.035287	-64.841	4.8345	3.9768	0.13189
8.9	-0.036275	-65.095	4.7466	3.9768	0.13006
8.91	-0.025672	-65.349	4.6587	3.9768	0.12824
8.92	-0.026635	-65.604	4.5708	3.9768	0.12642
8.93	-0.024231	-65.859	4.4829	3.9768	0.12459
8.94	-0.026287	-66.11	4.395	3.9768	0.12277
8.95	-0.043065	-66.362	4.395	3.9768	0.12094
8.96	-0.033323	-66.619	4.3071	3.9768	0.11912
8.97	-0.034917	-66.876	4.2192	3.9768	0.1173
8.98	-0.036422	-67.128	4.1313	3.9768	0.11547
8.99	-0.039996	-67.377	4.0434	3.9768	0.11365
9	-0.029419	-67.632	3.9555	3.9768	0.11182
9.01	-0.029893	-67.885	3.8676	3.9768	0.1101
9.02	-0.046621	-68.134	3.8676	3.9768	0.10839
9.03	-0.036121	-68.385	3.7797	3.9768	0.10667
9.04	-0.037529	-68.638	3.6918	3.9768	0.10495
9.05	-0.03886	-68.889	3.6039	3.9768	0.10323
9.06	-0.039821	-69.137	3.516	3.9768	0.10151
9.07	-0.030871	-69.391	3.4281	3.9768	0.099793
9.08	-0.048788	-69.64	3.4281	3.9768	0.098075
9.09	-0.040772	-69.886	3.3402	3.9768	0.096356
9.1	-0.044579	-70.13	3.2523	3.9768	0.094638
9.11	-0.033814	-70.373	3.1644	3.9768	0.092919
9.12	-0.048252	-70.622	3.1644	3.9768	0.091201
9.13	-0.051571	-70.867	3.0765	3.9768	0.089482
9.14	-0.042936	-71.115	2.9886	3.9768	0.087764
9.15	-0.043258	-71.366	2.9007	3.9768	0.086045
9.16	-0.058017	-71.612	2.9007	3.9768	0.084327
9.17	-0.048929	-71.86	2.8128	3.9768	0.082608
9.18	-0.051601	-72.097	2.7249	3.9768	0.08089
9.19	-0.041905	-72.345	2.637	3.9768	0.079171
9.2	-0.057976	-72.586	2.637	3.9768	0.077453
9.21	-0.049768	-72.832	2.5491	3.9768	0.075734
9.22	-0.052629	-73.071	2.4612	3.9768	0.074016
9.23	-0.040701	-73.316	2.3733	3.9768	0.072297
9.24	-0.05962	-73.551	2.3733	3.9768	0.070579
9.25	-0.052343	-73.797	2.2854	3.9768	0.06886
9.26	-0.053891	-74.033	2.1975	3.9768	0.067418
9.27	-0.057143	-74.28	2.1975	3.9768	0.065975
9.28	-0.050247	-74.516	2.1096	3.9768	0.064532
9.29	-0.062221	-74.754	2.1096	3.9768	0.06309
9.3	-0.05368	-74.994	2.0217	3.9768	0.061647
9.31	-0.043451	-75.225	1.9338	3.9768	0.060205
9.32	-0.059415	-75.467	1.9338	3.9768	0.058762
9.33	-0.051489	-75.703	1.8459	3.9768	0.05732
9.34	-0.065299	-75.936	1.8459	3.9768	0.055877
9.35	-0.057316	-76.177	1.758	3.9768	0.054435
9.36	-0.057997	-76.41	1.758	3.9768	0.052992
9.37	-0.059954	-76.638	1.6701	3.9768	0.05155
9.38	-0.061984	-76.88	1.6701	3.9768	0.050107
9.39	-0.060514	-77.113	1.6701	3.9768	0.048665
9.4	-0.065134	-77.341	1.5822	3.9768	0.047222
9.41	-0.064863	-77.583	1.5822	3.9768	0.04578
9.42	-0.052101	-77.816	1.4943	3.9768	0.044337
9.43	-0.057383	-78.044	1.4943	3.9768	0.042894
9.44	-0.049507	-78.268	1.4064	3.9768	0.041452
9.45	-0.064895	-78.506	1.4064	3.9768	0.040009
9.46	-0.064062	-78.739	1.4064	3.9768	0.038567
9.47	-0.062359	-78.967	1.4064	3.9768	0.037124
9.48	-0.054161	-79.191	1.3185	3.9768	0.035682
9.49	-0.057647	-79.414	1.3185	3.9768	0.034239
9.5	-0.069122	-79.643	1.3185	3.9768	0.032797
9.51	-0.060359	-79.879	1.2306	3.9768	0.031555
9.52	-0.063243	-80.108	1.2306	3.9768	0.030313
9.53	-0.063229	-80.333	1.2306	3.9768	0.029071
9.54	-0.062507	-80.556	1.2306	3.9768	0.027828
9.55	-0.056667	-80.777	1.1427	4.0857	0.026586
9.56	-0.05996	-80.998	1.1427	4.0857	0.025344
9.57	-0.060814	-81.219	1.1427	4.0857	0.024102
9.58	-0.060978	-81.439	1.1427	4.0857	0.02286
9.59	-0.055918	-81.659	1.0548	4.0857	0.021618
9.6	-0.059866	-81.879	1.0548	4.0857	0.020376
9.61	-0.060419	-82.105	1.0548	4.0857	0.019134
9.62	-0.059838	-82.334	1.0548	4.0857	0.017892
9.63	-0.064114	-82.547	0.9669	4.0857	0.01665
9.64	-0.054916	-82.769	0.9669	4.0857	0.015408
9.65	-0.058982	-82.992	0.9669	4.0857	0.014166
9.66	-0.061221	-83.206	0.9669	4.0857	0.012924
9.67	-0.062478	-83.422	0.9669	4.0857	0.011682
9.68	-0.063384	-83.64	0.9669	4.0857	0.010439
9.69	-0.06415	-83.858	0.9669	4.0857	0.0091974
9.7	-0.064851	-84.077	0.9669	4.0857	0.0079553
9.71	-0.054906	-84.297	0.879	4.0857	0.0067132
9.72	-0.056249	-84.516	0.879	4.0857	0.0054712
9.73	-0.064003	-84.736	0.879	3.9768	0.0042291
9.74	-0.056418	-84.944	0.879	3.9768	0.002987
9.75	-0.058841	-85.157	0.879	3.9768	0.001745
9.76	-0.061382	-85.366	0.879	3.9768	0.00058161
9.77	-0.063435	-85.58	0.879	3.9768	-0.00058174
9.78	-0.06517	-85.796	0.879	4.0857	-0.0017451
9.79	-0.054805	-86.013	0.879	4.0857	-0.0029084
9.8	-0.058274	-86.214	0.879	4.0857	-0.0040718
9.81	-0.061209	-86.422	0.879	4.0857	-0.0052351
9.82	-0.063706	-86.635	0.879	4.0857	-0.0063985
9.83	-0.053976	-86.851	0.879	4.0857	-0.0075618
9.84	-0.057968	-87.05	0.879	4.0857	-0.0087251
9.85	-0.061332	-87.258	0.879	4.0857	-0.0098885
9.86	-0.052312	-87.471	0.879	4.0857	-0.011052
9.87	-0.060145	-87.668	0.879	4.0857	-0.012215
9.88	-0.055257	-87.875	0.7911	4.0857	-0.013379
9.89	-0.045253	-88.087	0.7911	4.0857	-0.014542
9.9	-0.063561	-88.284	0.879	4.0857	-0.015705
9.91	-0.071585	-88.491	0.879	4.0857	-0.016869
9.92	-0.048663	-88.694	0.7911	4.0857	-0.018032
9.93	-0.057332	-88.895	0.7911	4.0857	-0.019195
9.94	-0.062669	-89.103	0.7911	4.0857	-0.020359
9.95	-0.056408	-89.301	0.7911	4.0857	-0.021522
9.96	-0.061287	-89.505	0.7911	4.0857	-0.022685
9.97	-0.05478	-89.703	0.7911	4.0857	-0.023849
9.98	-0.060047	-89.905	0.7911	4.0857	-0.025012
9.99	-0.053487	-90.105	0.7911	4.0857	-0.026175
10	-0.059159	-90.304	0.7911	4.0857	-0.027339
10.01	-0.058002	-90.503	0.879	4.0857	-0.028438
10.02	-0.060036	-90.7	0.879	4.0857	-0.029537
10.03	-0.052744	-90.899	0.879	4.0857	-0.030636
10.04	-0.058442	-91.096	0.879	4.0857	-0.031735
10.05	-0.053284	-91.288	0.879	4.0857	-0.032835
10.06	-0.04746	-91.488	0.879	4.0857	-0.033934
10.07	-0.054664	-91.678	0.879	4.0857	-0.035033
10.08	-0.049699	-91.872	0.879	4.0857	-0.036132
10.09	-0.056675	-92.067	0.879	4.0857	-0.037231
10.1	-0.051946	-92.26	0.879	4.0857	-0.03833
10.11	-0.04728	-92.454	0.879	4.0857	-0.03943
