t	u	lambda	p	e	uopt
10.15	0.064854	-76.324	4.3071	4.3035	-0.043826
10.16	0.083614	-76.485	4.3071	4.3035	-0.044925
10.17	0.077481	-76.638	4.3071	4.3035	-0.046025
10.18	0.083834	-76.796	4.395	4.3035	-0.047124
10.19	0.079961	-76.951	4.395	4.3035	-0.048223
10.2	0.061749	-77.107	4.4829	4.3035	-0.049322
10.21	0.08096	-77.264	4.4829	4.3035	-0.050421
10.22	0.075724	-77.421	4.4829	4.3035	-0.05152
10.23	0.080343	-77.58	4.5708	4.3035	-0.05262
10.24	0.077217	-77.734	4.5708	4.3035	-0.053719
10.25	0.089983	-77.893	4.5708	4.3035	-0.054818
10.26	0.077804	-78.049	4.6587	4.3035	-0.055804
10.27	0.072964	-78.205	4.6587	4.3035	-0.056789
10.28	0.075567	-78.362	4.7466	4.3035	-0.057775
10.29	0.093045	-78.52	4.7466	4.3035	-0.05876
10.3	0.079518	-78.675	4.8345	4.3035	-0.059746
10.31	0.076184	-78.827	4.8345	4.3035	-0.060732
10.32	0.087859	-78.981	4.8345	4.3035	-0.061717
10.33	0.074171	-79.137	4.9224	4.4124	-0.062703
10.34	0.088008	-79.29	4.9224	4.4124	-0.063689
10.35	0.068998	-79.446	5.0103	4.4124	-0.064674
10.36	0.086885	-79.599	5.0103	4.4124	-0.06566
10.37	0.080562	-79.754	5.0103	4.4124	-0.066646
10.38	0.085836	-79.911	5.0982	4.4124	-0.067631
10.39	0.080935	-80.064	5.0982	4.4124	-0.068617
10.4	0.080662	-80.22	5.1861	4.4124	-0.069602
10.41	0.079752	-80.373	5.1861	4.4124	-0.070588
10.42	0.092078	-80.527	5.1861	4.4124	-0.071574
10.43	0.076299	-80.68	5.274	4.4124	-0.072559
10.44	0.09059	-80.831	5.274	4.4124	-0.073545
10.45	0.082842	-80.986	5.274	4.4124	-0.074531
10.46	0.087448	-81.142	5.3619	4.4124	-0.075516
10.47	0.08149	-81.292	5.3619	4.4124	-0.076502
10.48	0.080349	-81.444	5.4498	4.4124	-0.077488
10.49	0.098234	-81.6	5.4498	4.4124	-0.078473
10.5	0.090565	-81.749	5.4498	4.4124	-0.079459
10.51	0.069989	-81.902	5.5377	4.4124	-0.080312
10.52	0.087512	-82.057	5.5377	4.4124	-0.081165
10.53	0.099059	-82.21	5.5377	4.4124	-0.082017
10.54	0.081938	-82.358	5.6256	4.4124	-0.08287
10.55	0.096507	-82.513	5.6256	4.4124	-0.083723
10.56	0.087613	-82.663	5.6256	4.4124	-0.084576
10.57	0.087064	-82.812	5.7135	4.4124	-0.085429
10.58	0.08347	-82.965	5.7135	4.4124	-0.086282
10.59	0.086794	-83.117	5.8014	4.4124	-0.087135
10.6	0.082026	-83.267	5.8014	4.4124	-0.087987
10.61	0.092536	-83.421	5.8014	4.4124	-0.08884
10.62	0.10588	-83.573	5.8014	4.4124	-0.089693
10.63	0.087036	-83.725	5.8893	4.4124	-0.090546
10.64	0.09832	-83.875	5.8893	4.4124	-0.091399
10.65	0.088476	-84.025	5.8893	4.4124	-0.092252
10.66	0.092229	-84.174	5.9772	4.4124	-0.093105
10.67	0.084563	-84.324	5.9772	4.4124	-0.093958
10.68	0.093916	-84.477	5.9772	4.4124	-0.09481
10.69	0.098053	-84.629	6.0651	4.4124	-0.095663
10.7	0.090692	-84.78	6.0651	4.4124	-0.096516
10.71	0.10029	-84.934	6.0651	4.4124	-0.097369
10.72	0.080451	-85.082	6.153	4.4124	-0.098222
10.73	0.095939	-85.238	6.153	4.4124	-0.099075
10.74	0.087246	-85.388	6.153	4.4124	-0.099928
10.75	0.09571	-85.537	6.153	4.4124	-0.10078
10.76	0.078417	-85.69	6.2409	4.4124	-0.10153
10.77	0.091799	-85.841	6.2409	4.4124	-0.10227
10.78	0.1015	-85.992	6.2409	4.4124	-0.10301
10.79	0.084065	-86.143	6.3288	4.4124	-0.10376
10.8	0.097843	-86.296	6.3288	4.4124	-0.1045
10.81	0.08835	-86.445	6.3288	4.4124	-0.10525
10.82	0.097727	-86.601	6.3288	4.4124	-0.10599
10.83	0.086994	-86.75	6.3288	4.4124	-0.10674
10.84	0.086454	-86.904	6.4167	4.4124	-0.10748
10.85	0.082397	-87.055	6.4167	4.4124	-0.10823
10.86	0.092514	-87.205	6.4167	4.4124	-0.10897
10.87	0.08232	-87.356	6.4167	4.4124	-0.10972
10.88	0.079498	-87.509	6.5046	4.4124	-0.11046
10.89	0.095912	-87.661	6.5046	4.4124	-0.11121
10.9	0.087893	-87.812	6.5046	4.4124	-0.11195
10.91	0.078563	-87.966	6.5046	4.4124	-0.11269
10.92	0.08711	-88.117	6.5046	4.4124	-0.11344
10.93	0.095999	-88.272	6.5046	4.4124	-0.11418
10.94	0.080796	-88.421	6.5925	4.4124	-0.11493
10.95	0.092558	-88.574	6.5925	4.4124	-0.11567
10.96	0.083068	-88.726	6.5925	4.4124	-0.11642
10.97	0.09213	-88.88	6.5925	4.4124	-0.11716
10.98	0.070447	-89.032	6.6804	4.4124	-0.11791
10.99	0.086781	-89.183	6.6804	4.4124	-0.11865
11	0.079387	-89.337	6.6804	4.4124	-0.1194
11.01	0.088638	-89.489	6.6804	4.4124	-0.12006
11.02	0.097111	-89.64	6.6804	4.4124	-0.12072
11.03	0.080927	-89.791	6.7683	4.4124	-0.12138
11.04	0.072098	-89.944	6.7683	4.4124	-0.12204
11.05	0.083577	-90.095	6.7683	4.4124	-0.12271
11.06	0.093409	-90.25	6.7683	4.4124	-0.12337
11.07	0.083505	-90.403	6.7683	4.4124	-0.12403
11.08	0.082862	-90.554	6.8562	4.4124	-0.12469
11.09	0.078689	-90.705	6.8562	4.4124	-0.12535
11.1	0.089344	-90.857	6.8562	4.4124	-0.12602
11.11	0.07961	-91.01	6.8562	4.4124	-0.12668
11.12	0.088661	-91.165	6.8562	4.4124	-0.12734
11.13	0.078474	-91.317	6.8562	4.4124	-0.128
11.14	0.091087	-91.468	6.8562	4.4124	-0.12866
11.15	0.070385	-91.618	6.9441	4.4124	-0.12933
11.16	0.083189	-91.772	6.9441	4.4124	-0.12999
11.17	0.07483	-91.927	6.9441	4.4124	-0.13065
11.18	0.083942	-92.08	6.9441	4.4124	-0.13131
11.19	0.073746	-92.232	6.9441	4.4124	-0.13197
11.2	0.082636	-92.386	6.9441	4.4124	-0.13264
11.21	0.061013	-92.539	7.032	4.4124	-0.1333
11.22	0.078113	-92.693	7.032	4.4124	-0.13396
11.23	0.08945	-92.846	7.032	4.4124	-0.13462
11.24	0.079988	-92.998	7.032	4.4124	-0.13528
11.25	0.070364	-93.152	7.032	4.4124	-0.13595
11.26	0.079631	-93.307	7.032	4.4124	-0.13653
11.27	0.088498	-93.46	7.032	4.4124	-0.13711
11.28	0.078304	-93.612	7.032	4.4124	-0.1377
11.29	0.0685	-93.767	7.032	4.4124	-0.13828
11.3	0.077778	-93.922	7.032	4.4124	-0.13886
11.31	0.086699	-94.076	7.032	4.4124	-0.13944
11.32	0.076565	-94.228	7.032	4.4124	-0.14003
11.33	0.066814	-94.382	7.032	4.4124	-0.14061
11.34	0.076137	-94.538	7.032	4.4124	-0.14119
11.35	0.085096	-94.691	7.032	4.4124	-0.14178
11.36	0.074992	-94.843	7.032	4.4124	-0.14236
11.37	0.065266	-94.997	7.032	4.4124	-0.14294
11.38	0.074609	-95.153	7.032	4.4124	-0.14353
11.39	0.064824	-95.306	7.032	4.5213	-0.14411
11.4	0.074118	-95.461	7.032	4.5213	-0.14469
11.41	0.083052	-95.614	7.032	4.5213	-0.14528
11.42	0.072929	-95.766	7.032	4.5213	-0.14586
11.43	0.063186	-95.92	7.032	4.5213	-0.14644
11.44	0.072515	-96.076	7.032	4.5213	-0.14703
11.45	0.063391	-96.233	7.032	4.5213	-0.14761
11.46	0.072556	-96.386	7.032	4.5213	-0.14819
11.47	0.06693	-96.539	6.9441	4.5213	-0.14877
11.48	0.072772	-96.693	6.9441	4.5213	-0.14936
11.49	0.062426	-96.849	6.9441	4.5213	-0.14994
11.5	0.071126	-97.002	6.9441	4.5213	-0.15052
11.51	0.061635	-97.158	6.9441	4.5213	-0.15102
11.52	0.071278	-97.315	6.9441	4.5213	-0.15152
11.53	0.061697	-97.468	6.9441	4.5213	-0.15202
11.54	0.070487	-97.62	6.9441	4.5213	-0.15252
11.55	0.072362	-97.774	6.8562	4.5213	-0.15302
11.56	0.073753	-97.931	6.8562	4.5213	-0.15352
11.57	0.06139	-98.084	6.8562	4.5213	-0.15402
11.58	0.06985	-98.239	6.8562	4.5213	-0.15452
11.59	0.06049	-98.396	6.8562	4.5213	-0.15502
11.6	0.069625	-98.55	6.8562	4.5213	-0.15552
11.61	0.059653	-98.701	6.8562	4.5213	-0.15601
11.62	0.080952	-98.86	6.7683	4.5213	-0.15651
11.63	0.063453	-99.014	6.7683	4.5213	-0.15701
11.64	0.069776	-99.167	6.7683	4.5213	-0.15751
11.65	0.058764	-99.318	6.7683	4.5213	-0.15801
11.66	0.068178	-99.476	6.7683	4.5213	-0.15851
11.67	0.058585	-99.63	6.7683	4.5213	-0.15901
11.68	0.06808	-99.786	6.7683	4.5213	-0.15951
11.69	0.067455	-99.939	6.6804	4.5213	-0.16001
11.7	0.070356	-100.09	6.6804	4.5213	-0.16051
11.71	0.058483	-100.25	6.6804	4.5213	-0.16101
11.72	0.067111	-100.4	6.6804	4.5213	-0.1615
11.73	0.057076	-100.56	6.6804	4.5213	-0.162
11.74	0.047513	-100.71	6.6804	4.5213	-0.1625
11.75	0.057022	-100.87	6.6804	4.5213	-0.163
11.76	0.047352	-101.02	6.6804	4.5213	-0.16342
11.77	0.068181	-101.17	6.5925	4.5213	-0.16384
11.78	0.050962	-101.33	6.5925	4.5213	-0.16425
11.79	0.057482	-101.48	6.5925	4.5213	-0.16467
11.8	0.047353	-101.64	6.5925	4.5213	-0.16509
11.81	0.056114	-101.79	6.5925	4.5213	-0.16551
11.82	0.046652	-101.95	6.5925	4.5213	-0.16592
11.83	0.056303	-102.11	6.5925	4.5213	-0.16634
11.84	0.04672	-102.26	6.5925	4.5213	-0.16676
11.85	0.063323	-102.41	6.5046	4.6302	-0.16718
11.86	0.048408	-102.57	6.5046	4.6302	-0.16759
11.87	0.056101	-102.72	6.5046	4.6302	-0.16801
11.88	0.045737	-102.88	6.5046	4.6302	-0.16843
11.89	0.055523	-103.03	6.5046	4.6302	-0.16885
11.9	0.045479	-103.19	6.5046	4.6302	-0.16926
11.91	0.054634	-103.34	6.5046	4.6302	-0.16968
11.92	0.040286	-103.49	6.5046	4.6302	-0.1701
11.93	0.062058	-103.65	6.4167	4.6302	-0.17052
11.94	0.047106	-103.8	6.4167	4.6302	-0.17093
11.95	0.035477	-103.96	6.4167	4.6302	-0.17135
11.96	0.044091	-104.11	6.4167	4.6302	-0.17177
11.97	0.05345	-104.27	6.4167	4.6302	-0.17219
11.98	0.043762	-104.42	6.4167	4.6302	-0.1726
11.99	0.034398	-104.58	6.4167	4.6302	-0.17302
12	0.043339	-104.73	6.4167	4.6302	-0.17344
12.01	0.064097	-104.88	6.3288	4.6302	-0.17378
12.02	0.04614	-105.04	6.3288	4.6302	-0.17413
12.03	0.052724	-105.19	6.3288	4.6302	-0.17447
12.04	0.041271	-105.34	6.3288	4.6302	-0.17482
12.05	0.050313	-105.5	6.3288	4.6302	-0.17516
12.06	0.039706	-105.65	6.3288	4.6302	-0.17551
12.07	0.049059	-105.81	6.3288	4.6302	-0.17586
12.08	0.039281	-105.96	6.3288	4.6302	-0.1762
12.09	0.052236	-106.11	6.2409	4.6302	-0.17655
12.1	0.038481	-106.26	6.2409	4.6302	-0.17689
12.11	0.046848	-106.42	6.2409	4.6302	-0.17724
12.12	0.036084	-106.57	6.2409	4.6302	-0.17758
12.13	0.044791	-106.72	6.2409	4.6302	-0.17793
12.14	0.034473	-106.88	6.2409	4.6302	-0.17827
12.15	0.048936	-107.03	6.153	4.6302	-0.17862
12.16	0.034576	-107.18	6.153	4.6302	-0.17896
12.17	0.041484	-107.33	6.153	4.6302	-0.17931
12.18	0.031031	-107.49	6.153	4.6302	-0.17965
12.19	0.039312	-107.64	6.153	4.6302	-0.18
12.2	0.034259	-107.79	6.0651	4.6302	-0.18034
12.21	0.038734	-107.94	6.0651	4.6302	-0.18069
12.22	0.027	-108.1	6.0651	4.6302	-0.18103
12.23	0.035357	-108.25	6.0651	4.6302	-0.18138
12.24	0.05276	-108.4	5.9772	4.6302	-0.18173
12.25	0.035733	-108.56	5.9772	4.6302	-0.18207
12.26	0.042279	-108.71	5.9772	4.6302	-0.18235
12.27	0.030536	-108.86	5.9772	4.6302	-0.18263
12.28	0.050702	-109.01	5.8893	4.6302	-0.18292
12.29	0.03237	-109.17	5.8893	4.6302	-0.1832
12.3	0.038033	-109.32	5.8893	4.6302	-0.18348
12.31	0.02648	-109.47	5.8893	4.6302	-0.18376
12.32	0.045514	-109.62	5.8014	4.6302	-0.18404
12.33	0.026282	-109.77	5.8014	4.6302	-0.18432
12.34	0.031162	-109.92	5.8014	4.6302	-0.1846
12.35	0.038486	-110.07	5.8014	4.6302	-0.18489
12.36	0.038907	-110.23	5.7135	4.6302	-0.18517
12.37	0.038537	-110.38	5.7135	4.6302	-0.18545
12.38	0.024763	-110.53	5.7135	4.6302	-0.18573
12.39	0.041099	-110.68	5.6256	4.6302	-0.18601
12.4	0.023584	-110.83	5.6256	4.6302	-0.18629
12.41	0.029195	-110.98	5.6256	4.6302	-0.18657
12.42	0.045216	-111.13	5.5377	4.6302	-0.18686
12.43	0.02664	-111.28	5.5377	4.6302	-0.18714
12.44	0.032082	-111.43	5.5377	4.6302	-0.18742
12.45	0.024988	-111.58	5.4498	4.6302	-0.1877
12.46	0.028118	-111.73	5.4498	4.6302	-0.18798
12.47	0.03415	-111.88	5.4498	4.6302	-0.18826
12.48	0.026648	-112.03	5.3619	4.6302	-0.18855
12.49	0.031172	-112.18	5.3619	4.6302	-0.18883
12.5	0.025527	-112.33	5.274	4.6302	-0.18911
12.51	0.027045	-112.48	5.274	4.6302	-0.18933
12.52	0.043775	-112.63	5.1861	4.6302	-0.18955
12.53	0.022708	-112.77	5.1861	4.6302	-0.18977
12.54	0.027082	-112.93	5.1861	4.6302	-0.19
12.55	0.021651	-113.08	5.0982	4.6302	-0.19022
12.56	0.023265	-113.22	5.0982	4.6302	-0.19044
12.57	0.028595	-113.37	5.0982	4.6302	-0.19066
12.58	0.019994	-113.52	5.0103	4.6302	-0.19088
12.59	0.023642	-113.67	5.0103	4.6302	-0.1911
12.6	0.038717	-113.82	4.9224	4.6302	-0.19133
12.61	0.019599	-113.97	4.9224	4.6302	-0.19155
12.62	0.030157	-114.12	4.8345	4.6302	-0.19177
12.63	0.013047	-114.27	4.8345	4.6302	-0.19199
12.64	0.029502	-114.41	4.7466	4.6302	-0.19221
12.65	0.027564	-114.56	4.7466	4.5213	-0.19243
12.66	0.021096	-114.71	4.6587	4.5213	-0.19266
12.67	0.020556	-114.86	4.6587	4.5213	-0.19288
12.68	0.02442	-115.01	4.6587	4.5213	-0.1931
12.69	0.014927	-115.15	4.5708	4.5213	-0.19332
12.7	0.017947	-115.3	4.5708	4.5213	-0.19354
12.71	0.032542	-115.45	4.4829	4.5213	-0.19376
12.72	0.012343	-115.59	4.4829	4.5213	-0.19399
12.73	0.027243	-115.74	4.395	4.5213	-0.19421
12.74	0.024352	-115.88	4.395	4.5213	-0.19443
12.75	0.0081819	-116.03	4.395	4.5213	-0.19465
12.76	0.018503	-116.17	4.3071	4.5213	-0.19481
12.77	0.020691	-116.33	4.3071	4.5213	-0.19498
12.78	0.010154	-116.47	4.2192	4.5213	-0.19514
12.79	0.011995	-116.61	4.2192	4.5213	-0.19531
12.8	0.025701	-116.76	4.1313	4.5213	-0.19547
12.81	0.02424	-116.91	4.1313	4.5213	-0.19564
12.82	0.0082997	-117.05	4.1313	4.5213	-0.1958
12.83	0.018461	-117.2	4.0434	4.5213	-0.19597
12.84	0.019768	-117.34	4.0434	4.5213	-0.19613
12.85	0.016312	-117.49	3.9555	4.5213	-0.1963
12.86	0.013325	-117.63	3.9555	4.5213	-0.19646
12.87	0.015678	-117.78	3.9555	4.5213	-0.19663
12.88	0.009852	-117.92	3.8676	4.5213	-0.19679
12.89	0.008247	-118.07	3.8676	4.5213	-0.19695
12.9	0.010928	-118.21	3.8676	4.5213	-0.19712
12.91	0.021884	-118.35	3.7797	4.5213	-0.19728
12.92	0.0020378	-118.49	3.7797	4.5213	-0.19745
12.93	0.0050684	-118.64	3.7797	4.5213	-0.19761
12.94	0.01682	-118.78	3.6918	4.5213	-0.19778
12.95	0.015644	-118.93	3.6918	4.5213	-0.19794
12.96	-0.00083394	-119.07	3.6918	4.5213	-0.19811
12.97	0.011478	-119.21	3.6039	4.4124	-0.19827
12.98	0.008571	-119.35	3.6039	4.4124	-0.19844
12.99	0.010777	-119.49	3.6039	4.4124	-0.1986
13	-0.0051735	-119.63	3.6039	4.4124	-0.19876
13.01	0.010124	-119.77	3.516	4.4124	-0.19888
13.02	0.013025	-119.92	3.516	4.4124	-0.19899
13.03	0.0094339	-120.06	3.516	4.4124	-0.1991
13.04	0.010741	-120.2	3.516	4.4124	-0.19921
13.05	0.013611	-120.34	3.516	4.4124	-0.19932
13.06	0.016277	-120.48	3.516	4.4124	-0.19944
13.07	-0.00025306	-120.61	3.516	4.4124	-0.19955
13.08	0.0021578	-120.75	3.516	4.4124	-0.19966
13.09	0.0054131	-120.89	3.516	4.4124	-0.19977
13.1	0.0080067	-121.03	3.516	4.4124	-0.19988
13.11	0.010781	-121.17	3.516	4.4124	-0.19999
13.12	0.012975	-121.31	3.516	4.4124	-0.20011
13.13	0.015366	-121.44	3.516	4.4124	-0.20022
13.14	-0.0015153	-121.58	3.516	4.4124	-0.20033
13.15	0.00056758	-121.72	3.516	4.4124	-0.20044
13.16	0.002195	-121.85	3.516	4.4124	-0.20055
13.17	0.0041483	-121.99	3.516	4.4124	-0.20067
13.18	0.0056708	-122.12	3.516	4.4124	-0.20078
13.19	0.00039277	-122.26	3.6039	4.4124	-0.20089
13.2	0.0077328	-122.4	3.6039	4.4124	-0.201
13.21	0.011112	-122.54	3.6039	4.4124	-0.20111
13.22	0.012237	-122.67	3.6039	4.4124	-0.20122
13.23	0.014203	-122.8	3.6039	4.4124	-0.20134
13.24	0.0078813	-122.94	3.6918	4.4124	-0.20145
13.25	0.013608	-123.07	3.6918	4.4124	-0.20156
13.26	0.015632	-123.2	3.6918	4.4124	-0.20162
13.27	0.017041	-123.34	3.6918	4.5213	-0.20169
13.28	0.0088103	-123.47	3.7797	4.5213	-0.20175
13.29	-0.003638	-123.6	3.7797	4.5213	-0.20182
13.3	0.018282	-123.74	3.7797	4.5213	-0.20188
13.31	0.012017	-123.87	3.8676	4.5213	-0.20195
13.32	-0.0040758	-124	3.8676	4.5213	-0.20201
13.33	0.018898	-124.14	3.8676	4.5213	-0.20208
13.34	0.01985	-124.27	3.8676	4.5213	-0.20214
13.35	-0.0058946	-124.4	3.9555	4.5213	-0.2022
13.36	-0.0002523	-124.53	3.9555	4.5213	-0.20227
13.37	0.020432	-124.67	3.9555	4.5213	-0.20233
13.38	0.020446	-124.8	3.9555	4.5213	-0.2024
13.39	-0.0057606	-124.93	4.0434	4.5213	-0.20246
13.4	-0.0010685	-125.06	4.0434	4.5213	-0.20253
13.41	0.019542	-125.19	4.0434	4.5213	-0.20259
13.42	0.023861	-125.32	4.0434	4.5213	-0.20265
13.43	0.012782	-125.45	4.1313	4.5213	-0.20272
13.44	0.015987	-125.58	4.1313	4.5213	-0.20278
13.45	0.017089	-125.71	4.1313	4.5213	-0.20285
13.46	0.017222	-125.85	4.1313	4.5213	-0.20291
13.47	0.0073239	-125.97	4.2192	4.5213	-0.20298
13.48	0.012233	-126.1	4.2192	4.5213	-0.20304
13.49	0.012951	-126.23	4.2192	4.5213	-0.2031
13.5	0.013132	-126.36	4.2192	4.5213	-0.20317
13.51	0.011463	-126.49	4.2192	4.5213	-0.20319
13.52	0.010544	-126.62	4.2192	4.5213	-0.20321
13.53	0.0047179	-126.75	4.3071	4.5213	-0.20323
13.54	0.0067088	-126.88	4.3071	4.5213	-0.20326
13.55	0.0059173	-127	4.3071	4.5213	-0.20328
13.56	0.023409	-127.13	4.3071	4.5213	-0.2033
13.57	0.021488	-127.26	4.3071	4.5213	-0.20332
13.58	0.010073	-127.39	4.395	4.5213	-0.20334
13.59	0.0086192	-127.51	4.395	4.6302	-0.20336
13.6	0.012217	-127.64	4.395	4.6302	-0.20338
13.61	0.012083	-127.77	4.395	4.6302	-0.20341
13.62	0.010261	-127.89	4.395	4.6302	-0.20343
13.63	0.0076653	-128.02	4.395	4.6302	-0.20345
13.64	0.024812	-128.15	4.395	4.6302	-0.20347
13.65	0.0032925	-128.27	4.395	4.6302	-0.20349
13.66	0.020323	-128.41	4.395	4.6302	-0.20351
13.67	0.0182	-128.53	4.395	4.6302	-0.20354
13.68	0.015705	-128.66	4.395	4.6302	-0.20356
13.69	0.012851	-128.78	4.395	4.6302	-0.20358
13.7	0.0097836	-128.91	4.395	4.6302	-0.2036
13.71	0.0064884	-129.03	4.395	4.6302	-0.20362
13.72	0.022468	-129.16	4.395	4.6302	-0.20364
13.73	0.019487	-129.28	4.395	4.6302	-0.20366
13.74	0.021838	-129.41	4.3071	4.6302	-0.20369
13.75	0.01425	-129.53	4.3071	4.6302	-0.20371
13.76	0.0093304	-129.66	4.3071	4.6302	-0.20369
13.77	0.0051865	-129.78	4.3071	4.6302	-0.20367
13.78	0.020688	-129.91	4.3071	4.6302	-0.20366
13.79	0.017385	-130.03	4.3071	4.6302	-0.20364
13.8	0.013947	-130.16	4.3071	4.6302	-0.20362
13.81	0.010326	-130.28	4.3071	4.6302	-0.2036
13.82	0.0059315	-130.4	4.3071	4.6302	-0.20358
13.83	0.028101	-130.52	4.2192	4.6302	-0.20357
13.84	0.019175	-130.65	4.2192	4.6302	-0.20355
13.85	0.013663	-130.77	4.2192	4.6302	-0.20353
13.86	0.0091762	-130.9	4.2192	4.6302	-0.20351
13.87	0.0043439	-131.01	4.2192	4.7391	-0.2035
13.88	0.019151	-131.14	4.2192	4.7391	-0.20348
13.89	0.014564	-131.26	4.2192	4.7391	-0.20346
13.9	0.010005	-131.38	4.2192	4.7391	-0.20344
13.91	0.011088	-131.5	4.1313	4.7391	-0.20343
13.92	0.02125	-131.63	4.1313	4.7391	-0.20341
13.93	0.015547	-131.75	4.1313	4.7391	-0.20339
13.94	0.01079	-131.87	4.1313	4.7391	-0.20337
13.95	0.0063034	-131.99	4.1313	4.7391	-0.20336
13.96	0.032178	-132.12	4.0434	4.7391	-0.20334
13.97	0.012024	-132.24	4.1313	4.7391	-0.20332
13.98	0.014082	-132.36	4.0434	4.7391	-0.2033
13.99	0.0096396	-132.48	4.0434	4.7391	-0.20329
14	0.021105	-132.6	4.0434	4.7391	-0.20327
14.01	0.015028	-132.72	4.0434	4.7391	-0.20322
14.02	0.008996	-132.84	4.0434	4.7391	-0.20316
14.03	0.0041087	-132.96	4.0434	4.7391	-0.20311
14.04	0.018182	-133.08	4.0434	4.7391	-0.20306
14.05	0.012276	-133.2	4.0434	4.7391	-0.203
14.06	0.0066289	-133.32	4.0434	4.7391	-0.20295
14.07	0.013365	-133.44	3.9555	4.7391	-0.2029
14.08	0.011614	-133.56	4.0434	4.7391	-0.20284
14.09	0.0013002	-133.68	4.0434	4.7391	-0.20279
14.1	0.0085314	-133.8	3.9555	4.7391	-0.20274
14.11	0.018002	-133.92	3.9555	4.7391	-0.20268
14.12	0.011333	-134.04	3.9555	4.7391	-0.20263
14.13	0.0049256	-134.16	3.9555	4.7391	-0.20258
14.14	-0.00093201	-134.27	3.9555	4.7391	-0.20252
14.15	0.012357	-134.4	3.9555	4.7391	-0.20247
14.16	0.0057862	-134.51	3.9555	4.7391	-0.20242
14.17	-0.0010244	-134.63	3.9555	4.7391	-0.20236
14.18	0.012074	-134.75	3.9555	4.7391	-0.20231
14.19	0.0053298	-134.86	3.9555	4.7391	-0.20226
14.2	-0.0016277	-134.98	3.9555	4.7391	-0.2022
14.21	0.011349	-135.1	3.9555	4.7391	-0.20215
14.22	0.0045052	-135.21	3.9555	4.7391	-0.2021
14.23	-0.0025336	-135.33	3.9555	4.7391	-0.20204
14.24	0.019405	-135.45	3.8676	4.7391	-0.20199
14.25	0.0060037	-135.57	3.8676	4.848	-0.20194
14.26	-0.0032288	-135.68	3.8676	4.848	-0.20185
14.27	0.0075281	-135.79	3.8676	4.848	-0.20177
14.28	0.00060303	-135.91	3.8676	4.848	-0.20168
14.29	0.012371	-136.03	3.8676	4.848	-0.2016
14.3	0.0045697	-136.14	3.8676	4.848	-0.20151
14.31	0.016863	-136.26	3.8676	4.848	-0.20143
14.32	0.009515	-136.38	3.8676	4.848	-0.20134
14.33	0.0020089	-136.49	3.8676	4.848	-0.20126
14.34	0.022215	-136.6	3.7797	4.848	-0.20117
14.35	0.015201	-136.72	3.7797	4.848	-0.20109
14.36	-0.0064964	-136.83	3.8676	4.848	-0.201
14.37	0.012433	-136.95	3.7797	4.848	-0.20092
14.38	0.0021621	-137.06	3.7797	4.848	-0.20083
14.39	0.01224	-137.18	3.7797	4.848	-0.20074
14.4	0.0041253	-137.29	3.7797	4.848	-0.20066
14.41	-0.0045573	-137.4	3.7797	4.848	-0.20057
14.42	0.0070444	-137.52	3.7797	4.848	-0.20049
14.43	-0.00091366	-137.63	3.7797	4.848	-0.2004
14.44	0.0098994	-137.75	3.7797	4.848	-0.20032
14.45	0.0083741	-137.86	3.6918	4.848	-0.20023
14.46	0.018158	-137.97	3.6918	4.848	-0.20015
14.47	0.0049394	-138.08	3.6918	4.848	-0.20006
14.48	-0.0056511	-138.19	3.6918	4.848	-0.19998
14.49	0.0044059	-138.31	3.6918	4.848	-0.19989
14.5	-0.0038475	-138.42	3.6918	4.848	-0.19981
14.51	0.0067885	-138.54	3.6918	4.848	-0.19969
14.52	-0.001951	-138.65	3.6918	4.848	-0.19958
14.53	0.0082233	-138.76	3.6918	4.848	-0.19947
14.54	0.010527	-138.87	3.6039	4.848	-0.19935
14.55	0.012233	-138.98	3.6039	4.848	-0.19924
14.56	0.00014564	-139.09	3.6039	4.848	-0.19912
14.57	0.0088784	-139.2	3.6039	4.848	-0.19901
14.58	-0.0010188	-139.31	3.6039	4.848	-0.1989
14.59	0.0083396	-139.42	3.6039	4.848	-0.19878
14.6	-0.00075465	-139.53	3.6039	4.848	-0.19867
14.61	-0.0052888	-139.65	3.516	4.848	-0.19856
14.62	0.0014453	-139.76	3.516	4.848	-0.19844
14.63	0.010556	-139.87	3.516	4.848	-0.19833
14.64	0.0011295	-139.99	3.516	4.848	-0.19821
14.65	-0.0092522	-140.09	3.516	4.848	-0.1981
14.66	0.00024327	-140.2	3.516	4.848	-0.19799
14.67	0.021497	-140.31	3.4281	4.848	-0.19787
14.68	0.0039824	-140.43	3.4281	4.848	-0.19776
14.69	-0.0085555	-140.53	3.4281	4.848	-0.19765
14.7	-0.00021907	-140.64	3.4281	4.848	-0.19753
14.71	0.0084009	-140.75	3.4281	4.848	-0.19742
14.72	-0.001849	-140.86	3.4281	4.7391	-0.19731
14.73	0.011946	-140.97	3.3402	4.7391	-0.19719
14.74	-0.0022519	-141.08	3.3402	4.7391	-0.19708
14.75	0.0055229	-141.19	3.3402	4.7391	-0.19696
14.76	-0.0056301	-141.29	3.3402	4.7391	-0.19683
14.77	0.011805	-141.4	3.2523	4.7391	-0.19669
14.78	-0.00050176	-141.51	3.2523	4.7391	-0.19655
14.79	0.0029207	-141.62	3.2523	4.7391	-0.19641
14.8	-0.0091414	-141.73	3.2523	4.7391	-0.19627
14.81	-0.0015687	-141.83	3.2523	4.7391	-0.19613
