t	u	lambda	p	e
23.52	-0.003535	71.342	2.1096	-0.2703
23.53	-0.0035222	71.623	2.1096	-0.2703
23.54	-0.0035094	71.9	2.1096	-0.2703
23.55	-0.0034966	72.183	2.1096	-0.2703
23.56	-0.0034838	72.462	2.1096	-0.2703
23.57	-0.003471	72.742	2.1096	-0.2703
23.58	-0.0034582	73.022	2.1096	-0.2703
23.59	-0.0034454	73.299	2.0217	-0.2703
23.6	-0.0034326	73.581	2.0217	-0.2703
23.61	-0.0034198	73.86	2.0217	-0.2703
23.62	-0.003407	74.139	2.0217	-0.2703
23.63	-0.0033942	74.419	2.0217	-0.2703
23.64	-0.0033813	74.696	2.0217	-0.2703
23.65	-0.0033685	74.975	2.0217	-0.2703
23.66	-0.0033557	75.258	2.0217	-0.2703
23.67	-0.0033429	75.534	2.0217	-0.2703
23.68	-0.0033301	75.811	2.0217	-0.2703
23.69	-0.0033173	76.094	1.9338	-0.2703
23.7	-0.0033045	76.373	1.9338	-0.2703
23.71	-0.0032917	76.649	1.9338	-0.2703
23.72	-0.0032789	76.931	1.9338	-0.2703
23.73	-0.0032661	77.209	1.9338	-0.2703
23.74	-0.0032533	77.487	1.9338	-0.2703
23.75	-0.0032405	77.768	1.9338	-0.2703
23.76	-0.0032258	78.045	1.9338	-0.2703
23.77	-0.0032111	78.323	1.9338	-0.2703
23.78	-0.0031964	78.603	1.8459	-0.2703
23.79	-0.0031817	78.881	1.8459	-0.2703
23.8	-0.003167	79.163	1.8459	-0.2703
23.81	-0.0031523	79.441	1.8459	-0.2703
23.82	-0.0031377	79.717	1.8459	-0.2703
23.83	-0.003123	79.999	1.8459	-0.2703
23.84	-0.0031083	80.28	1.8459	-0.2703
23.85	-0.0030936	80.558	1.758	-0.2703
23.86	-0.0030789	80.841	1.758	-0.2703
23.87	-0.0030642	81.12	1.758	-0.2703
23.88	-0.0030495	81.395	1.758	-0.2703
23.89	-0.0030348	81.678	1.758	-0.2703
23.9	-0.0030201	81.956	1.758	-0.2703
23.91	-0.0030054	82.238	1.758	-0.2703
23.92	-0.0029907	82.521	1.6701	-0.2703
23.93	-0.0029761	82.803	1.6701	-0.2703
23.94	-0.0029614	83.081	1.6701	-0.2703
23.95	-0.0029467	83.36	1.6701	-0.2703
23.96	-0.002932	83.641	1.6701	-0.2703
23.97	-0.0029173	83.921	1.6701	-0.2703
23.98	-0.0029026	84.202	1.6701	-0.2703
23.99	-0.0028879	84.486	1.6701	-0.2703
24	-0.0028732	84.766	1.6701	-0.2703
24.01	-0.0028577	85.042	1.6701	-0.2703
24.02	-0.0028422	85.325	1.6701	-0.2703
24.03	-0.0028267	85.603	1.6701	-0.2703
24.04	-0.0028112	85.886	1.6701	-0.2703
24.05	-0.0027957	86.165	1.6701	-0.2703
24.06	-0.0027802	86.444	1.6701	-0.2703
24.07	-0.0027647	86.729	1.6701	-0.2703
24.08	-0.0027492	87.008	1.6701	-0.2703
24.09	-0.0027337	87.291	1.758	-0.1614
24.1	-0.0027182	87.571	1.758	-0.1614
24.11	-0.0027027	87.85	1.758	-0.1614
24.12	-0.0026872	88.135	1.758	-0.1614
24.13	-0.0026717	88.414	1.758	-0.1614
24.14	-0.0026562	88.698	1.758	-0.1614
24.15	-0.0026407	88.977	1.758	-0.1614
24.16	-0.0026252	89.257	1.758	-0.1614
24.17	-0.0026098	89.537	1.758	-0.1614
24.18	-0.0025943	89.818	1.8459	-0.1614
24.19	-0.0025788	90.1	1.758	-0.1614
24.2	-0.0025633	90.381	1.8459	-0.1614
24.21	-0.0025478	90.662	1.8459	-0.1614
24.22	-0.0025323	90.947	1.8459	-0.1614
24.23	-0.0025168	91.227	1.8459	-0.1614
24.24	-0.0025013	91.51	1.8459	-0.1614
24.25	-0.0024858	91.79	1.8459	-0.1614
24.26	-0.0024703	92.07	1.9338	-0.1614
24.27	-0.0024549	92.354	1.9338	-0.0525
24.28	-0.0024395	92.633	1.9338	-0.0525
24.29	-0.002424	92.917	1.9338	-0.0525
24.3	-0.0024086	93.2	1.9338	-0.0525
24.31	-0.0023932	93.483	1.9338	-0.0525
24.32	-0.0023777	93.764	2.0217	-0.0525
24.33	-0.0023623	94.042	2.0217	-0.0525
24.34	-0.0023469	94.325	2.0217	-0.0525
24.35	-0.0023314	94.607	2.0217	-0.0525
24.36	-0.002316	94.889	2.0217	-0.0525
24.37	-0.0023006	95.171	2.0217	-0.0525
24.38	-0.0022851	95.449	2.1096	-0.0525
24.39	-0.0022697	95.731	2.1096	-0.0525
24.4	-0.0022543	96.01	2.1096	-0.0525
24.41	-0.0022388	96.289	2.1096	-0.0525
24.42	-0.0022234	96.574	2.1096	-0.0525
24.43	-0.002208	96.853	2.1096	-0.0525
24.44	-0.0021925	97.136	2.1975	-0.0525
24.45	-0.0021771	97.419	2.1096	-0.0525
24.46	-0.0021617	97.702	2.1975	-0.0525
24.47	-0.0021462	97.98	2.1975	-0.0525
24.48	-0.0021308	98.259	2.1975	-0.0525
24.49	-0.0021154	98.543	2.1975	-0.0525
24.5	-0.0020999	98.825	2.1975	-0.0525
24.51	-0.0020852	99.104	2.1975	0.0564
24.52	-0.0020705	99.387	2.1975	0.0564
24.53	-0.0020558	99.666	2.1975	0.0564
24.54	-0.0020411	99.949	2.1975	0.0564
24.55	-0.0020264	100.23	2.2854	0.0564
24.56	-0.0020116	100.51	2.2854	0.0564
24.57	-0.0019969	100.79	2.2854	0.0564
24.58	-0.0019822	101.07	2.2854	0.0564
24.59	-0.0019675	101.36	2.2854	0.0564
24.6	-0.0019528	101.63	2.2854	0.0564
24.61	-0.001938	101.91	2.2854	0.0564
24.62	-0.0019233	102.19	2.2854	0.0564
24.63	-0.0019086	102.47	2.2854	0.0564
24.64	-0.0018939	102.76	2.2854	0.0564
24.65	-0.0018792	103.04	2.2854	0.0564
24.66	-0.0018645	103.32	2.2854	0.0564
24.67	-0.0018497	103.6	2.2854	0.0564
24.68	-0.001835	103.88	2.2854	0.0564
24.69	-0.0018203	104.16	2.2854	0.0564
24.7	-0.0018056	104.44	2.2854	0.0564
24.71	-0.0017909	104.72	2.2854	0.0564
24.72	-0.0017761	105	2.2854	0.0564
24.73	-0.0017614	105.28	2.3733	0.0564
24.74	-0.0017467	105.56	2.2854	0.0564
24.75	-0.001732	105.85	2.3733	0.0564
24.76	-0.0017184	106.13	2.3733	0.0564
24.77	-0.0017048	106.41	2.3733	0.0564
24.78	-0.0016913	106.69	2.3733	0.0564
24.79	-0.0016777	106.97	2.3733	0.0564
24.8	-0.0016641	107.25	2.3733	0.0564
24.81	-0.0016505	107.53	2.3733	0.0564
24.82	-0.0016369	107.81	2.3733	0.0564
24.83	-0.0016233	108.09	2.3733	0.0564
24.84	-0.0016098	108.37	2.3733	0.0564
24.85	-0.0015962	108.64	2.3733	0.0564
24.86	-0.0015826	108.93	2.3733	0.0564
24.87	-0.001569	109.2	2.3733	0.0564
24.88	-0.0015554	109.49	2.3733	0.0564
24.89	-0.0015419	109.77	2.3733	0.0564
24.9	-0.0015283	110.04	2.3733	0.0564
24.91	-0.0015147	110.32	2.3733	0.0564
24.92	-0.0015011	110.61	2.3733	0.0564
24.93	-0.0014875	110.88	2.3733	0.0564
24.94	-0.001474	111.16	2.3733	0.0564
24.95	-0.0014604	111.44	2.3733	-0.0525
24.96	-0.0014468	111.72	2.3733	-0.0525
24.97	-0.0014332	112	2.3733	-0.0525
24.98	-0.0014196	112.28	2.3733	-0.0525
24.99	-0.0014061	112.55	2.3733	-0.0525
25	-0.0013925	112.83	2.3733	-0.0525
25.01	-0.0013803	113.11	2.3733	-0.0525
25.02	-0.0013681	113.39	2.3733	-0.0525
25.03	-0.0013559	113.67	2.3733	-0.0525
25.04	-0.0013437	113.95	2.3733	-0.0525
25.05	-0.0013315	114.22	2.3733	-0.0525
25.06	-0.0013193	114.5	2.3733	-0.0525
25.07	-0.0013071	114.78	2.3733	-0.0525
25.08	-0.0012949	115.06	2.3733	-0.0525
25.09	-0.0012827	115.34	2.3733	-0.0525
25.1	-0.0012705	115.62	2.3733	-0.0525
25.11	-0.0012583	115.89	2.3733	-0.0525
25.12	-0.0012461	116.17	2.3733	-0.0525
25.13	-0.0012339	116.45	2.3733	-0.0525
25.14	-0.0012217	116.73	2.3733	-0.0525
25.15	-0.0012095	117.01	2.3733	-0.0525
25.16	-0.0011973	117.28	2.2854	-0.0525
25.17	-0.0011851	117.56	2.2854	-0.0525
25.18	-0.0011729	117.83	2.2854	-0.0525
25.19	-0.0011607	118.11	2.2854	-0.0525
25.2	-0.0011485	118.39	2.2854	-0.0525
25.21	-0.0011363	118.67	2.2854	-0.0525
25.22	-0.0011241	118.94	2.2854	-0.1614
25.23	-0.0011119	119.22	2.2854	-0.1614
25.24	-0.0010997	119.5	2.1975	-0.1614
25.25	-0.0010875	119.77	2.1975	-0.1614
25.26	-0.0010768	120.05	2.1975	-0.1614
25.27	-0.0010661	120.33	2.1975	-0.1614
25.28	-0.0010554	120.6	2.1975	-0.1614
25.29	-0.0010447	120.88	2.1975	-0.1614
25.3	-0.001034	121.16	2.1975	-0.1614
25.31	-0.0010233	121.43	2.1096	-0.1614
25.32	-0.0010126	121.71	2.1096	-0.1614
25.33	-0.001002	121.99	2.1096	-0.1614
25.34	-0.00099126	122.26	2.1096	-0.1614
25.35	-0.00098056	122.53	2.0217	-0.1614
25.36	-0.00096987	122.81	2.0217	-0.1614
25.37	-0.00095917	123.09	2.0217	-0.1614
25.38	-0.00094848	123.36	2.0217	-0.1614
25.39	-0.00093778	123.64	2.0217	-0.1614
25.4	-0.00092709	123.92	2.0217	-0.1614
25.41	-0.00091639	124.19	2.0217	-0.1614
25.42	-0.0009057	124.47	1.9338	-0.2703
25.43	-0.00089501	124.75	1.9338	-0.2703
25.44	-0.00088431	125.02	1.9338	-0.2703
25.45	-0.00087362	125.29	1.9338	-0.2703
25.46	-0.00086292	125.57	1.9338	-0.2703
25.47	-0.00085223	125.84	1.9338	-0.2703
25.48	-0.00084153	126.12	1.9338	-0.2703
25.49	-0.00083084	126.39	1.9338	-0.2703
25.5	-0.00082014	126.67	1.8459	-0.2703
25.51	-0.00081099	126.94	1.8459	-0.2703
25.52	-0.00080184	127.22	1.8459	-0.2703
25.53	-0.00079268	127.49	1.8459	-0.2703
25.54	-0.00078353	127.77	1.8459	-0.2703
25.55	-0.00077437	128.04	1.8459	-0.2703
25.56	-0.00076522	128.32	1.8459	-0.2703
25.57	-0.00075607	128.6	1.758	-0.2703
25.58	-0.00074691	128.87	1.758	-0.2703
25.59	-0.00073776	129.15	1.758	-0.2703
25.6	-0.0007286	129.43	1.758	-0.2703
25.61	-0.00071945	129.7	1.758	-0.2703
25.62	-0.0007103	129.98	1.758	-0.2703
25.63	-0.00070114	130.25	1.758	-0.2703
25.64	-0.00069199	130.52	1.758	-0.2703
25.65	-0.00068283	130.79	1.758	-0.2703
25.66	-0.00067368	131.07	1.758	-0.2703
25.67	-0.00066453	131.35	1.758	-0.2703
25.68	-0.00065537	131.62	1.758	-0.2703
25.69	-0.00064622	131.9	1.758	-0.2703
25.7	-0.00063707	132.17	1.758	-0.2703
25.71	-0.00062791	132.45	1.758	-0.2703
25.72	-0.00061876	132.72	1.758	-0.2703
25.73	-0.0006096	133	1.758	-0.2703
25.74	-0.00060045	133.27	1.758	-0.2703
25.75	-0.0005913	133.55	1.758	-0.2703
25.76	-0.00058365	133.82	1.758	-0.2703
25.77	-0.00057599	134.1	1.758	-0.2703
25.78	-0.00056834	134.38	1.758	-0.2703
25.79	-0.00056069	134.66	1.758	-0.2703
25.8	-0.00055304	134.93	1.758	-0.2703
25.81	-0.00054539	135.2	1.758	-0.2703
25.82	-0.00053774	135.48	1.758	-0.2703
25.83	-0.00053009	135.75	1.8459	-0.2703
25.84	-0.00052244	136.03	1.8459	-0.2703
25.85	-0.00051479	136.3	1.8459	-0.2703
25.86	-0.00050714	136.58	1.8459	-0.2703
25.87	-0.00049949	136.85	1.8459	-0.2703
25.88	-0.00049184	137.13	1.8459	-0.2703
25.89	-0.00048419	137.4	1.8459	-0.2703
25.9	-0.00047654	137.68	1.8459	-0.2703
25.91	-0.00046889	137.95	1.8459	-0.2703
25.92	-0.00046124	138.23	1.9338	-0.2703
25.93	-0.00045359	138.5	1.9338	-0.2703
25.94	-0.00044594	138.78	1.9338	-0.2703
25.95	-0.00043829	139.05	1.9338	-0.2703
25.96	-0.00043064	139.33	1.9338	-0.2703
25.97	-0.00042299	139.61	1.9338	-0.2703
25.98	-0.00041534	139.88	2.0217	-0.2703
25.99	-0.00040769	140.16	2.0217	-0.2703
26	-0.00040003	140.43	2.0217	-0.2703
26.01	-0.00039379	140.71	2.0217	-0.2703
26.02	-0.00038755	140.98	2.0217	-0.2703
26.03	-0.00038131	141.25	2.0217	-0.2703
26.04	-0.00037507	141.53	2.0217	-0.2703
26.05	-0.00036883	141.81	2.1096	-0.2703
26.06	-0.00036258	142.08	2.1096	-0.2703
26.07	-0.00035634	142.35	2.1096	-0.2703
26.08	-0.0003501	142.63	2.1096	-0.2703
26.09	-0.00034386	142.91	2.1096	-0.2703
26.1	-0.00033762	143.18	2.1096	-0.2703
26.11	-0.00033137	143.45	2.1096	-0.2703
26.12	-0.00032513	143.72	2.1096	-0.2703
26.13	-0.00031889	144	2.1096	-0.2703
26.14	-0.00031265	144.27	2.1096	-0.2703
26.15	-0.00030641	144.55	2.1975	-0.2703
26.16	-0.00030016	144.82	2.1975	-0.2703
26.17	-0.00029392	145.1	2.1975	-0.1614
26.18	-0.00028768	145.37	2.1975	-0.1614
26.19	-0.00028144	145.64	2.1975	-0.1614
26.2	-0.0002752	145.92	2.1975	-0.1614
26.21	-0.00026895	146.19	2.1975	-0.1614
26.22	-0.00026271	146.47	2.1975	-0.1614
26.23	-0.00025647	146.74	2.1975	-0.1614
26.24	-0.00025023	147.01	2.2854	-0.1614
26.25	-0.00024399	147.28	2.2854	-0.1614
26.26	-0.00023902	147.56	2.2854	-0.1614
26.27	-0.00023406	147.83	2.2854	-0.1614
26.28	-0.00022909	148.11	2.2854	-0.1614
26.29	-0.00022413	148.38	2.2854	-0.1614
26.3	-0.00021916	148.66	2.2854	-0.1614
26.31	-0.0002142	148.93	2.2854	-0.1614
26.32	-0.00020923	149.2	2.3733	-0.1614
26.33	-0.00020426	149.47	2.3733	-0.1614
26.34	-0.0001993	149.75	2.3733	-0.1614
26.35	-0.00019433	150.02	2.3733	-0.1614
26.36	-0.00018937	150.3	2.3733	-0.1614
26.37	-0.0001844	150.57	2.3733	-0.1614
26.38	-0.00017944	150.84	2.3733	-0.1614
26.39	-0.00017447	151.11	2.3733	-0.1614
26.4	-0.00016951	151.39	2.3733	-0.1614
26.41	-0.00016454	151.66	2.4612	-0.1614
26.42	-0.00015958	151.93	2.4612	-0.1614
26.43	-0.00015461	152.21	2.4612	-0.1614
26.44	-0.00014965	152.48	2.4612	-0.1614
26.45	-0.00014468	152.76	2.4612	-0.1614
26.46	-0.00013972	153.03	2.4612	-0.1614
26.47	-0.00013475	153.3	2.4612	-0.1614
26.48	-0.00012979	153.57	2.4612	-0.1614
26.49	-0.00012482	153.85	2.4612	-0.0525
26.5	-0.00011986	154.12	2.5491	-0.0525
26.51	-0.00011602	154.39	2.5491	-0.0525
26.52	-0.00011218	154.67	2.5491	-0.0525
26.53	-0.00010834	154.94	2.5491	-0.0525
26.54	-0.0001045	155.21	2.5491	-0.0525
26.55	-0.00010067	155.48	2.5491	-0.0525
26.56	-9.6829e-05	155.76	2.5491	-0.0525
26.57	-9.2991e-05	156.03	2.637	-0.0525
26.58	-8.9153e-05	156.3	2.637	-0.0525
26.59	-8.5315e-05	156.57	2.637	-0.0525
26.6	-8.1477e-05	156.85	2.637	-0.0525
26.61	-7.7639e-05	157.12	2.637	-0.0525
26.62	-7.3801e-05	157.39	2.637	-0.0525
26.63	-6.9963e-05	157.66	2.637	-0.0525
26.64	-6.6125e-05	157.93	2.7249	-0.0525
26.65	-6.2287e-05	158.21	2.7249	-0.0525
26.66	-5.8449e-05	158.48	2.7249	-0.0525
26.67	-5.4611e-05	158.75	2.7249	-0.0525
26.68	-5.0773e-05	159.02	2.7249	-0.0525
26.69	-4.6935e-05	159.29	2.7249	-0.0525
26.7	-4.3097e-05	159.56	2.8128	-0.0525
26.71	-3.9259e-05	159.84	2.8128	-0.0525
26.72	-3.5421e-05	160.11	2.8128	-0.0525
26.73	-3.1583e-05	160.38	2.8128	-0.0525
26.74	-2.7745e-05	160.65	2.8128	-0.0525
26.75	-2.3907e-05	160.92	2.8128	-0.0525
26.76	-2.104e-05	161.19	2.8128	-0.0525
26.77	-1.8173e-05	161.47	2.9007	-0.0525
26.78	-1.5307e-05	161.74	2.9007	-0.0525
26.79	-1.244e-05	162	2.9007	-0.0525
26.8	-9.5732e-06	162.28	2.9007	-0.0525
26.81	-6.7064e-06	162.55	2.9007	-0.0525
26.82	-3.8397e-06	162.82	2.9007	-0.0525
26.83	-9.7303e-07	163.09	2.9007	-0.0525
26.84	1.8937e-06	163.36	2.9007	-0.0525
26.85	4.7604e-06	163.63	2.9007	-0.0525
26.86	7.6271e-06	163.9	2.9007	-0.0525
26.87	1.0494e-05	164.17	2.9007	-0.0525
26.88	1.3361e-05	164.44	2.9007	-0.0525
26.89	1.6227e-05	164.71	2.9886	-0.0525
26.9	1.9094e-05	164.98	2.9007	-0.0525
26.91	2.1961e-05	165.25	2.9007	-0.0525
26.92	2.4827e-05	165.51	2.9886	-0.0525
26.93	2.7694e-05	165.78	2.9886	-0.0525
26.94	3.0561e-05	166.05	2.9886	-0.0525
26.95	3.3428e-05	166.32	2.9886	-0.0525
26.96	3.6294e-05	166.59	2.9886	-0.0525
26.97	3.9161e-05	166.86	2.9886	-0.0525
26.98	4.2028e-05	167.13	2.9886	-0.0525
26.99	4.4894e-05	167.4	2.9886	-0.0525
27	4.7761e-05	167.66	2.9007	-0.0525
27.01	4.9812e-05	167.93	2.9007	-0.0525
27.02	5.1863e-05	168.2	2.9007	-0.0525
27.03	5.3914e-05	168.47	2.9007	-0.0525
27.04	5.5965e-05	168.73	2.9007	-0.0525
27.05	5.8016e-05	169	2.9007	-0.0525
27.06	6.0066e-05	169.27	2.9007	-0.0525
27.07	6.2117e-05	169.53	2.9007	-0.0525
27.08	6.4168e-05	169.8	2.9007	-0.0525
27.09	6.6219e-05	170.07	2.9007	-0.0525
27.1	6.827e-05	170.34	2.9007	-0.0525
27.11	7.0321e-05	170.6	2.9007	-0.0525
27.12	7.2372e-05	170.87	2.9007	-0.0525
27.13	7.4423e-05	171.13	2.9007	-0.0525
27.14	7.6474e-05	171.4	2.8128	-0.0525
27.15	7.8525e-05	171.67	2.8128	-0.0525
27.16	8.0575e-05	171.93	2.8128	-0.0525
27.17	8.2626e-05	172.2	2.8128	-0.0525
27.18	8.4677e-05	172.46	2.8128	-0.0525
27.19	8.6728e-05	172.72	2.8128	-0.0525
27.2	8.8779e-05	172.99	2.8128	-0.0525
27.21	9.083e-05	173.26	2.8128	-0.0525
27.22	9.2881e-05	173.52	2.8128	-0.0525
27.23	9.4932e-05	173.79	2.7249	-0.0525
27.24	9.6983e-05	174.05	2.7249	-0.0525
27.25	9.9034e-05	174.32	2.7249	-0.0525
27.26	0.00010042	174.58	2.7249	-0.0525
27.27	0.0001018	174.84	2.7249	-0.0525
27.28	0.00010319	175.11	2.637	-0.0525
27.29	0.00010457	175.38	2.637	-0.0525
27.3	0.00010596	175.64	2.637	-0.0525
27.31	0.00010734	175.9	2.637	-0.0525
27.32	0.00010873	176.17	2.637	-0.0525
27.33	0.00011011	176.43	2.5491	-0.0525
27.34	0.00011149	176.69	2.5491	-0.0525
27.35	0.00011288	176.96	2.5491	-0.0525
27.36	0.00011426	177.22	2.5491	-0.0525
27.37	0.00011565	177.49	2.5491	-0.1614
27.38	0.00011703	177.75	2.5491	-0.1614
27.39	0.00011842	178.02	2.4612	-0.1614
27.4	0.0001198	178.28	2.4612	-0.1614
27.41	0.00012119	178.54	2.4612	-0.1614
27.42	0.00012257	178.81	2.4612	-0.1614
27.43	0.00012396	179.07	2.4612	-0.1614
27.44	0.00012534	179.34	2.4612	-0.1614
27.45	0.00012672	179.6	2.3733	-0.1614
27.46	0.00012811	179.86	2.3733	-0.1614
27.47	0.00012949	180.13	2.3733	-0.1614
27.48	0.00013088	180.39	2.3733	-0.1614
27.49	0.00013226	180.65	2.3733	-0.1614
27.5	0.00013365	180.92	2.3733	-0.1614
27.51	0.00013451	181.18	2.3733	-0.1614
27.52	0.00013536	181.44	2.3733	-0.1614
27.53	0.00013622	181.71	2.2854	-0.1614
27.54	0.00013708	181.97	2.2854	-0.1614
27.55	0.00013793	182.23	2.2854	-0.1614
27.56	0.00013879	182.5	2.2854	-0.1614
27.57	0.00013965	182.76	2.2854	-0.1614
27.58	0.00014051	183.02	2.2854	-0.1614
27.59	0.00014136	183.28	2.2854	-0.1614
27.6	0.00014222	183.55	2.2854	-0.2703
27.61	0.00014308	183.81	2.2854	-0.2703
27.62	0.00014393	184.07	2.2854	-0.2703
27.63	0.00014479	184.34	2.2854	-0.2703
27.64	0.00014565	184.6	2.2854	-0.2703
27.65	0.00014651	184.86	2.2854	-0.2703
27.66	0.00014736	185.13	2.2854	-0.2703
27.67	0.00014822	185.39	2.2854	-0.2703
27.68	0.00014908	185.65	2.2854	-0.2703
27.69	0.00014993	185.92	2.2854	-0.2703
27.7	0.00015079	186.18	2.2854	-0.2703
27.71	0.00015165	186.45	2.2854	-0.2703
27.72	0.00015251	186.71	2.2854	-0.2703
27.73	0.00015336	186.97	2.2854	-0.2703
27.74	0.00015422	187.23	2.2854	-0.2703
27.75	0.00015508	187.49	2.2854	-0.2703
27.76	0.00015553	187.76	2.2854	-0.2703
27.77	0.00015599	188.02	2.2854	-0.2703
27.78	0.00015644	188.28	2.2854	-0.2703
27.79	0.0001569	188.54	2.2854	-0.2703
27.8	0.00015735	188.81	2.3733	-0.2703
27.81	0.00015781	189.07	2.2854	-0.2703
27.82	0.00015826	189.33	2.3733	-0.2703
27.83	0.00015872	189.59	2.3733	-0.2703
27.84	0.00015917	189.86	2.3733	-0.2703
27.85	0.00015963	190.12	2.3733	-0.2703
27.86	0.00016008	190.38	2.3733	-0.2703
27.87	0.00016054	190.65	2.3733	-0.2703
27.88	0.000161	190.91	2.3733	-0.2703
27.89	0.00016145	191.17	2.3733	-0.2703
27.9	0.00016191	191.44	2.3733	-0.2703
27.91	0.00016236	191.7	2.3733	-0.2703
27.92	0.00016282	191.96	2.3733	-0.2703
27.93	0.00016327	192.22	2.3733	-0.2703
27.94	0.00016373	192.49	2.3733	-0.2703
27.95	0.00016418	192.75	2.3733	-0.2703
27.96	0.00016464	193.01	2.3733	-0.2703
27.97	0.00016509	193.27	2.3733	-0.3792
27.98	0.00016555	193.54	2.3733	-0.3792
27.99	0.000166	193.8	2.3733	-0.3792
28	0.00016646	194.06	2.3733	-0.3792
28.01	0.00016662	194.32	2.3733	-0.3792
28.02	0.00016678	194.59	2.3733	-0.3792
28.03	0.00016695	194.85	2.4612	-0.3792
28.04	0.00016711	195.12	2.4612	-0.3792
28.05	0.00016727	195.39	2.3733	-0.3792
28.06	0.00016743	195.65	2.4612	-0.3792
28.07	0.0001676	195.92	2.4612	-0.3792
28.08	0.00016776	196.18	2.3733	-0.3792
28.09	0.00016792	196.45	2.3733	-0.3792
28.1	0.00016808	196.71	2.4612	-0.3792
28.11	0.00016825	196.97	2.3733	-0.3792
28.12	0.00016841	197.23	2.3733	-0.3792
28.13	0.00016857	197.49	2.4612	-0.2703
28.14	0.00016873	197.75	2.3733	-0.2703
28.15	0.0001689	198.02	2.3733	-0.2703
28.16	0.00016906	198.28	2.4612	-0.2703
28.17	0.00016922	198.54	2.4612	-0.2703
28.18	0.00016938	198.8	2.4612	-0.2703
28.19	0.00016955	199.07	2.4612	-0.2703
28.2	0.00016971	199.33	2.4612	-0.2703
28.21	0.00016987	199.59	2.4612	-0.2703
28.22	0.00017003	199.85	2.4612	-0.2703
28.23	0.0001702	200.11	2.4612	-0.2703
28.24	0.00017036	200.37	2.4612	-0.2703
28.25	0.00017052	200.63	2.4612	-0.2703
28.26	0.00017048	200.89	2.4612	-0.2703
28.27	0.00017044	201.15	2.4612	-0.2703
28.28	0.0001704	201.41	2.4612	-0.2703
28.29	0.00017036	201.67	2.4612	-0.2703
28.3	0.00017032	201.93	2.4612	-0.2703
28.31	0.00017029	202.2	2.4612	-0.2703
28.32	0.00017025	202.46	2.4612	-0.2703
28.33	0.00017021	202.73	2.4612	-0.2703
28.34	0.00017017	202.99	2.5491	-0.2703
28.35	0.00017013	203.26	2.5491	-0.2703
28.36	0.00017009	203.51	2.5491	-0.2703
28.37	0.00017005	203.77	2.5491	-0.2703
28.38	0.00017001	204.03	2.5491	-0.1614
28.39	0.00016997	204.28	2.5491	-0.1614
28.4	0.00016993	204.54	2.5491	-0.1614
28.41	0.00016989	204.8	2.5491	-0.1614
28.42	0.00016985	205.06	2.5491	-0.1614
28.43	0.00016981	205.32	2.5491	-0.1614
28.44	0.00016977	205.58	2.5491	-0.1614
28.45	0.00016973	205.84	2.5491	-0.1614
28.46	0.00016969	206.1	2.5491	-0.1614
28.47	0.00016966	206.36	2.5491	-0.1614
28.48	0.00016962	206.62	2.5491	-0.1614
28.49	0.00016958	206.88	2.5491	-0.1614
28.5	0.00016954	207.14	2.5491	-0.1614
28.51	0.00016937	207.4	2.5491	-0.1614
28.52	0.0001692	207.66	2.637	-0.1614
28.53	0.00016903	207.91	2.5491	-0.0525
28.54	0.00016886	208.18	2.5491	-0.0525
28.55	0.00016869	208.44	2.637	-0.0525
28.56	0.00016853	208.7	2.5491	-0.0525
28.57	0.00016836	208.96	2.5491	-0.0525
28.58	0.00016819	209.22	2.637	-0.0525
28.59	0.00016802	209.48	2.5491	-0.0525
28.6	0.00016785	209.74	2.5491	-0.0525
28.61	0.00016768	209.99	2.5491	-0.0525
28.62	0.00016751	210.26	2.5491	-0.0525
28.63	0.00016734	210.52	2.5491	-0.0525
28.64	0.00016718	210.78	2.5491	-0.0525
28.65	0.00016701	211.03	2.5491	-0.0525
28.66	0.00016684	211.29	2.5491	-0.0525
28.67	0.00016667	211.55	2.5491	-0.0525
28.68	0.0001665	211.81	2.5491	-0.0525
28.69	0.00016633	212.07	2.5491	0.0564
28.7	0.00016616	212.33	2.5491	0.0564
28.71	0.00016599	212.59	2.5491	0.0564
28.72	0.00016583	212.85	2.4612	0.0564
28.73	0.00016566	213.11	2.4612	0.0564
28.74	0.00016549	213.37	2.4612	0.0564
28.75	0.00016532	213.62	2.4612	0.0564
28.76	0.00016508	213.88	2.4612	0.0564
28.77	0.00016484	214.14	2.4612	0.0564
28.78	0.0001646	214.4	2.4612	0.0564
28.79	0.00016436	214.65	2.4612	0.0564
28.8	0.00016413	214.91	2.3733	0.0564
28.81	0.00016389	215.16	2.3733	0.0564
28.82	0.00016365	215.42	2.3733	0.0564
28.83	0.00016341	215.68	2.3733	0.0564
28.84	0.00016317	215.94	2.3733	0.0564
28.85	0.00016293	216.19	2.3733	0.0564
28.86	0.00016269	216.45	2.2854	0.0564
28.87	0.00016245	216.71	2.2854	0.0564
28.88	0.00016221	216.97	2.2854	0.0564
28.89	0.00016198	217.24	2.2854	0.0564
28.9	0.00016174	217.49	2.2854	0.0564
28.91	0.0001615	217.75	2.2854	0.0564
28.92	0.00016126	218.01	2.2854	0.0564
28.93	0.00016102	218.26	2.2854	0.0564
28.94	0.00016078	218.51	2.1975	0.0564
28.95	0.00016054	218.77	2.1975	0.0564
28.96	0.0001603	219.03	2.1975	0.0564
28.97	0.00016006	219.29	2.1975	0.0564
28.98	0.00015982	219.55	2.1975	0.0564
