t	u	lambda	p	e	uopt
13.24	0.0043229	-151.59	1.8459	4.5213	-0.4812
13.25	0.013637	-151.65	1.8459	4.5213	-0.4804
13.26	0.016343	-151.71	1.9338	4.5213	-0.4794
13.27	-0.0014621	-151.77	2.0217	4.5213	-0.47841
13.28	0.012016	-151.82	2.0217	4.5213	-0.47742
13.29	0.021241	-151.88	2.0217	4.5213	-0.47642
13.3	0.0051629	-151.94	2.1096	4.5213	-0.47543
13.31	0.0029323	-152	2.1975	4.5213	-0.47444
13.32	0.018156	-152.06	2.1975	4.5213	-0.47344
13.33	0.0078796	-152.11	2.1975	4.5213	-0.47245
13.34	0.0097766	-152.17	2.2854	4.5213	-0.47146
13.35	0.01949	-152.23	2.2854	4.5213	-0.47046
13.36	-0.0037062	-152.29	2.3733	4.5213	-0.46947
13.37	0.010737	-152.34	2.3733	4.5213	-0.46848
13.38	0.0099511	-152.4	2.4612	4.5213	-0.46748
13.39	0.022436	-152.46	2.4612	4.5213	-0.46649
13.4	0.01084	-152.51	2.4612	4.5213	-0.4655
13.41	0.013198	-152.57	2.5491	4.5213	-0.4645
13.42	0.021542	-152.62	2.5491	4.5213	-0.46351
13.43	0.02292	-152.68	2.637	4.5213	-0.46252
13.44	0.012157	-152.73	2.637	4.5213	-0.46152
13.45	0.011082	-152.79	2.7249	4.5213	-0.46053
13.46	0.021262	-152.84	2.7249	4.4124	-0.45954
13.47	0.022566	-152.9	2.8128	4.4124	-0.45854
13.48	0.012622	-152.95	2.8128	4.4124	-0.45755
13.49	0.0097667	-153.01	2.9007	4.4124	-0.45655
13.5	0.021205	-153.06	2.9007	4.4124	-0.45556
13.51	0.01874	-153.12	2.9886	4.4124	-0.45451
13.52	0.011325	-153.17	2.9886	4.4124	-0.45345
13.53	0.017623	-153.22	2.9886	4.4124	-0.45239
13.54	0.017981	-153.28	3.0765	4.4124	-0.45134
13.55	0.026072	-153.33	3.0765	4.4124	-0.45028
13.56	0.023795	-153.38	3.1644	4.4124	-0.44923
13.57	0.0142	-153.44	3.1644	4.4124	-0.44817
13.58	0.019534	-153.49	3.1644	4.4124	-0.44711
13.59	0.018833	-153.54	3.2523	4.4124	-0.44606
13.6	0.02662	-153.6	3.2523	4.4124	-0.445
13.61	0.027819	-153.65	3.3402	4.4124	-0.44395
13.62	0.034908	-153.7	3.3402	4.4124	-0.44289
13.63	0.011734	-153.75	3.4281	4.4124	-0.44183
13.64	0.021979	-153.81	3.4281	4.3035	-0.44078
13.65	0.026925	-153.85	3.4281	4.3035	-0.43972
13.66	0.031184	-153.91	3.4281	4.3035	-0.43867
13.67	0.0077308	-153.95	3.516	4.3035	-0.43761
13.68	0.016673	-154.01	3.516	4.3035	-0.43655
13.69	0.040115	-154.06	3.516	4.3035	-0.4355
13.7	0.018845	-154.11	3.6039	4.3035	-0.43444
13.71	0.026489	-154.16	3.6039	4.3035	-0.43339
13.72	0.029866	-154.21	3.6039	4.3035	-0.43233
13.73	0.028945	-154.26	3.6918	4.3035	-0.43127
13.74	0.034772	-154.31	3.6918	4.3035	-0.43022
13.75	0.019022	-154.36	3.6918	4.3035	-0.42916
13.76	0.022171	-154.41	3.6918	4.3035	-0.42807
13.77	0.020216	-154.46	3.7797	4.3035	-0.42698
13.78	0.026795	-154.51	3.7797	4.3035	-0.42589
13.79	0.029786	-154.56	3.7797	4.3035	-0.4248
13.8	0.031647	-154.61	3.7797	4.3035	-0.42371
13.81	0.030012	-154.66	3.8676	4.3035	-0.42262
13.82	0.035431	-154.71	3.8676	4.1946	-0.42153
13.83	0.037496	-154.75	3.8676	4.1946	-0.42045
13.84	0.03992	-154.8	3.8676	4.1946	-0.41936
13.85	0.041684	-154.85	3.8676	4.1946	-0.41827
13.86	0.024265	-154.89	3.8676	4.1946	-0.41718
13.87	0.014477	-154.94	3.9555	4.1946	-0.41609
13.88	0.023915	-154.99	3.9555	4.1946	-0.415
13.89	0.028331	-155.04	3.9555	4.1946	-0.41391
13.9	0.030597	-155.09	3.9555	4.1946	-0.41282
13.91	0.03198	-155.13	3.9555	4.1946	-0.41173
13.92	0.032928	-155.18	3.9555	4.1946	-0.41064
13.93	0.034314	-155.23	3.9555	4.1946	-0.40955
13.94	0.035392	-155.27	3.9555	4.1946	-0.40846
13.95	0.036227	-155.32	3.9555	4.1946	-0.40737
13.96	0.031993	-155.37	4.0434	4.1946	-0.40628
13.97	0.037187	-155.41	4.0434	4.1946	-0.40519
13.98	0.039352	-155.46	4.0434	4.1946	-0.4041
13.99	0.041059	-155.51	4.0434	4.1946	-0.40301
14	0.041548	-155.55	4.0434	4.1946	-0.40192
14.01	0.041847	-155.59	4.0434	4.1946	-0.40078
14.02	0.042674	-155.64	4.0434	4.1946	-0.39964
14.03	0.043304	-155.69	4.0434	4.1946	-0.39849
14.04	0.024369	-155.73	4.0434	4.1946	-0.39735
14.05	0.025454	-155.78	4.0434	4.1946	-0.39621
14.06	0.049786	-155.82	4.0434	4.1946	-0.39506
14.07	0.041101	-155.87	4.1313	4.1946	-0.39392
14.08	0.024628	-155.91	4.1313	4.0857	-0.39278
14.09	0.027133	-155.96	4.1313	4.0857	-0.39163
14.1	0.046892	-156	4.1313	4.0857	-0.39049
14.11	0.027952	-156.04	4.1313	4.0857	-0.38935
14.12	0.029006	-156.09	4.1313	4.0857	-0.38821
14.13	0.029069	-156.14	4.1313	4.0857	-0.38706
14.14	0.047829	-156.18	4.1313	4.0857	-0.38592
14.15	0.0284	-156.22	4.1313	4.0857	-0.38478
14.16	0.028433	-156.27	4.1313	4.0857	-0.38363
14.17	0.028421	-156.31	4.1313	4.0857	-0.38249
14.18	0.047133	-156.35	4.1313	4.0857	-0.38135
14.19	0.02767	-156.4	4.1313	4.0857	-0.3802
14.2	0.027677	-156.44	4.1313	4.0857	-0.37906
14.21	0.046406	-156.49	4.1313	4.0857	-0.37792
14.22	0.045718	-156.53	4.1313	4.0857	-0.37677
14.23	0.045115	-156.57	4.1313	4.0857	-0.37563
14.24	0.044581	-156.61	4.1313	4.0857	-0.37449
14.25	0.037012	-156.66	4.2192	4.0857	-0.37334
14.26	0.037664	-156.7	4.2192	4.0857	-0.37216
14.27	0.040796	-156.74	4.2192	4.0857	-0.37097
14.28	0.041984	-156.78	4.2192	4.0857	-0.36978
14.29	0.041622	-156.83	4.2192	4.0857	-0.36859
14.3	0.040401	-156.87	4.2192	4.0857	-0.3674
14.31	0.039292	-156.91	4.2192	4.1946	-0.36621
14.32	0.038996	-156.95	4.2192	4.1946	-0.36502
14.33	0.038038	-156.99	4.2192	4.1946	-0.36383
14.34	0.036514	-157.03	4.2192	4.1946	-0.36264
14.35	0.035225	-157.07	4.2192	4.1946	-0.36145
14.36	0.034132	-157.12	4.2192	4.1946	-0.36026
14.37	0.024172	-157.16	4.3071	4.1946	-0.35907
14.38	0.023247	-157.2	4.3071	4.1946	-0.35788
14.39	0.028056	-157.24	4.3071	4.1946	-0.35669
14.4	0.047722	-157.28	4.3071	4.1946	-0.3555
14.41	0.028061	-157.32	4.3071	4.1946	-0.35431
14.42	0.046348	-157.36	4.3071	4.1946	-0.35312
14.43	0.045197	-157.41	4.3071	4.1946	-0.35194
14.44	0.043536	-157.45	4.3071	4.1946	-0.35075
14.45	0.042126	-157.49	4.3071	4.1946	-0.34956
14.46	0.040931	-157.53	4.3071	4.1946	-0.34837
14.47	0.039242	-157.57	4.3071	4.1946	-0.34718
14.48	0.026374	-157.61	4.395	4.1946	-0.34599
14.49	0.032603	-157.65	4.395	4.1946	-0.3448
14.5	0.033672	-157.69	4.395	4.1946	-0.34361
14.51	0.03321	-157.73	4.395	4.1946	-0.34241
14.52	0.03164	-157.77	4.395	4.1946	-0.34122
14.53	0.048939	-157.81	4.395	4.1946	-0.34002
14.54	0.047037	-157.85	4.395	4.1946	-0.33882
14.55	0.044781	-157.89	4.395	4.1946	-0.33762
14.56	0.046326	-157.93	4.395	4.1946	-0.33643
14.57	0.049893	-157.97	4.395	4.3035	-0.33523
14.58	0.035287	-158.01	4.4829	4.3035	-0.33403
14.59	0.03626	-158.05	4.4829	4.3035	-0.33284
14.6	0.034608	-158.08	4.4829	4.3035	-0.33164
14.61	0.032666	-158.12	4.4829	4.3035	-0.33044
14.62	0.031587	-158.17	4.4829	4.3035	-0.32924
14.63	0.029886	-158.21	4.4829	4.3035	-0.32805
14.64	0.047199	-158.25	4.4829	4.3035	-0.32685
14.65	0.044703	-158.28	4.4829	4.3035	-0.32565
14.66	0.032919	-158.32	4.5708	4.3035	-0.32445
14.67	0.032775	-158.36	4.5708	4.3035	-0.32326
14.68	0.036592	-158.4	4.5708	4.3035	-0.32206
14.69	0.036529	-158.45	4.5708	4.3035	-0.32086
14.7	0.034928	-158.48	4.5708	4.3035	-0.31967
14.71	0.051348	-158.52	4.5708	4.3035	-0.31847
14.72	0.048684	-158.56	4.5708	4.3035	-0.31727
14.73	0.046437	-158.6	4.5708	4.3035	-0.31607
14.74	0.032459	-158.63	4.6587	4.4124	-0.31488
14.75	0.038478	-158.67	4.6587	4.4124	-0.31368
14.76	0.038714	-158.71	4.6587	4.4124	-0.31251
14.77	0.036865	-158.75	4.6587	4.4124	-0.31133
14.78	0.03416	-158.78	4.6587	4.4124	-0.31016
14.79	0.050531	-158.82	4.6587	4.4124	-0.30899
14.8	0.038844	-158.86	4.7466	4.4124	-0.30782
14.81	0.042475	-158.9	4.7466	4.4124	-0.30664
14.82	0.042215	-158.94	4.7466	4.4124	-0.30547
14.83	0.040249	-158.98	4.7466	4.4124	-0.3043
14.84	0.036836	-159.01	4.7466	4.4124	-0.30313
14.85	0.052652	-159.05	4.7466	4.4124	-0.30195
14.86	0.044003	-159.08	4.8345	4.4124	-0.30078
14.87	0.044931	-159.12	4.8345	4.4124	-0.29961
14.88	0.04361	-159.16	4.8345	4.4124	-0.29844
14.89	0.041826	-159.2	4.8345	4.4124	-0.29726
14.9	0.031648	-159.24	4.9224	4.4124	-0.29609
14.91	0.033491	-159.27	4.9224	4.4124	-0.29492
14.92	0.051147	-159.31	4.9224	4.4124	-0.29374
14.93	0.048742	-159.35	4.9224	4.4124	-0.29257
14.94	0.045142	-159.38	4.9224	4.4124	-0.2914
14.95	0.029923	-159.41	5.0103	4.5213	-0.29023
14.96	0.034172	-159.45	5.0103	4.5213	-0.28905
14.97	0.052376	-159.48	5.0103	4.5213	-0.28788
14.98	0.049307	-159.52	5.0103	4.5213	-0.28671
14.99	0.046978	-159.56	5.0103	4.5213	-0.28554
15	0.039946	-159.6	5.0982	4.5213	-0.28436
15.01	0.040301	-159.64	5.0982	4.5213	-0.28323
15.02	0.037483	-159.67	5.0982	4.5213	-0.28209
15.03	0.053361	-159.71	5.0982	4.5213	-0.28095
15.04	0.050169	-159.74	5.0982	4.5213	-0.27981
15.05	0.039725	-159.78	5.1861	4.5213	-0.27868
15.06	0.040762	-159.81	5.1861	4.5213	-0.27754
15.07	0.038288	-159.84	5.1861	4.5213	-0.2764
15.08	0.054151	-159.88	5.1861	4.5213	-0.27526
15.09	0.050203	-159.91	5.1861	4.5213	-0.27413
15.1	0.046175	-159.95	5.1861	4.5213	-0.27299
15.11	0.038508	-159.99	5.274	4.5213	-0.27185
15.12	0.038349	-160.02	5.274	4.5213	-0.27072
15.13	0.035822	-160.06	5.274	4.5213	-0.26958
15.14	0.051945	-160.1	5.274	4.5213	-0.26844
15.15	0.048309	-160.13	5.274	4.5213	-0.2673
15.16	0.037476	-160.17	5.3619	4.5213	-0.26617
15.17	0.038139	-160.2	5.3619	4.5213	-0.26503
15.18	0.054847	-160.23	5.3619	4.5213	-0.26389
15.19	0.051673	-160.27	5.3619	4.5213	-0.26275
15.2	0.047449	-160.3	5.3619	4.5213	-0.26162
15.21	0.043168	-160.34	5.3619	4.5213	-0.26048
15.22	0.038873	-160.37	5.3619	4.5213	-0.25934
15.23	0.046983	-160.41	5.4498	4.5213	-0.2582
15.24	0.047971	-160.44	5.4498	4.5213	-0.25707
15.25	0.045519	-160.48	5.4498	4.5213	-0.25593
15.26	0.041947	-160.51	5.4498	4.6302	-0.25483
15.27	0.056751	-160.54	5.4498	4.6302	-0.25373
15.28	0.052767	-160.58	5.4498	4.6302	-0.25263
15.29	0.048799	-160.62	5.4498	4.6302	-0.25153
15.3	0.044837	-160.65	5.4498	4.6302	-0.25043
15.31	0.040133	-160.68	5.4498	4.6302	-0.24933
15.32	0.055008	-160.72	5.4498	4.6302	-0.24823
15.33	0.044081	-160.75	5.5377	4.6302	-0.24713
15.34	0.044794	-160.79	5.5377	4.6302	-0.24603
15.35	0.041365	-160.82	5.5377	4.6302	-0.24493
15.36	0.056448	-160.85	5.5377	4.6302	-0.24383
15.37	0.05251	-160.89	5.5377	4.6302	-0.24273
15.38	0.047846	-160.92	5.5377	4.6302	-0.24163
15.39	0.043267	-160.95	5.5377	4.6302	-0.24054
15.4	0.057512	-160.98	5.5377	4.6302	-0.23944
15.41	0.053158	-161.02	5.5377	4.6302	-0.23834
15.42	0.048915	-161.05	5.5377	4.6302	-0.23724
15.43	0.044738	-161.09	5.5377	4.6302	-0.23614
15.44	0.040589	-161.13	5.5377	4.6302	-0.23504
15.45	0.036434	-161.16	5.5377	4.6302	-0.23394
15.46	0.051763	-161.2	5.5377	4.6302	-0.23284
15.47	0.047654	-161.23	5.5377	4.6302	-0.23174
15.48	0.043586	-161.27	5.5377	4.6302	-0.23064
15.49	0.038798	-161.3	5.5377	4.6302	-0.22954
15.5	0.053605	-161.33	5.5377	4.6302	-0.22844
15.51	0.049071	-161.37	5.5377	4.6302	-0.22739
15.52	0.044654	-161.4	5.5377	4.6302	-0.22633
15.53	0.039581	-161.43	5.5377	4.6302	-0.22528
15.54	0.054156	-161.47	5.5377	4.6302	-0.22422
15.55	0.04943	-161.5	5.5377	4.6302	-0.22317
15.56	0.044857	-161.53	5.5377	4.6302	-0.22211
15.57	0.039656	-161.56	5.5377	4.6302	-0.22106
15.58	0.054127	-161.6	5.5377	4.6302	-0.22
15.59	0.049316	-161.63	5.5377	4.6302	-0.21895
15.6	0.043975	-161.66	5.5377	4.6302	-0.21789
15.61	0.038842	-161.69	5.5377	4.6302	-0.21684
15.62	0.05337	-161.73	5.5377	4.6302	-0.21579
15.63	0.048607	-161.76	5.5377	4.6302	-0.21473
15.64	0.031859	-161.79	5.6256	4.6302	-0.21368
15.65	0.034888	-161.82	5.6256	4.6302	-0.21262
15.66	0.052107	-161.86	5.6256	4.6302	-0.21157
15.67	0.048239	-161.89	5.6256	4.6302	-0.21051
15.68	0.043941	-161.93	5.6256	4.6302	-0.20946
15.69	0.038825	-161.96	5.6256	4.6302	-0.2084
15.7	0.05332	-161.99	5.6256	4.6302	-0.20735
15.71	0.048513	-162.03	5.6256	4.6302	-0.2063
15.72	0.04387	-162.06	5.6256	4.6302	-0.20524
15.73	0.038611	-162.09	5.6256	4.6302	-0.20419
15.74	0.058579	-162.12	5.5377	4.6302	-0.20313
15.75	0.052999	-162.16	5.5377	4.6302	-0.20208
15.76	0.044973	-162.19	5.5377	4.6302	-0.20108
15.77	0.039262	-162.23	5.5377	4.6302	-0.20008
15.78	0.034349	-162.26	5.5377	4.6302	-0.19908
15.79	0.049229	-162.3	5.5377	4.6302	-0.19808
15.8	0.049163	-162.33	5.5377	4.6302	-0.19709
15.81	0.032205	-162.36	5.6256	4.6302	-0.19609
15.82	0.037209	-162.39	5.5377	4.6302	-0.19509
15.83	0.053244	-162.43	5.5377	4.6302	-0.19409
15.84	0.052205	-162.46	5.5377	4.6302	-0.19309
15.85	0.033288	-162.49	5.6256	4.7391	-0.19209
15.86	0.038812	-162.53	5.5377	4.7391	-0.19109
15.87	0.055653	-162.56	5.5377	4.7391	-0.1901
15.88	0.041446	-162.6	5.6256	4.7391	-0.1891
15.89	0.034361	-162.63	5.6256	4.7391	-0.1881
15.9	0.059297	-162.66	5.5377	4.7391	-0.1871
15.91	0.05781	-162.69	5.5377	4.7391	-0.1861
15.92	0.041619	-162.73	5.6256	4.7391	-0.1851
15.93	0.036709	-162.76	5.6256	4.7391	-0.1841
15.94	0.052508	-162.79	5.6256	4.7391	-0.18311
15.95	0.048441	-162.82	5.6256	4.7391	-0.18211
15.96	0.044111	-162.86	5.6256	4.7391	-0.18111
15.97	0.039058	-162.89	5.6256	4.7391	-0.18011
15.98	0.05289	-162.92	5.6256	4.7391	-0.17911
15.99	0.04819	-162.95	5.6256	4.7391	-0.17811
16	0.043662	-162.99	5.6256	4.7391	-0.17711
16.01	0.038554	-163.02	5.6256	4.6302	-0.17618
16.02	0.052374	-163.05	5.6256	4.6302	-0.17524
16.03	0.047676	-163.09	5.6256	4.6302	-0.17431
16.04	0.043153	-163.12	5.6256	4.6302	-0.17337
16.05	0.038049	-163.15	5.6256	4.6302	-0.17244
16.06	0.051874	-163.18	5.6256	4.6302	-0.1715
16.07	0.04718	-163.22	5.6256	4.6302	-0.17057
16.08	0.031213	-163.25	5.7135	4.6302	-0.16963
16.09	0.034241	-163.28	5.7135	4.6302	-0.1687
16.1	0.03197	-163.32	5.7135	4.6302	-0.16776
16.11	0.047534	-163.35	5.7135	4.6302	-0.16683
16.12	0.043838	-163.39	5.7135	4.6302	-0.16589
16.13	0.039323	-163.42	5.7135	4.6302	-0.16496
16.14	0.034851	-163.46	5.7135	4.6302	-0.16402
16.15	0.030417	-163.49	5.7135	4.6302	-0.16308
16.16	0.045513	-163.53	5.7135	4.6302	-0.16215
16.17	0.041213	-163.56	5.7135	4.6302	-0.16121
16.18	0.036289	-163.59	5.7135	4.6302	-0.16028
16.19	0.05026	-163.62	5.7135	4.6302	-0.15934
16.2	0.040139	-163.66	5.8014	4.6302	-0.15841
16.21	0.039878	-163.69	5.8014	4.6302	-0.15747
16.22	0.03622	-163.72	5.8014	4.6302	-0.15654
16.23	0.031796	-163.76	5.8014	4.6302	-0.1556
16.24	0.046686	-163.79	5.8014	4.6302	-0.15467
16.25	0.042147	-163.83	5.8014	4.6302	-0.15373
16.26	0.037005	-163.86	5.8014	4.6302	-0.15286
16.27	0.032028	-163.89	5.8014	4.6302	-0.15199
16.28	0.046682	-163.92	5.8014	4.6302	-0.15112
16.29	0.042021	-163.96	5.8014	4.6302	-0.15025
16.3	0.036803	-163.99	5.8014	4.6302	-0.14938
16.31	0.031772	-164.02	5.8014	4.6302	-0.14851
16.32	0.046383	-164.06	5.8014	4.6302	-0.14764
16.33	0.041689	-164.09	5.8014	4.6302	-0.14677
16.34	0.036443	-164.12	5.8014	4.6302	-0.1459
16.35	0.05729	-164.15	5.8014	4.6302	-0.14503
16.36	0.042154	-164.19	5.8893	4.6302	-0.14416
16.37	0.040146	-164.22	5.8893	4.6302	-0.14329
16.38	0.035829	-164.25	5.8893	4.6302	-0.14242
16.39	0.03112	-164.28	5.8893	4.6302	-0.14155
16.4	0.045859	-164.32	5.8893	4.6302	-0.14068
16.41	0.041225	-164.35	5.8893	4.6302	-0.13981
16.42	0.036713	-164.39	5.8893	4.6302	-0.13894
16.43	0.031559	-164.42	5.8893	4.6302	-0.13807
16.44	0.046067	-164.45	5.8893	4.6302	-0.1372
16.45	0.041286	-164.49	5.8893	4.6302	-0.13633
16.46	0.035969	-164.52	5.8893	4.6302	-0.13546
16.47	0.030857	-164.55	5.8893	4.6302	-0.13459
16.48	0.045403	-164.58	5.8893	4.6302	-0.13372
16.49	0.040654	-164.62	5.8893	4.6302	-0.13285
16.5	0.036064	-164.65	5.8893	4.6302	-0.13198
16.51	0.031577	-164.69	5.8893	4.6302	-0.13118
16.52	0.027874	-164.72	5.8893	4.6302	-0.13038
16.53	0.036948	-164.76	5.8893	4.6302	-0.12957
16.54	0.044257	-164.8	5.8014	4.6302	-0.12877
16.55	0.039415	-164.83	5.8014	4.6302	-0.12796
16.56	0.031444	-164.86	5.8014	4.6302	-0.12716
16.57	0.044699	-164.9	5.8014	4.6302	-0.12635
16.58	0.04012	-164.93	5.8014	4.6302	-0.12555
16.59	0.035212	-164.96	5.8014	4.6302	-0.12475
16.6	0.030525	-165	5.8014	4.6302	-0.12394
16.61	0.044712	-165.03	5.8014	4.6302	-0.12314
16.62	0.049349	-165.06	5.7135	4.6302	-0.12233
16.63	0.037903	-165.09	5.7135	4.6302	-0.12153
16.64	0.030995	-165.13	5.7135	4.6302	-0.12072
16.65	0.044391	-165.16	5.7135	4.6302	-0.11992
16.66	0.039688	-165.2	5.7135	4.6302	-0.11912
16.67	0.0346	-165.23	5.7135	4.6302	-0.11831
16.68	0.034049	-165.26	5.6256	4.6302	-0.11751
16.69	0.044758	-165.29	5.6256	4.6302	-0.1167
16.7	0.039151	-165.33	5.6256	4.6302	-0.1159
16.71	0.033749	-165.36	5.6256	4.6302	-0.1151
16.72	0.03308	-165.39	5.5377	4.6302	-0.11429
16.73	0.043737	-165.42	5.5377	4.6302	-0.11349
16.74	0.038103	-165.46	5.5377	4.6302	-0.11268
16.75	0.044131	-165.49	5.4498	4.6302	-0.11188
16.76	0.03101	-165.52	5.4498	4.6302	-0.11114
16.77	0.042322	-165.56	5.4498	4.6302	-0.1104
16.78	0.036897	-165.59	5.4498	4.6302	-0.10966
16.79	0.043661	-165.63	5.3619	4.6302	-0.10893
16.8	0.030439	-165.66	5.3619	4.6302	-0.10819
16.81	0.041655	-165.69	5.3619	4.6302	-0.10745
16.82	0.036147	-165.72	5.3619	4.6302	-0.10671
16.83	0.036941	-165.76	5.274	4.7391	-0.10597
16.84	0.027628	-165.79	5.274	4.7391	-0.10524
16.85	0.021335	-165.82	5.274	4.7391	-0.1045
16.86	0.035599	-165.86	5.274	4.7391	-0.10376
16.87	0.037937	-165.89	5.1861	4.7391	-0.10302
16.88	0.028211	-165.93	5.1861	4.7391	-0.10228
16.89	0.022098	-165.96	5.1861	4.7391	-0.10155
16.9	0.044971	-165.99	5.0982	4.7391	-0.10081
16.91	0.036851	-166.03	5.0982	4.7391	-0.10007
16.92	0.027984	-166.06	5.0982	4.7391	-0.099333
16.93	0.02199	-166.09	5.0982	4.7391	-0.098595
16.94	0.035739	-166.13	5.0982	4.7391	-0.097857
16.95	0.042644	-166.16	5.0103	4.7391	-0.097119
16.96	0.022423	-166.19	5.0982	4.7391	-0.096381
16.97	0.02447	-166.23	5.0103	4.7391	-0.095643
16.98	0.036053	-166.26	5.0103	4.7391	-0.094905
16.99	0.030753	-166.29	5.0103	4.7391	-0.094167
17	0.025466	-166.33	5.0103	4.7391	-0.093429
17.01	0.015457	-166.35	5.0103	4.7391	-0.092757
17.02	0.039618	-166.39	4.9224	4.7391	-0.092086
17.03	0.030954	-166.42	4.9224	4.7391	-0.091415
17.04	0.0246	-166.46	4.9224	4.848	-0.090743
17.05	0.018624	-166.49	4.9224	4.848	-0.090072
17.06	0.032684	-166.52	4.9224	4.848	-0.0894
17.07	0.02761	-166.55	4.9224	4.848	-0.088729
17.08	0.022077	-166.58	4.9224	4.848	-0.088058
17.09	0.016796	-166.61	4.9224	4.848	-0.087386
17.1	0.031205	-166.65	4.9224	4.848	-0.086715
17.11	0.026345	-166.68	4.9224	4.848	-0.086044
17.12	0.020964	-166.71	4.9224	4.848	-0.085372
17.13	0.015799	-166.74	4.9224	4.848	-0.084701
17.14	0.030301	-166.78	4.9224	4.848	-0.084029
17.15	0.025516	-166.81	4.9224	4.848	-0.083358
17.16	0.020196	-166.85	4.9224	4.848	-0.082687
17.17	0.033842	-166.88	4.9224	4.848	-0.082015
17.18	0.029001	-166.91	4.9224	4.848	-0.081344
17.19	0.020053	-166.95	5.0103	4.848	-0.080673
17.2	0.018182	-166.98	5.0103	4.848	-0.080001
17.21	0.033018	-167.01	5.0103	4.848	-0.07933
17.22	0.028615	-167.04	5.0103	4.848	-0.078658
17.23	0.023484	-167.07	5.0103	4.848	-0.077987
17.24	0.017768	-167.1	5.0103	4.848	-0.077316
17.25	0.020352	-167.14	5.0982	4.848	-0.076644
17.26	0.030395	-167.17	5.0103	4.848	-0.076039
17.27	0.018601	-167.2	5.0982	4.848	-0.075433
17.28	0.015591	-167.23	5.0982	4.848	-0.074827
17.29	0.03063	-167.27	5.0982	4.848	-0.074221
17.3	0.025881	-167.3	5.0982	4.848	-0.073616
17.31	0.020458	-167.33	5.0982	4.848	-0.07301
17.32	0.024949	-167.36	5.1861	4.848	-0.072404
17.33	0.02301	-167.39	5.1861	4.848	-0.071798
17.34	0.022067	-167.43	5.1861	4.848	-0.071193
17.35	0.036401	-167.45	5.1861	4.848	-0.070587
17.36	0.0314	-167.48	5.1861	4.848	-0.069981
17.37	0.02572	-167.51	5.1861	4.848	-0.069375
17.38	0.020261	-167.55	5.1861	4.848	-0.06877
17.39	0.033771	-167.58	5.1861	4.848	-0.068164
17.4	0.02881	-167.61	5.1861	4.848	-0.067558
17.41	0.023397	-167.64	5.1861	4.848	-0.066952
17.42	0.022227	-167.67	5.1861	4.848	-0.066347
17.43	0.027413	-167.71	5.274	4.7391	-0.065741
17.44	0.025262	-167.74	5.274	4.7391	-0.065135
17.45	0.020564	-167.77	5.274	4.7391	-0.064529
17.46	0.034218	-167.8	5.274	4.7391	-0.063924
17.47	0.029219	-167.83	5.274	4.7391	-0.063318
17.48	0.023722	-167.86	5.274	4.7391	-0.062712
17.49	0.017746	-167.89	5.274	4.7391	-0.062106
17.5	0.031577	-167.93	5.274	4.7391	-0.061501
17.51	0.026237	-167.96	5.274	4.7391	-0.060958
17.52	0.020462	-167.99	5.274	4.7391	-0.060416
17.53	0.033735	-168.02	5.274	4.7391	-0.059873
17.54	0.028589	-168.05	5.274	4.7391	-0.059331
17.55	0.023025	-168.08	5.274	4.7391	-0.058789
17.56	0.017011	-168.11	5.274	4.7391	-0.058246
17.57	0.030816	-168.15	5.274	4.7391	-0.057704
17.58	0.02546	-168.18	5.274	4.7391	-0.057161
17.59	0.019672	-168.21	5.274	4.7391	-0.056619
17.6	0.014173	-168.24	5.274	4.7391	-0.056077
17.61	0.03743	-168.28	5.1861	4.7391	-0.055534
17.62	0.033056	-168.31	5.1861	4.7391	-0.054992
17.63	0.011593	-168.34	5.274	4.7391	-0.054449
17.64	0.033629	-168.37	5.1861	4.7391	-0.053907
17.65	0.026721	-168.4	5.1861	4.7391	-0.053364
17.66	0.020669	-168.44	5.1861	4.7391	-0.052822
17.67	0.03333	-168.46	5.1861	4.7391	-0.05228
17.68	0.026461	-168.49	5.1861	4.7391	-0.051737
17.69	0.01941	-168.51	5.1861	4.7391	-0.051195
17.7	0.032376	-168.55	5.1861	4.7391	-0.050652
17.71	0.026336	-168.58	5.1861	4.7391	-0.05011
17.72	0.025536	-168.61	5.0982	4.7391	-0.049568
17.73	0.034182	-168.64	5.0982	4.7391	-0.049025
17.74	0.027291	-168.67	5.0982	4.7391	-0.048483
17.75	0.02097	-168.7	5.0982	4.7391	-0.04794
17.76	0.014555	-168.73	5.0982	4.7391	-0.047458
17.77	0.028103	-168.76	5.0982	4.7391	-0.046977
17.78	0.02256	-168.79	5.0982	4.7391	-0.046495
17.79	0.021634	-168.83	5.0103	4.7391	-0.046013
17.8	0.012564	-168.86	5.0103	4.7391	-0.045531
17.81	0.025504	-168.89	5.0103	4.7391	-0.045049
17.82	0.019974	-168.93	5.0103	4.7391	-0.044567
17.83	0.014219	-168.96	5.0103	4.7391	-0.044085
17.84	0.03466	-168.99	4.9224	4.7391	-0.043603
17.85	0.024389	-169.02	4.9224	4.7391	-0.043121
17.86	0.017191	-169.05	4.9224	4.7391	-0.042639
17.87	0.010677	-169.08	4.9224	4.7391	-0.042157
17.88	0.024347	-169.11	4.9224	4.7391	-0.041675
17.89	0.01897	-169.15	4.9224	4.7391	-0.041193
17.9	0.013193	-169.18	4.9224	4.7391	-0.040712
17.91	0.03202	-169.21	4.8345	4.7391	-0.04023
17.92	0.022073	-169.24	4.8345	4.7391	-0.039748
