t	u	lambda	p	e	uopt
10.12	0.12626	-71.338	9.2295	4.0857	-0.040529
10.13	0.12932	-71.514	9.2295	4.0857	-0.041628
10.14	0.11321	-71.691	9.3174	4.0857	-0.042727
10.15	0.11445	-71.863	9.3174	4.0857	-0.043826
10.16	0.11407	-72.036	9.3174	4.0857	-0.044925
10.17	0.11427	-72.215	9.3174	4.0857	-0.046025
10.18	0.11426	-72.392	9.3174	4.0857	-0.047124
10.19	0.11317	-72.565	9.3174	4.0857	-0.048223
10.2	0.11322	-72.743	9.3174	4.0857	-0.049322
10.21	0.11323	-72.92	9.3174	4.0857	-0.050421
10.22	0.1132	-73.096	9.3174	4.0857	-0.05152
10.23	0.11314	-73.273	9.3174	4.0857	-0.05262
10.24	0.11306	-73.449	9.3174	4.0857	-0.053719
10.25	0.11296	-73.625	9.3174	4.0857	-0.054818
10.26	0.11278	-73.801	9.3174	4.0857	-0.055804
10.27	0.12208	-73.976	9.2295	4.0857	-0.056789
10.28	0.11616	-74.157	9.2295	4.0857	-0.057775
10.29	0.11459	-74.335	9.2295	4.0857	-0.05876
10.3	0.11435	-74.512	9.2295	4.0857	-0.059746
10.31	0.11447	-74.689	9.2295	4.0857	-0.060732
10.32	0.11463	-74.865	9.2295	4.0857	-0.061717
10.33	0.11476	-75.042	9.2295	4.0857	-0.062703
10.34	0.11483	-75.218	9.2295	4.0857	-0.063689
10.35	0.087941	-75.394	9.2295	4.0857	-0.064674
10.36	0.088797	-75.572	9.2295	4.0857	-0.06566
10.37	0.090377	-75.753	9.2295	4.0857	-0.066646
10.38	0.087094	-75.929	9.2295	4.0857	-0.067631
10.39	0.095614	-76.104	9.1416	4.0857	-0.068617
10.4	0.093149	-76.283	9.1416	4.0857	-0.069602
10.41	0.093775	-76.464	9.1416	4.0857	-0.070588
10.42	0.094814	-76.643	9.1416	4.0857	-0.071574
10.43	0.095807	-76.821	9.1416	4.0857	-0.072559
10.44	0.10863	-76.998	9.0537	4.0857	-0.073545
10.45	0.10949	-77.178	9.0537	4.0857	-0.074531
10.46	0.10393	-77.361	9.0537	4.0857	-0.075516
10.47	0.10219	-77.537	9.0537	4.0857	-0.076502
10.48	0.10302	-77.717	9.0537	4.0857	-0.077488
10.49	0.077166	-77.895	9.0537	4.0857	-0.078473
10.5	0.084877	-78.075	8.9658	4.0857	-0.079459
10.51	0.082922	-78.257	8.9658	4.0857	-0.080312
10.52	0.084362	-78.44	8.9658	4.0857	-0.081165
10.53	0.079105	-78.616	8.9658	4.0857	-0.082017
10.54	0.090925	-78.796	8.8779	4.0857	-0.08287
10.55	0.090471	-78.978	8.8779	4.1946	-0.083723
10.56	0.092563	-79.162	8.8779	4.1946	-0.084576
10.57	0.073669	-79.342	8.79	4.1946	-0.085429
10.58	0.072097	-79.524	8.79	4.1946	-0.086282
10.59	0.088055	-79.703	8.7021	4.1946	-0.087135
10.6	0.079764	-79.884	8.7021	4.1946	-0.087987
10.61	0.079289	-80.066	8.7021	4.1946	-0.08884
10.62	0.080619	-80.246	8.7021	4.1946	-0.089693
10.63	0.090128	-80.433	8.6142	4.1946	-0.090546
10.64	0.08893	-80.615	8.6142	4.1946	-0.091399
10.65	0.075159	-80.794	8.5263	4.1946	-0.092252
10.66	0.069205	-80.975	8.5263	4.1946	-0.093105
10.67	0.069571	-81.157	8.5263	4.1946	-0.093958
10.68	0.081689	-81.34	8.4384	4.1946	-0.09481
10.69	0.078508	-81.524	8.4384	4.1946	-0.095663
10.7	0.087826	-81.709	8.3505	4.1946	-0.096516
10.71	0.083986	-81.886	8.3505	4.1946	-0.097369
10.72	0.084836	-82.067	8.3505	4.1946	-0.098222
10.73	0.065424	-82.246	8.2626	4.1946	-0.099075
10.74	0.06359	-82.426	8.2626	4.1946	-0.099928
10.75	0.07562	-82.611	8.1747	4.1946	-0.10078
10.76	0.072564	-82.797	8.1747	4.1946	-0.10153
10.77	0.074586	-82.983	8.1747	4.1946	-0.10227
10.78	0.08378	-83.16	8.0868	4.1946	-0.10301
10.79	0.08113	-83.341	8.0868	4.1946	-0.10376
10.8	0.069885	-83.52	7.9989	4.1946	-0.1045
10.81	0.062425	-83.704	7.9989	4.3035	-0.10525
10.82	0.062686	-83.888	7.9989	4.3035	-0.10599
10.83	0.077614	-84.072	7.911	4.3035	-0.10674
10.84	0.04623	-84.258	7.911	4.3035	-0.10748
10.85	0.057204	-84.442	7.8231	4.3035	-0.10823
10.86	0.053031	-84.623	7.8231	4.3035	-0.10897
10.87	0.054244	-84.805	7.8231	4.3035	-0.10972
10.88	0.064837	-84.988	7.7352	4.3035	-0.11046
10.89	0.063325	-85.172	7.7352	4.3035	-0.11121
10.9	0.080966	-85.357	7.6473	4.3035	-0.11195
10.91	0.046415	-85.538	7.6473	4.3035	-0.11269
10.92	0.047374	-85.723	7.6473	4.3035	-0.11344
10.93	0.065974	-85.908	7.5594	4.3035	-0.11418
10.94	0.059787	-86.093	7.5594	4.3035	-0.11493
10.95	0.060026	-86.275	7.5594	4.3035	-0.11567
10.96	0.048026	-86.458	7.4715	4.3035	-0.11642
10.97	0.043373	-86.641	7.4715	4.3035	-0.11716
10.98	0.044749	-86.825	7.4715	4.3035	-0.11791
10.99	0.060175	-87.008	7.3836	4.3035	-0.11865
11	0.056977	-87.197	7.3836	4.3035	-0.1194
11.01	0.031624	-87.381	7.3836	4.3035	-0.12006
11.02	0.044592	-87.564	7.2957	4.3035	-0.12072
11.03	0.042	-87.748	7.2957	4.3035	-0.12138
11.04	0.043262	-87.928	7.2957	4.3035	-0.12204
11.05	0.053778	-88.11	7.2078	4.4124	-0.12271
11.06	0.052155	-88.293	7.2078	4.4124	-0.12337
11.07	0.054556	-88.478	7.2078	4.4124	-0.12403
11.08	0.036311	-88.659	7.1199	4.4124	-0.12469
11.09	0.036305	-88.844	7.1199	4.4124	-0.12535
11.1	0.0394	-89.029	7.1199	4.4124	-0.12602
11.11	0.050479	-89.218	7.032	4.4124	-0.12668
11.12	0.050594	-89.402	7.032	4.4124	-0.12734
11.13	0.025897	-89.583	7.032	4.4124	-0.128
11.14	0.041223	-89.764	6.9441	4.4124	-0.12866
11.15	0.03567	-89.943	6.9441	4.4124	-0.12933
11.16	0.037139	-90.128	6.9441	4.4124	-0.12999
11.17	0.05577	-90.313	6.8562	4.4124	-0.13065
11.18	0.049502	-90.498	6.8562	4.4124	-0.13131
11.19	0.049622	-90.68	6.8562	4.4124	-0.13197
11.2	0.039601	-90.859	6.7683	4.4124	-0.13264
11.21	0.031872	-91.04	6.7683	4.4124	-0.1333
11.22	0.031749	-91.222	6.7683	4.4124	-0.13396
11.23	0.034283	-91.405	6.7683	4.4124	-0.13462
11.24	0.043719	-91.589	6.6804	4.4124	-0.13528
11.25	0.043466	-91.774	6.6804	4.4124	-0.13595
11.26	0.045306	-91.955	6.6804	4.4124	-0.13653
11.27	0.032518	-92.134	6.5925	4.4124	-0.13711
11.28	0.026851	-92.315	6.5925	4.4124	-0.1377
11.29	0.02726	-92.496	6.5925	4.4124	-0.13828
11.3	0.044973	-92.679	6.5046	4.4124	-0.13886
11.31	0.037903	-92.863	6.5046	4.4124	-0.13944
11.32	0.011479	-93.048	6.5046	4.4124	-0.14003
11.33	0.053321	-93.232	6.4167	4.4124	-0.14061
11.34	0.04689	-93.41	6.4167	4.4124	-0.14119
11.35	0.018948	-93.587	6.4167	4.4124	-0.14178
11.36	0.020312	-93.767	6.4167	4.4124	-0.14236
11.37	0.033162	-93.951	6.3288	4.4124	-0.14294
11.38	0.030232	-94.136	6.3288	4.4124	-0.14353
11.39	0.030116	-94.314	6.3288	4.4124	-0.14411
11.4	0.038499	-94.49	6.2409	4.4124	-0.14469
11.41	0.035105	-94.671	6.2409	4.4124	-0.14528
11.42	0.0091302	-94.853	6.2409	4.4124	-0.14586
11.43	0.011602	-95.036	6.2409	4.4124	-0.14644
11.44	0.024238	-95.219	6.153	4.4124	-0.14703
11.45	0.020081	-95.4	6.153	4.4124	-0.14761
11.46	0.019009	-95.575	6.153	4.4124	-0.14819
11.47	0.027524	-95.753	6.0651	4.4124	-0.14877
11.48	0.024203	-95.934	6.0651	4.4124	-0.14936
11.49	0.025159	-96.117	6.0651	4.4124	-0.14994
11.5	0.026761	-96.297	6.0651	4.4124	-0.15052
11.51	0.035691	-96.475	5.9772	4.4124	-0.15102
11.52	0.031477	-96.653	5.9772	4.4124	-0.15152
11.53	0.031639	-96.834	5.9772	4.5213	-0.15202
11.54	0.0056422	-97.013	5.9772	4.5213	-0.15252
11.55	0.041844	-97.193	5.8893	4.5213	-0.15302
11.56	0.03704	-97.369	5.8893	4.5213	-0.15352
11.57	0.008774	-97.545	5.8893	4.5213	-0.15402
11.58	0.02445	-97.723	5.8014	4.5213	-0.15452
11.59	0.015462	-97.904	5.8014	4.5213	-0.15502
11.6	0.012354	-98.079	5.8014	4.5213	-0.15552
11.61	0.012352	-98.258	5.8014	4.5213	-0.15601
11.62	0.022296	-98.436	5.7135	4.5213	-0.15651
11.63	0.016967	-98.616	5.7135	4.5213	-0.15701
11.64	0.01492	-98.791	5.7135	4.5213	-0.15751
11.65	0.015202	-98.97	5.7135	4.5213	-0.15801
11.66	0.015694	-99.148	5.7135	4.5213	-0.15851
11.67	0.023586	-99.324	5.6256	4.5213	-0.15901
11.68	0.018464	-99.501	5.6256	4.5213	-0.15951
11.69	0.016831	-99.677	5.6256	4.5213	-0.16001
11.7	0.016263	-99.853	5.6256	4.5213	-0.16051
11.71	0.025461	-100.03	5.5377	4.5213	-0.16101
11.72	0.01847	-100.2	5.5377	4.5213	-0.1615
11.73	0.016984	-100.38	5.5377	4.5213	-0.162
11.74	0.015768	-100.56	5.5377	4.5213	-0.1625
11.75	0.015027	-100.73	5.5377	4.5213	-0.163
11.76	0.029498	-100.91	5.4498	4.5213	-0.16342
11.77	0.018338	-101.08	5.4498	4.5213	-0.16384
11.78	0.013319	-101.26	5.4498	4.5213	-0.16425
11.79	0.011751	-101.43	5.4498	4.5213	-0.16467
11.8	0.010912	-101.61	5.4498	4.5213	-0.16509
11.81	0.0032142	-101.78	5.4498	4.5213	-0.16551
11.82	0.013458	-101.96	5.3619	4.5213	-0.16592
11.83	0.0091671	-102.14	5.3619	4.5213	-0.16634
11.84	0.0065816	-102.31	5.3619	4.5213	-0.16676
11.85	0.0040806	-102.48	5.3619	4.5213	-0.16718
11.86	0.0030507	-102.66	5.3619	4.5213	-0.16759
11.87	0.044203	-102.83	5.274	4.5213	-0.16801
11.88	-0.0053552	-103	5.3619	4.5213	-0.16843
11.89	0.0024331	-103.18	5.274	4.5213	-0.16885
11.9	0.023834	-103.35	5.274	4.5213	-0.16926
11.91	0.020945	-103.52	5.274	4.5213	-0.16968
11.92	0.018989	-103.7	5.274	4.5213	-0.1701
11.93	0.016412	-103.87	5.274	4.5213	-0.17052
11.94	0.01424	-104.04	5.274	4.5213	-0.17093
11.95	0.012366	-104.22	5.274	4.5213	-0.17135
11.96	0.014637	-104.38	5.1861	4.5213	-0.17177
11.97	0.007253	-104.55	5.1861	4.5213	-0.17219
11.98	0.0041713	-104.73	5.1861	4.5213	-0.1726
11.99	0.00035453	-104.9	5.1861	4.5213	-0.17302
12	-0.0026609	-105.07	5.1861	4.5213	-0.17344
12.01	0.022601	-105.25	5.1861	4.5213	-0.17378
12.02	0.019348	-105.42	5.1861	4.5213	-0.17413
12.03	0.016564	-105.59	5.1861	4.5213	-0.17447
12.04	0.012133	-105.76	5.1861	4.5213	-0.17482
12.05	0.0235	-105.93	5.0982	4.5213	-0.17516
12.06	0.018397	-106.1	5.0982	4.5213	-0.17551
12.07	0.0059126	-106.27	5.0982	4.5213	-0.17586
12.08	-0.00021474	-106.44	5.0982	4.5213	-0.1762
12.09	-0.0039725	-106.62	5.0982	4.5213	-0.17655
12.1	-0.0076405	-106.79	5.0982	4.5213	-0.17689
12.11	-0.010621	-106.96	5.0982	4.5213	-0.17724
12.12	0.02473	-107.13	5.0103	4.6302	-0.17758
12.13	0.012388	-107.3	5.0103	4.6302	-0.17793
12.14	0.0053079	-107.47	5.0103	4.6302	-0.17827
12.15	-0.00021691	-107.64	5.0103	4.6302	-0.17862
12.16	-0.0044239	-107.81	5.0103	4.6302	-0.17896
12.17	-0.0078466	-107.98	5.0103	4.6302	-0.17931
12.18	-0.0057779	-108.15	4.9224	4.6302	-0.17965
12.19	0.012558	-108.32	4.9224	4.6302	-0.18
12.2	0.0066499	-108.49	4.9224	4.6302	-0.18034
12.21	0.0013863	-108.66	4.9224	4.6302	-0.18069
12.22	0.0082092	-108.82	4.8345	4.6302	-0.18103
12.23	-0.0045119	-108.99	4.8345	4.6302	-0.18138
12.24	0.015104	-109.16	4.8345	4.6302	-0.18173
12.25	0.0084519	-109.33	4.8345	4.6302	-0.18207
12.26	0.012744	-109.5	4.7466	4.6302	-0.18235
12.27	0.00076209	-109.67	4.7466	4.6302	-0.18263
12.28	-0.0067811	-109.83	4.7466	4.6302	-0.18292
12.29	0.029122	-110	4.6587	4.6302	-0.1832
12.3	0.012892	-110.17	4.6587	4.6302	-0.18348
12.31	0.00373	-110.34	4.6587	4.6302	-0.18376
12.32	-0.0031694	-110.5	4.6587	4.6302	-0.18404
12.33	0.0026448	-110.67	4.5708	4.6302	-0.18432
12.34	-0.011722	-110.84	4.5708	4.6302	-0.1846
12.35	0.0074918	-111.01	4.5708	4.6302	-0.18489
12.36	0.0090005	-111.17	4.4829	4.6302	-0.18517
12.37	-0.0039693	-111.34	4.4829	4.6302	-0.18545
12.38	-0.01222	-111.5	4.4829	4.6302	-0.18573
12.39	0.015483	-111.67	4.395	4.6302	-0.18601
12.4	0.0029305	-111.83	4.395	4.6302	-0.18629
12.41	-0.0047145	-112	4.395	4.6302	-0.18657
12.42	-0.0062857	-112.17	4.3071	4.6302	-0.18686
12.43	0.0094497	-112.33	4.3071	4.6302	-0.18714
12.44	0.015589	-112.5	4.2192	4.6302	-0.18742
12.45	0.0014076	-112.66	4.2192	4.6302	-0.1877
12.46	-0.011552	-112.83	4.2192	4.6302	-0.18798
12.47	0.007418	-113	4.2192	4.6302	-0.18826
12.48	0.013991	-113.16	4.1313	4.6302	-0.18855
12.49	-0.0034007	-113.32	4.1313	4.6302	-0.18883
12.5	-0.01445	-113.49	4.1313	4.6302	-0.18911
12.51	0.0039097	-113.65	4.1313	4.6302	-0.18933
12.52	0.010647	-113.81	4.0434	4.6302	-0.18955
12.53	-0.0086864	-113.97	4.0434	4.6302	-0.18977
12.54	0.0074811	-114.14	4.0434	4.6302	-0.19
12.55	-0.0025833	-114.3	4.0434	4.7391	-0.19022
12.56	-0.011409	-114.46	4.0434	4.7391	-0.19044
12.57	-0.020479	-114.63	4.0434	4.7391	-0.19066
12.58	0.0073611	-114.79	3.9555	4.7391	-0.19088
12.59	-0.0074032	-114.95	3.9555	4.7391	-0.1911
12.6	-0.018269	-115.12	3.9555	4.7391	-0.19133
12.61	-0.0012728	-115.28	3.9555	4.7391	-0.19155
12.62	-0.011066	-115.43	3.9555	4.7391	-0.19177
12.63	-0.020077	-115.6	3.9555	4.7391	-0.19199
12.64	-0.0026099	-115.76	3.9555	4.7391	-0.19221
12.65	-0.01236	-115.92	3.9555	4.7391	-0.19243
12.66	0.0054623	-116.08	3.9555	4.7391	-0.19266
12.67	-0.004965	-116.24	3.9555	4.7391	-0.19288
12.68	-0.015608	-116.4	3.9555	4.7391	-0.1931
12.69	0.001514	-116.56	3.9555	4.7391	-0.19332
12.7	-0.014433	-116.72	4.0434	4.7391	-0.19354
12.71	-0.020468	-116.88	4.0434	4.7391	-0.19376
12.72	-0.0027272	-117.04	4.0434	4.7391	-0.19399
12.73	-0.012961	-117.19	4.0434	4.7391	-0.19421
12.74	0.0033115	-117.35	4.0434	4.7391	-0.19443
12.75	-0.0085369	-117.51	4.0434	4.7391	-0.19465
12.76	-0.0020028	-117.67	4.1313	4.7391	-0.19481
12.77	-0.0071808	-117.82	4.1313	4.7391	-0.19498
12.78	-0.016853	-117.98	4.1313	4.7391	-0.19514
12.79	-0.0010661	-118.14	4.1313	4.7391	-0.19531
12.8	-0.012571	-118.29	4.1313	4.7391	-0.19547
12.81	0.0027636	-118.45	4.1313	4.7391	-0.19564
12.82	-0.022774	-118.6	4.2192	4.848	-0.1958
12.83	-0.00065593	-118.76	4.2192	4.848	-0.19597
12.84	-0.01077	-118.91	4.2192	4.848	-0.19613
12.85	0.0044601	-119.07	4.2192	4.848	-0.1963
12.86	-0.0086206	-119.22	4.2192	4.848	-0.19646
12.87	0.0043568	-119.37	4.2192	4.848	-0.19663
12.88	-0.0091438	-119.53	4.2192	4.848	-0.19679
12.89	-0.0083679	-119.68	4.3071	4.848	-0.19695
12.9	-0.01356	-119.84	4.3071	4.848	-0.19712
12.91	0.0018812	-119.99	4.3071	4.848	-0.19728
12.92	-0.01091	-120.14	4.3071	4.848	-0.19745
12.93	0.0020099	-120.3	4.3071	4.848	-0.19761
12.94	0.015276	-120.45	4.3071	4.848	-0.19778
12.95	9.981e-05	-120.6	4.3071	4.848	-0.19794
12.96	-0.014459	-120.75	4.3071	4.848	-0.19811
12.97	-0.0025863	-120.9	4.3071	4.848	-0.19827
12.98	0.010003	-121.06	4.3071	4.848	-0.19844
12.99	-0.005717	-121.21	4.3071	4.848	-0.1986
13	0.0071993	-121.36	4.3071	4.848	-0.19876
13.01	-0.0083055	-121.51	4.3071	4.848	-0.19888
13.02	0.002822	-121.66	4.3071	4.848	-0.19899
13.03	-0.022593	-121.81	4.395	4.848	-0.1991
13.04	-0.0041091	-121.97	4.395	4.848	-0.19921
13.05	0.00958	-122.12	4.395	4.848	-0.19932
13.06	-0.0063374	-122.27	4.395	4.848	-0.19944
13.07	0.0051292	-122.42	4.395	4.848	-0.19955
13.08	-0.010715	-122.57	4.395	4.848	-0.19966
13.09	9.941e-05	-122.72	4.395	4.848	-0.19977
13.1	0.010807	-122.87	4.395	4.848	-0.19988
13.11	-0.0064703	-123.01	4.395	4.848	-0.19999
13.12	0.0041243	-123.16	4.395	4.848	-0.20011
13.13	-0.012207	-123.31	4.395	4.848	-0.20022
13.14	-0.0017511	-123.46	4.395	4.848	-0.20033
13.15	0.0086766	-123.61	4.395	4.848	-0.20044
13.16	-0.0088252	-123.76	4.395	4.848	-0.20055
13.17	0.0017008	-123.91	4.395	4.848	-0.20067
13.18	-0.015754	-124.06	4.395	4.848	-0.20078
13.19	-0.006261	-124.21	4.395	4.848	-0.20089
13.2	0.0033372	-124.35	4.395	4.848	-0.201
13.21	-0.013811	-124.5	4.395	4.848	-0.20111
13.22	-0.0050199	-124.65	4.395	4.848	-0.20122
13.23	0.013482	-124.8	4.3071	4.848	-0.20134
13.24	-0.010888	-124.94	4.3071	4.848	-0.20145
13.25	-0.0036998	-125.09	4.3071	4.848	-0.20156
13.26	0.0050859	-125.24	4.3071	4.848	-0.20162
13.27	-0.013413	-125.39	4.3071	4.848	-0.20169
13.28	-0.0046294	-125.53	4.3071	4.848	-0.20175
13.29	0.0035348	-125.68	4.3071	4.848	-0.20182
13.3	0.01201	-125.83	4.3071	4.848	-0.20188
13.31	-0.0070592	-125.97	4.3071	4.848	-0.20195
13.32	0.00014585	-126.11	4.3071	4.848	-0.20201
13.33	0.0078973	-126.26	4.3071	4.848	-0.20208
13.34	-0.011806	-126.4	4.3071	4.848	-0.20214
13.35	-0.0041254	-126.55	4.3071	4.848	-0.2022
13.36	0.0040208	-126.69	4.3071	4.848	-0.20227
13.37	-0.015357	-126.84	4.3071	4.848	-0.20233
13.38	-0.0074077	-126.99	4.3071	4.848	-0.2024
13.39	3.6809e-05	-127.13	4.3071	4.848	-0.20246
13.4	0.0069541	-127.27	4.3071	4.848	-0.20253
13.41	-0.013436	-127.42	4.3071	4.848	-0.20259
13.42	-0.0063184	-127.56	4.3071	4.848	-0.20265
13.43	0.0013663	-127.71	4.3071	4.848	-0.20272
13.44	0.0075623	-127.85	4.3071	4.848	-0.20278
13.45	-0.01342	-127.99	4.3071	4.848	-0.20285
13.46	0.00068549	-128.13	4.2192	4.848	-0.20291
13.47	0.001539	-128.27	4.2192	4.848	-0.20298
13.48	0.0058227	-128.42	4.2192	4.848	-0.20304
13.49	-0.015852	-128.56	4.2192	4.848	-0.2031
13.5	-0.0095007	-128.7	4.2192	4.848	-0.20317
13.51	-0.0043562	-128.84	4.2192	4.848	-0.20319
13.52	-0.0077516	-128.99	4.3071	4.848	-0.20321
13.53	-0.001282	-129.13	4.3071	4.848	-0.20323
13.54	-0.0077021	-129.27	4.2192	4.848	-0.20326
13.55	-0.012644	-129.41	4.3071	4.848	-0.20328
13.56	-0.004457	-129.55	4.3071	4.848	-0.2033
13.57	0.0018022	-129.69	4.3071	4.848	-0.20332
13.58	0.0063699	-129.83	4.3071	4.848	-0.20334
13.59	-0.016102	-129.97	4.3071	4.848	-0.20336
13.6	-0.010746	-130.11	4.3071	4.848	-0.20338
13.61	-0.0064825	-130.25	4.3071	4.848	-0.20341
13.62	-0.0021875	-130.39	4.3071	4.848	-0.20343
13.63	0.0022507	-130.53	4.3071	4.848	-0.20345
13.64	0.0067336	-130.67	4.3071	4.848	-0.20347
13.65	-0.016614	-130.81	4.3071	4.9569	-0.20349
13.66	-0.012924	-130.94	4.3071	4.9569	-0.20351
13.67	-0.0090186	-131.08	4.3071	4.9569	-0.20354
13.68	-0.0048957	-131.22	4.3071	4.9569	-0.20356
13.69	-0.00070513	-131.36	4.3071	4.9569	-0.20358
13.7	0.0035761	-131.5	4.3071	4.9569	-0.2036
13.71	0.0069733	-131.64	4.3071	4.9569	-0.20362
13.72	-0.017267	-131.78	4.3071	4.9569	-0.20364
13.73	-0.014309	-131.91	4.3071	4.9569	-0.20366
13.74	-0.011004	-132.05	4.3071	4.9569	-0.20369
13.75	-0.0025391	-132.19	4.2192	4.9569	-0.20371
13.76	-0.0039721	-132.32	4.2192	4.9569	-0.20369
13.77	-0.0031432	-132.46	4.2192	4.9569	-0.20367
13.78	0.00010171	-132.6	4.2192	4.9569	-0.20366
13.79	0.0019157	-132.74	4.2192	4.9569	-0.20364
13.8	0.0043109	-132.87	4.2192	4.9569	-0.20362
13.81	0.0061776	-133.01	4.2192	4.9569	-0.2036
13.82	-0.019316	-133.14	4.2192	4.9569	-0.20358
13.83	-0.011523	-133.28	4.1313	4.9569	-0.20357
13.84	-0.013389	-133.41	4.1313	4.9569	-0.20355
13.85	-0.01291	-133.55	4.1313	4.9569	-0.20353
13.86	-0.011943	-133.68	4.1313	4.9569	-0.20351
13.87	-0.010123	-133.82	4.1313	4.9569	-0.2035
13.88	0.0064523	-133.95	4.0434	4.9569	-0.20348
13.89	-0.0019701	-134.09	4.0434	4.9569	-0.20346
13.9	-0.0037946	-134.23	4.0434	4.9569	-0.20344
13.91	-0.0047425	-134.36	4.0434	4.9569	-0.20343
13.92	-0.0030956	-134.5	4.0434	4.9569	-0.20341
13.93	-0.0087602	-134.63	4.0434	4.9569	-0.20339
13.94	0.0031435	-134.76	3.9555	4.9569	-0.20337
13.95	0.00020564	-134.9	3.9555	4.9569	-0.20336
13.96	-0.00032125	-135.03	3.9555	4.9569	-0.20334
13.97	-0.028085	-135.16	3.9555	4.9569	-0.20332
13.98	-0.00089927	-135.29	3.9555	4.9569	-0.2033
13.99	0.014478	-135.43	3.8676	4.9569	-0.20329
14	0.00404	-135.56	3.8676	4.9569	-0.20327
14.01	-0.027355	-135.69	3.8676	4.9569	-0.20322
14.02	-0.00070651	-135.82	3.8676	4.9569	-0.20316
14.03	-0.0013731	-135.96	3.8676	4.9569	-0.20311
14.04	-0.029733	-136.08	3.8676	4.9569	-0.20306
14.05	0.0042751	-136.22	3.7797	4.9569	-0.203
14.06	-0.0014672	-136.35	3.7797	4.848	-0.20295
14.07	-0.0036372	-136.48	3.7797	4.848	-0.2029
14.08	-0.0056284	-136.61	3.7797	4.848	-0.20284
14.09	-0.0081398	-136.74	3.7797	4.848	-0.20279
14.1	-0.0082453	-136.87	3.7797	4.848	-0.20274
14.11	-0.012994	-137	3.7797	4.848	-0.20268
14.12	-0.0057444	-137.13	3.6918	4.848	-0.20263
14.13	-0.011284	-137.26	3.6918	4.848	-0.20258
14.14	-0.013264	-137.39	3.6918	4.848	-0.20252
14.15	-0.015401	-137.52	3.6918	4.848	-0.20247
14.16	-0.016983	-137.65	3.6918	4.848	-0.20242
14.17	-0.0033289	-137.78	3.6039	4.848	-0.20236
14.18	-0.007535	-137.92	3.6039	4.848	-0.20231
14.19	-0.018256	-138.04	3.6039	4.848	-0.20226
14.2	-0.023935	-138.17	3.6039	4.848	-0.2022
14.21	-0.026337	-138.3	3.6039	4.848	-0.20215
14.22	-0.027052	-138.44	3.6039	4.848	-0.2021
14.23	-0.029528	-138.56	3.6039	4.848	-0.20204
14.24	-0.0047305	-138.69	3.6039	4.848	-0.20199
14.25	0.0076683	-138.82	3.516	4.848	-0.20194
14.26	-0.0062421	-138.94	3.516	4.848	-0.20185
14.27	-0.013626	-139.07	3.516	4.848	-0.20177
14.28	-0.018117	-139.2	3.516	4.848	-0.20168
14.29	-0.022297	-139.32	3.516	4.848	-0.2016
14.3	-0.026671	-139.45	3.516	4.848	-0.20151
14.31	-0.0034242	-139.57	3.516	4.848	-0.20143
14.32	4.7625e-05	-139.7	3.4281	4.848	-0.20134
14.33	-0.0097165	-139.82	3.4281	4.848	-0.20126
14.34	-0.01623	-139.95	3.4281	4.848	-0.20117
14.35	-0.020834	-140.07	3.4281	4.848	-0.20109
14.36	-0.025377	-140.2	3.4281	4.848	-0.201
14.37	-0.029139	-140.33	3.4281	4.848	-0.20092
14.38	-0.033319	-140.45	3.4281	4.848	-0.20083
14.39	0.0051688	-140.58	3.3402	4.848	-0.20074
14.4	-0.0093009	-140.71	3.3402	4.848	-0.20066
14.41	-0.018097	-140.83	3.3402	4.848	-0.20057
14.42	-0.023745	-140.96	3.3402	4.848	-0.20049
14.43	-0.028872	-141.08	3.3402	4.848	-0.2004
14.44	-0.0071123	-141.2	3.3402	4.848	-0.20032
14.45	-0.014287	-141.32	3.3402	4.848	-0.20023
14.46	-0.020289	-141.44	3.3402	4.848	-0.20015
14.47	-0.029871	-141.57	3.3402	4.848	-0.20006
14.48	-0.027591	-141.69	3.2523	4.848	-0.19998
14.49	-0.0092681	-141.82	3.2523	4.848	-0.19989
14.5	-0.01758	-141.93	3.2523	4.848	-0.19981
14.51	-0.02493	-142.05	3.2523	4.848	-0.19969
14.52	-0.0049955	-142.18	3.2523	4.848	-0.19958
14.53	-0.012713	-142.29	3.2523	4.848	-0.19947
14.54	-0.020121	-142.41	3.2523	4.848	-0.19935
14.55	-0.028243	-142.53	3.2523	4.848	-0.19924
14.56	-0.008131	-142.66	3.2523	4.848	-0.19912
14.57	-0.015759	-142.77	3.2523	4.848	-0.19901
14.58	-0.02403	-142.89	3.2523	4.848	-0.1989
14.59	-0.031947	-143.01	3.2523	4.848	-0.19878
14.6	0.0024271	-143.13	3.1644	4.848	-0.19867
14.61	-0.02225	-143.25	3.2523	4.848	-0.19856
14.62	-0.033831	-143.37	3.2523	4.848	-0.19844
14.63	-0.018194	-143.49	3.2523	4.848	-0.19833
14.64	-0.010411	-143.6	3.1644	4.848	-0.19821
14.65	0.0068921	-143.72	3.1644	4.848	-0.1981
14.66	-0.0089878	-143.84	3.1644	4.848	-0.19799
14.67	-0.0202	-143.96	3.1644	4.848	-0.19787
14.68	-0.002565	-144.08	3.1644	4.848	-0.19776
14.69	-0.011864	-144.19	3.1644	4.848	-0.19765
14.7	-0.021512	-144.31	3.1644	4.848	-0.19753
14.71	-0.0045339	-144.43	3.1644	4.848	-0.19742
14.72	-0.01369	-144.54	3.1644	4.848	-0.19731
14.73	-0.023318	-144.66	3.1644	4.848	-0.19719
