t	u	lambda	p	e	uopt
22.27	0.054195	-177.8	4.9224	5.1747	-0.034504
22.28	0.057814	-177.81	4.9224	5.1747	-0.034349
22.29	0.06156	-177.81	4.9224	5.1747	-0.034195
22.3	0.064869	-177.82	4.9224	5.1747	-0.034041
22.31	0.06764	-177.82	4.9224	5.1747	-0.033886
22.32	0.069913	-177.82	4.9224	5.1747	-0.033732
22.33	0.071758	-177.82	4.9224	5.1747	-0.033578
22.34	0.048369	-177.83	4.9224	5.1747	-0.033423
22.35	0.054006	-177.84	4.9224	5.1747	-0.033269
22.36	0.070606	-177.85	4.8345	5.1747	-0.033115
22.37	0.071573	-177.86	4.8345	5.1747	-0.03296
22.38	0.068067	-177.86	4.8345	5.1747	-0.032806
22.39	0.068395	-177.86	4.8345	5.1747	-0.032652
22.4	0.069695	-177.86	4.8345	5.1747	-0.032497
22.41	0.046202	-177.87	4.8345	5.1747	-0.032343
22.42	0.051867	-177.89	4.8345	5.1747	-0.032189
22.43	0.056535	-177.9	4.8345	5.1747	-0.032034
22.44	0.060352	-177.9	4.8345	5.1747	-0.03188
22.45	0.06346	-177.91	4.8345	5.1747	-0.031726
22.46	0.065983	-177.91	4.8345	5.1747	-0.031571
22.47	0.068024	-177.91	4.8345	5.1747	-0.031417
22.48	0.069672	-177.91	4.8345	5.1747	-0.031263
22.49	0.070997	-177.91	4.8345	5.1747	-0.031108
22.5	0.072058	-177.91	4.8345	5.1747	-0.030954
22.51	0.045996	-177.91	4.8345	5.2836	-0.030806
22.52	0.051464	-177.93	4.8345	5.2836	-0.030659
22.53	0.055942	-177.94	4.8345	5.2836	-0.030511
22.54	0.059597	-177.94	4.8345	5.2836	-0.030363
22.55	0.06257	-177.95	4.8345	5.2836	-0.030216
22.56	0.064983	-177.95	4.8345	5.2836	-0.030068
22.57	0.066936	-177.95	4.8345	5.2836	-0.02992
22.58	0.062387	-177.95	4.8345	5.2836	-0.029773
22.59	0.075244	-177.95	4.7466	5.2836	-0.029625
22.6	0.072208	-177.95	4.7466	5.2836	-0.029477
22.61	0.071689	-177.95	4.7466	5.2836	-0.02933
22.62	0.044984	-177.95	4.7466	5.2836	-0.029182
22.63	0.050141	-177.97	4.7466	5.2836	-0.029034
22.64	0.054434	-177.98	4.7466	5.2836	-0.028887
22.65	0.057961	-177.99	4.7466	5.2836	-0.028739
22.66	0.060838	-177.99	4.7466	5.2836	-0.028592
22.67	0.063174	-177.99	4.7466	5.2836	-0.028444
22.68	0.065065	-178	4.7466	5.2836	-0.028296
22.69	0.066591	-178	4.7466	5.2836	-0.028149
22.7	0.067817	-178	4.7466	5.2836	-0.028001
22.71	0.068798	-178	4.7466	5.2836	-0.027853
22.72	0.063712	-178	4.8345	5.2836	-0.027706
22.73	0.068649	-178	4.8345	5.2836	-0.027558
22.74	0.070549	-178	4.8345	5.2836	-0.02741
22.75	0.071388	-178	4.8345	5.2836	-0.027263
22.76	0.071828	-178	4.8345	5.2836	-0.027122
22.77	0.072093	-178	4.8345	5.2836	-0.02698
22.78	0.046391	-178	4.8345	5.2836	-0.026839
22.79	0.05112	-178.02	4.8345	5.3925	-0.026698
22.8	0.054988	-178.03	4.8345	5.3925	-0.026557
22.81	0.058143	-178.03	4.8345	5.3925	-0.026416
22.82	0.060707	-178.04	4.8345	5.3925	-0.026275
22.83	0.062786	-178.04	4.8345	5.3925	-0.026134
22.84	0.064466	-178.04	4.8345	5.3925	-0.025992
22.85	0.065819	-178.04	4.8345	5.3925	-0.025851
22.86	0.066904	-178.04	4.8345	5.3925	-0.02571
22.87	0.06777	-178.04	4.8345	5.3925	-0.025569
22.88	0.068458	-178.04	4.8345	5.3925	-0.025428
22.89	0.068999	-178.04	4.8345	5.3925	-0.025287
22.9	0.069422	-178.04	4.8345	5.3925	-0.025145
22.91	0.069747	-178.04	4.8345	5.3925	-0.025004
22.92	0.064126	-178.04	4.9224	5.3925	-0.024863
22.93	0.068627	-178.04	4.9224	5.3925	-0.024722
22.94	0.070171	-178.04	4.9224	5.3925	-0.024581
22.95	0.07072	-178.04	4.9224	5.3925	-0.02444
22.96	0.070922	-178.04	4.9224	5.3925	-0.024299
22.97	0.070994	-178.04	4.9224	5.3925	-0.024157
22.98	0.071008	-178.04	4.9224	5.3925	-0.024016
22.99	0.070993	-178.04	4.9224	5.3925	-0.023875
23	0.047038	-178.05	4.9224	5.3925	-0.023734
23.01	0.051262	-178.07	4.9224	5.3925	-0.023599
23.02	0.054716	-178.07	4.9224	5.3925	-0.023464
23.03	0.057529	-178.08	4.9224	5.3925	-0.023329
23.04	0.059813	-178.08	4.9224	5.5014	-0.023194
23.05	0.061663	-178.08	4.9224	5.5014	-0.02306
23.06	0.063155	-178.08	4.9224	5.5014	-0.022925
23.07	0.064355	-178.08	4.9224	5.5014	-0.02279
23.08	0.065316	-178.08	4.9224	5.5014	-0.022655
23.09	0.066081	-178.09	4.9224	5.5014	-0.02252
23.1	0.066686	-178.09	4.9224	5.5014	-0.022385
23.11	0.067161	-178.09	4.9224	5.5014	-0.02225
23.12	0.061662	-178.09	5.0103	5.5014	-0.022115
23.13	0.066263	-178.09	5.0103	5.5014	-0.021981
23.14	0.063371	-178.09	5.0103	5.5014	-0.021846
23.15	0.067025	-178.09	5.0103	5.5014	-0.021711
23.16	0.068277	-178.09	5.0103	5.5014	-0.021576
23.17	0.06872	-178.09	5.0103	5.5014	-0.021441
23.18	0.068879	-178.09	5.0103	5.5014	-0.021306
23.19	0.068929	-178.09	5.0103	5.5014	-0.021171
23.2	0.068932	-178.09	5.0103	5.5014	-0.021036
23.21	0.068908	-178.09	5.0103	5.5014	-0.020902
23.22	0.068868	-178.09	5.0103	5.5014	-0.020767
23.23	0.068816	-178.09	5.0103	5.5014	-0.020632
23.24	0.068754	-178.09	5.0103	5.5014	-0.020497
23.25	0.068684	-178.09	5.0103	5.5014	-0.020362
23.26	0.068611	-178.09	5.0103	5.5014	-0.020233
23.27	0.068533	-178.09	5.0103	5.5014	-0.020104
23.28	0.068451	-178.09	5.0103	5.5014	-0.019976
23.29	0.068366	-178.09	5.0103	5.5014	-0.019847
23.3	0.068278	-178.09	5.0103	5.5014	-0.019718
23.31	0.068188	-178.09	5.0103	5.3925	-0.019589
23.32	0.058615	-178.09	5.0982	5.3925	-0.01946
23.33	0.065271	-178.09	5.0982	5.3925	-0.019331
23.34	0.067388	-178.09	5.0982	5.3925	-0.019202
23.35	0.068017	-178.09	5.0982	5.3925	-0.019074
23.36	0.068158	-178.09	5.0982	5.3925	-0.018945
23.37	0.068138	-178.09	5.0982	5.3925	-0.018816
23.38	0.068066	-178.09	5.0982	5.3925	-0.018687
23.39	0.067977	-178.09	5.0982	5.3925	-0.018558
23.4	0.05589	-178.09	5.1861	5.3925	-0.018429
23.41	0.054968	-178.09	5.1861	5.3925	-0.0183
23.42	0.073341	-178.09	5.0982	5.3925	-0.018172
23.43	0.061966	-178.09	5.1861	5.3925	-0.018043
23.44	0.06602	-178.09	5.1861	5.3925	-0.017914
23.45	0.067281	-178.09	5.1861	5.3925	-0.017785
23.46	0.067628	-178.09	5.1861	5.3925	-0.017656
23.47	0.067674	-178.09	5.1861	5.3925	-0.017527
23.48	0.067622	-178.09	5.1861	5.3925	-0.017399
23.49	0.067538	-178.09	5.1861	5.3925	-0.01727
23.5	0.05997	-178.09	5.274	5.3925	-0.017141
23.51	0.065276	-178.09	5.274	5.3925	-0.017018
23.52	0.066949	-178.09	5.274	5.3925	-0.016895
23.53	0.067433	-178.09	5.274	5.3925	-0.016772
23.54	0.067527	-178.09	5.274	5.3925	-0.016648
23.55	0.067493	-178.09	5.274	5.3925	-0.016525
23.56	0.067417	-178.09	5.274	5.3925	-0.016402
23.57	0.067328	-178.09	5.274	5.3925	-0.016279
23.58	0.067234	-178.09	5.274	5.3925	-0.016156
23.59	0.067138	-178.09	5.274	5.3925	-0.016033
23.6	0.055052	-178.09	5.3619	5.3925	-0.01591
23.61	0.055737	-178.09	5.3619	5.3925	-0.015787
23.62	0.07868	-178.09	5.274	5.3925	-0.015664
23.63	0.064763	-178.09	5.3619	5.3925	-0.015541
23.64	0.06638	-178.09	5.3619	5.2836	-0.015418
23.65	0.066845	-178.09	5.3619	5.2836	-0.015294
23.66	0.066933	-178.09	5.3619	5.2836	-0.015171
23.67	0.066897	-178.09	5.3619	5.2836	-0.015048
23.68	0.051693	-178.09	5.4498	5.2836	-0.014925
23.69	0.07414	-178.09	5.3619	5.2836	-0.014802
23.7	0.063197	-178.09	5.4498	5.2836	-0.014679
23.71	0.065789	-178.09	5.4498	5.2836	-0.014556
23.72	0.066574	-178.09	5.4498	5.2836	-0.014433
23.73	0.066766	-178.09	5.4498	5.2836	-0.01431
23.74	0.066765	-178.09	5.4498	5.2836	-0.014187
23.75	0.066699	-178.09	5.4498	5.2836	-0.014063
23.76	0.066617	-178.09	5.4498	5.2836	-0.013946
23.77	0.066528	-178.09	5.4498	5.2836	-0.013828
23.78	0.056956	-178.09	5.5377	5.2836	-0.013711
23.79	0.063613	-178.09	5.5377	5.2836	-0.013593
23.8	0.065733	-178.09	5.5377	5.2836	-0.013475
23.81	0.066365	-178.09	5.5377	5.2836	-0.013358
23.82	0.06651	-178.09	5.5377	5.2836	-0.01324
23.83	0.066496	-178.09	5.5377	5.2836	-0.013123
23.84	0.066429	-178.09	5.5377	5.2836	-0.013005
23.85	0.066345	-178.09	5.5377	5.2836	-0.012887
23.86	0.066255	-178.09	5.5377	5.2836	-0.01277
23.87	0.066164	-178.09	5.5377	5.2836	-0.012652
23.88	0.066072	-178.09	5.5377	5.2836	-0.012534
23.89	0.065979	-178.09	5.5377	5.2836	-0.012417
23.9	0.065887	-178.09	5.5377	5.2836	-0.012299
23.91	0.065795	-178.09	5.5377	5.2836	-0.012182
23.92	0.065703	-178.09	5.5377	5.2836	-0.012064
23.93	0.06561	-178.09	5.5377	5.2836	-0.011946
23.94	0.065518	-178.09	5.5377	5.2836	-0.011829
23.95	0.065425	-178.09	5.5377	5.2836	-0.011711
23.96	0.065333	-178.09	5.5377	5.2836	-0.011593
23.97	0.065241	-178.09	5.5377	5.2836	-0.011476
23.98	0.065148	-178.09	5.5377	5.2836	-0.011358
23.99	0.065056	-178.09	5.5377	5.2836	-0.011241
24	0.064964	-178.09	5.5377	5.2836	-0.011123
24.01	0.064875	-178.09	5.5377	5.2836	-0.011011
24.02	0.064787	-178.09	5.5377	5.2836	-0.010898
24.03	0.064698	-178.09	5.5377	5.2836	-0.010786
24.04	0.06461	-178.09	5.5377	5.2836	-0.010673
24.05	0.064521	-178.09	5.5377	5.2836	-0.010561
24.06	0.064433	-178.09	5.5377	5.2836	-0.010448
24.07	0.064344	-178.09	5.5377	5.2836	-0.010336
24.08	0.064256	-178.09	5.5377	5.2836	-0.010223
24.09	0.076158	-178.09	5.4498	5.2836	-0.010111
24.1	0.067633	-178.09	5.4498	5.2836	-0.0099986
24.11	0.06478	-178.09	5.4498	5.2836	-0.0098861
24.12	0.063786	-178.09	5.4498	5.2836	-0.0097737
24.13	0.0634	-178.09	5.4498	5.2836	-0.0096613
24.14	0.063214	-178.09	5.4498	5.2836	-0.0095488
24.15	0.063094	-178.09	5.4498	5.2836	-0.0094364
24.16	0.062995	-178.09	5.4498	5.2836	-0.0093239
24.17	0.062903	-178.09	5.4498	5.2836	-0.0092115
24.18	0.062814	-178.09	5.4498	5.2836	-0.009099
24.19	0.062725	-178.09	5.4498	5.2836	-0.0089866
24.2	0.062636	-178.09	5.4498	5.2836	-0.0088742
24.21	0.062548	-178.09	5.4498	5.2836	-0.0087617
24.22	0.056335	-178.09	5.4498	5.2836	-0.0086493
24.23	0.067837	-178.09	5.3619	5.2836	-0.0085368
24.24	0.063698	-178.09	5.3619	5.2836	-0.0084244
24.25	0.062283	-178.09	5.3619	5.2836	-0.008312
24.26	0.061764	-178.09	5.3619	5.2836	-0.0082044
24.27	0.061538	-178.09	5.3619	5.2836	-0.0080968
24.28	0.061408	-178.09	5.3619	5.2836	-0.0079893
24.29	0.061309	-178.09	5.3619	5.2836	-0.0078817
24.3	0.076348	-178.09	5.274	5.2836	-0.0077741
24.31	0.065717	-178.09	5.274	5.2836	-0.0076665
24.32	0.062177	-178.09	5.274	5.2836	-0.007559
24.33	0.060961	-178.09	5.274	5.2836	-0.0074514
24.34	0.060506	-178.09	5.274	5.2836	-0.0073438
24.35	0.060301	-178.09	5.274	5.2836	-0.0072363
24.36	0.060178	-178.09	5.274	5.2836	-0.0071287
24.37	0.060081	-178.09	5.274	5.2836	-0.0070211
24.38	0.059993	-178.09	5.274	5.2836	-0.0069135
24.39	0.067381	-178.09	5.1861	5.2836	-0.006806
24.4	0.068022	-178.09	5.1861	5.2836	-0.0066984
24.41	0.062051	-178.09	5.1861	5.2836	-0.0065908
24.42	0.060039	-178.09	5.1861	5.2836	-0.0064833
24.43	0.059323	-178.09	5.1861	5.2836	-0.0063757
24.44	0.059033	-178.09	5.1861	5.2836	-0.0062681
24.45	0.058881	-178.09	5.1861	5.2836	-0.0061606
24.46	0.058775	-178.09	5.1861	5.2836	-0.006053
24.47	0.058684	-178.09	5.1861	5.2836	-0.0059454
24.48	0.058598	-178.09	5.1861	5.2836	-0.0058378
24.49	0.058514	-178.09	5.1861	5.2836	-0.0057303
24.5	0.05843	-178.09	5.1861	5.2836	-0.0056227
24.51	0.058354	-178.09	5.1861	5.2836	-0.0055197
24.52	0.058277	-178.09	5.1861	5.2836	-0.0054167
24.53	0.058201	-178.09	5.1861	5.2836	-0.0053137
24.54	0.058125	-178.09	5.1861	5.2836	-0.0052107
24.55	0.067529	-178.09	5.0982	5.2836	-0.0051076
24.56	0.060704	-178.09	5.0982	5.2836	-0.0050046
24.57	0.058416	-178.09	5.0982	5.2836	-0.0049016
24.58	0.057614	-178.09	5.0982	5.2836	-0.0047986
24.59	0.057301	-178.09	5.0982	5.2836	-0.0046956
24.6	0.057146	-178.09	5.0982	5.2836	-0.0045926
24.61	0.057045	-178.09	5.0982	5.2836	-0.0044896
24.62	0.05696	-178.09	5.0982	5.2836	-0.0043865
24.63	0.056881	-178.09	5.0982	5.2836	-0.0042835
24.64	0.056804	-178.09	5.0982	5.2836	-0.0041805
24.65	0.056727	-178.09	5.0982	5.2836	-0.0040775
24.66	0.05665	-178.09	5.0982	5.2836	-0.0039745
24.67	0.056574	-178.09	5.0982	5.2836	-0.0038715
24.68	0.056498	-178.09	5.0982	5.2836	-0.0037685
24.69	0.056421	-178.09	5.0982	5.2836	-0.0036654
24.7	0.056345	-178.09	5.0982	5.2836	-0.0035624
24.71	0.056269	-178.09	5.0982	5.2836	-0.0034594
24.72	0.056192	-178.09	5.0982	5.2836	-0.0033564
24.73	0.056116	-178.09	5.0982	5.2836	-0.0032534
24.74	0.056039	-178.09	5.0982	5.2836	-0.0031504
24.75	0.071091	-178.09	5.0103	5.2836	-0.0030474
24.76	0.060477	-178.09	5.0103	5.2836	-0.0029486
24.77	0.056953	-178.09	5.0103	5.2836	-0.0028498
24.78	0.055753	-178.09	5.0103	5.2836	-0.002751
24.79	0.055314	-178.09	5.0103	5.2836	-0.0026523
24.8	0.055124	-178.09	5.0103	5.2836	-0.0025535
24.81	0.055016	-178.09	5.0103	5.2836	-0.0024547
24.82	0.054935	-178.09	5.0103	5.2836	-0.0023559
24.83	0.054863	-178.09	5.0103	5.2836	-0.0022571
24.84	0.054793	-178.09	5.0103	5.2836	-0.0021584
24.85	0.054725	-178.09	5.0103	5.2836	-0.0020596
24.86	0.080531	-178.08	5.0103	5.2836	-0.0019608
24.87	0.090975	-178.06	4.9224	5.2836	-0.001862
24.88	0.076563	-178.06	4.9224	5.2836	-0.0017633
24.89	0.069922	-178.05	4.9224	5.2836	-0.0016645
24.9	0.066168	-178.05	4.9224	5.2836	-0.0015657
24.91	0.06364	-178.04	4.9224	5.2836	-0.0014669
24.92	0.061742	-178.04	4.9224	5.2836	-0.0013682
24.93	0.060239	-178.04	4.9224	5.2836	-0.0012694
24.94	0.059019	-178.04	4.9224	5.2836	-0.0011706
24.95	0.058018	-178.04	4.9224	5.2836	-0.0010718
24.96	0.05719	-178.04	4.9224	5.2836	-0.00097305
24.97	0.056502	-178.04	4.9224	5.2836	-0.00087427
24.98	0.063403	-178.04	4.8345	5.2836	-0.00077549
24.99	0.057524	-178.04	4.8345	5.2836	-0.00067672
25	0.055351	-178.04	4.8345	5.2836	-0.00057794
25.01	0.054435	-178.04	4.8345	5.2836	-0.00048308
25.02	0.05396	-178.04	4.8345	5.1747	-0.00038821
25.03	0.053653	-178.04	4.8345	5.1747	-0.00029335
25.04	0.053422	-178.04	4.8345	5.1747	-0.00019849
25.05	0.053232	-178.04	4.8345	5.1747	-0.00010363
25.06	0.053069	-178.04	4.8345	5.2836	-8.7632e-06
25.07	0.052926	-178.04	4.8345	5.2836	8.61e-05
25.08	0.052798	-178.04	4.8345	5.2836	0.00018096
25.09	0.062163	-178.04	4.7466	5.2836	0.00027583
25.1	0.064568	-178.04	4.7466	5.2836	0.00037069
25.11	0.056033	-178.04	4.7466	5.2836	0.00046555
25.12	0.053177	-178.04	4.7466	5.2836	0.00056041
25.13	0.052185	-178.04	4.7466	5.2836	0.00065528
25.14	0.051806	-178.04	4.7466	5.2836	0.00075014
25.15	0.051631	-178.04	4.7466	5.2836	0.000845
25.16	0.051524	-178.04	4.7466	5.2836	0.00093987
25.17	0.051441	-178.04	4.7466	5.2836	0.0010347
25.18	0.051367	-178.04	4.7466	5.2836	0.0011296
25.19	0.051297	-178.04	4.7466	5.2836	0.0012245
25.2	0.051229	-178.04	4.7466	5.2836	0.0013193
25.21	0.051162	-178.04	4.7466	5.2836	0.0014142
25.22	0.060577	-178.04	4.6587	5.2836	0.001509
25.23	0.053762	-178.04	4.6587	5.2836	0.0016039
25.24	0.051486	-178.04	4.6587	5.2836	0.0016988
25.25	0.076571	-178.04	4.6587	5.2836	0.0017936
25.26	0.071658	-178.02	4.6587	5.2836	0.0018849
25.27	0.067722	-178.01	4.6587	5.2836	0.0019762
25.28	0.064519	-178.01	4.6587	5.2836	0.0020674
25.29	0.061897	-178	4.6587	5.2836	0.0021587
25.3	0.059745	-178	4.6587	5.2836	0.00225
25.31	0.05346	-178	4.6587	5.2836	0.0023413
25.32	0.064523	-178	4.5708	5.2836	0.0024325
25.33	0.057571	-178	4.5708	5.2836	0.0025238
25.34	0.054696	-178	4.5708	5.2836	0.0026151
25.35	0.053261	-178	4.5708	5.2836	0.0027064
25.36	0.052381	-178	4.5708	5.2836	0.0027976
25.37	0.051751	-178	4.5708	5.2836	0.0028889
25.38	0.051258	-178	4.5708	5.2836	0.0029802
25.39	0.050857	-178	4.5708	5.2836	0.0030714
25.4	0.050522	-178	4.5708	5.2836	0.0031627
25.41	0.050239	-178	4.5708	5.2836	0.003254
25.42	0.049997	-178	4.5708	5.2836	0.0033453
25.43	0.04979	-178	4.5708	5.2836	0.0034365
25.44	0.059091	-178	4.4829	5.2836	0.0035278
25.45	0.085217	-178	4.4829	5.2836	0.0036191
25.46	0.064471	-177.98	4.5708	5.2836	0.0037103
25.47	0.055811	-177.97	4.5708	5.2836	0.0038016
25.48	0.067687	-177.96	4.4829	5.2836	0.0038929
25.49	0.062069	-177.96	4.4829	5.2836	0.0039842
25.5	0.058863	-177.96	4.4829	5.2836	0.0040754
25.51	0.056698	-177.96	4.4829	5.2836	0.0041634
25.52	0.05507	-177.95	4.4829	5.2836	0.0042514
25.53	0.05378	-177.95	4.4829	5.2836	0.0043394
25.54	0.052734	-177.95	4.4829	5.2836	0.0044274
25.55	0.051877	-177.95	4.4829	5.2836	0.0045154
25.56	0.051169	-177.95	4.4829	5.2836	0.0046034
25.57	0.050583	-177.95	4.4829	5.2836	0.0046914
25.58	0.050096	-177.95	4.4829	5.2836	0.0047794
25.59	0.04969	-177.95	4.4829	5.2836	0.0048675
25.6	0.049349	-177.95	4.4829	5.2836	0.0049555
25.61	0.072982	-177.94	4.4829	5.2836	0.0050435
25.62	0.068467	-177.93	4.4829	5.2836	0.0051315
25.63	0.064748	-177.92	4.4829	5.2836	0.0052195
25.64	0.06169	-177.92	4.4829	5.3925	0.0053075
25.65	0.059177	-177.91	4.4829	5.3925	0.0053955
25.66	0.057113	-177.91	4.4829	5.3925	0.0054835
25.67	0.055417	-177.91	4.4829	5.3925	0.0055715
25.68	0.054023	-177.91	4.4829	5.3925	0.0056595
25.69	0.052875	-177.91	4.4829	5.3925	0.0057475
25.7	0.051929	-177.91	4.4829	5.3925	0.0058355
25.71	0.051148	-177.91	4.4829	5.3925	0.0059235
25.72	0.050502	-177.91	4.4829	5.3925	0.0060115
25.73	0.049965	-177.91	4.4829	5.3925	0.0060995
25.74	0.073438	-177.9	4.4829	5.3925	0.0061875
25.75	0.068793	-177.88	4.4829	5.3925	0.0062755
25.76	0.057512	-177.88	4.5708	5.3925	0.0063605
25.77	0.059784	-177.87	4.5708	5.3925	0.0064456
25.78	0.058987	-177.87	4.5708	5.3925	0.0065306
25.79	0.057462	-177.87	4.5708	5.3925	0.0066157
25.8	0.055926	-177.87	4.5708	5.3925	0.0067007
25.81	0.054573	-177.87	4.5708	5.3925	0.0067858
25.82	0.053432	-177.87	4.5708	5.3925	0.0068708
25.83	0.052485	-177.87	4.5708	5.3925	0.0069559
25.84	0.078611	-177.87	4.5708	5.3925	0.0070409
25.85	0.073168	-177.85	4.5708	5.3925	0.007126
25.86	0.068685	-177.84	4.5708	5.3925	0.007211
25.87	0.065001	-177.83	4.5708	5.3925	0.0072961
25.88	0.061976	-177.83	4.5708	5.3925	0.0073811
25.89	0.059496	-177.82	4.5708	5.3925	0.0074662
25.9	0.057463	-177.82	4.5708	5.3925	0.0075512
25.91	0.055796	-177.82	4.5708	5.3925	0.0076363
25.92	0.054429	-177.82	4.5708	5.3925	0.0077213
25.93	0.053307	-177.82	4.5708	5.3925	0.0078064
25.94	0.084384	-177.82	4.5708	5.3925	0.0078914
25.95	0.06742	-177.8	4.6587	5.3925	0.0079765
25.96	0.067047	-177.79	4.6587	5.3925	0.0080615
25.97	0.064742	-177.79	4.6587	5.3925	0.0081466
25.98	0.062196	-177.78	4.6587	5.3925	0.0082316
25.99	0.059895	-177.78	4.6587	5.3925	0.0083167
26	0.057938	-177.78	4.6587	5.3925	0.0084017
26.01	0.056329	-177.78	4.6587	5.3925	0.0084842
26.02	0.055004	-177.78	4.6587	5.3925	0.0085666
26.03	0.053918	-177.78	4.6587	5.3925	0.008649
26.04	0.078902	-177.77	4.6587	5.3925	0.0087314
26.05	0.073557	-177.76	4.6587	5.3925	0.0088138
26.06	0.06916	-177.75	4.6587	5.2836	0.0088962
26.07	0.058079	-177.74	4.7466	5.2836	0.0089786
26.08	0.060521	-177.74	4.7466	5.2836	0.009061
26.09	0.059868	-177.74	4.7466	5.2836	0.0091434
26.1	0.058466	-177.74	4.7466	5.2836	0.0092258
26.11	0.057035	-177.73	4.7466	5.2836	0.0093082
26.12	0.05577	-177.73	4.7466	5.2836	0.0093906
26.13	0.079583	-177.73	4.7466	5.2836	0.0094731
26.14	0.074261	-177.71	4.7466	5.2836	0.0095555
26.15	0.069883	-177.7	4.7466	5.2836	0.0096379
26.16	0.066291	-177.7	4.7466	5.2836	0.0097203
26.17	0.063348	-177.69	4.7466	5.2836	0.0098027
26.18	0.060938	-177.69	4.7466	5.2836	0.0098851
26.19	0.043838	-177.69	4.8345	5.2836	0.0099675
26.2	0.062252	-177.69	4.7466	5.2836	0.01005
26.21	0.077646	-177.69	4.8345	5.2836	0.010132
26.22	0.075191	-177.67	4.8345	5.2836	0.010215
26.23	0.07157	-177.66	4.8345	5.2836	0.010297
26.24	0.068076	-177.65	4.8345	5.2836	0.01038
26.25	0.065043	-177.65	4.8345	5.2836	0.010462
26.26	0.062503	-177.65	4.8345	5.2836	0.010542
26.27	0.060406	-177.65	4.8345	5.2836	0.010622
26.28	0.058685	-177.65	4.8345	5.2836	0.010702
26.29	0.057275	-177.65	4.8345	5.2836	0.010782
26.3	0.081995	-177.64	4.8345	5.2836	0.010862
26.31	0.076435	-177.63	4.8345	5.2836	0.010942
26.32	0.056735	-177.62	4.9224	5.2836	0.011022
26.33	0.063528	-177.61	4.9224	5.2836	0.011103
26.34	0.063909	-177.61	4.9224	5.2836	0.011183
26.35	0.062525	-177.6	4.9224	5.2836	0.011263
26.36	0.060836	-177.6	4.9224	5.2836	0.011343
26.37	0.059272	-177.6	4.9224	5.2836	0.011423
26.38	0.057933	-177.6	4.9224	5.2836	0.011503
26.39	0.080738	-177.59	4.9224	5.2836	0.011583
26.4	0.075548	-177.58	4.9224	5.2836	0.011663
26.41	0.071282	-177.57	4.9224	5.2836	0.011743
26.42	0.067784	-177.56	4.9224	5.2836	0.011823
26.43	0.064918	-177.56	4.9224	5.2836	0.011903
26.44	0.062572	-177.56	4.9224	5.2836	0.011983
26.45	0.060652	-177.56	4.9224	5.2836	0.012063
26.46	0.059082	-177.56	4.9224	5.2836	0.012143
26.47	0.057797	-177.56	4.9224	5.2836	0.012224
26.48	0.056746	-177.56	4.9224	5.2836	0.012304
26.49	0.082794	-177.56	4.9224	5.2836	0.012384
26.5	0.077291	-177.54	4.9224	5.2836	0.012464
26.51	0.072751	-177.53	4.9224	5.2836	0.012542
26.52	0.06902	-177.52	4.9224	5.2836	0.01262
26.53	0.058487	-177.52	5.0103	5.2836	0.012698
26.54	0.061377	-177.52	5.0103	5.2836	0.012776
26.55	0.061091	-177.52	5.0103	5.2836	0.012854
26.56	0.059986	-177.52	5.0103	5.2836	0.012932
26.57	0.058796	-177.51	5.0103	5.1747	0.01301
26.58	0.057726	-177.51	5.0103	5.1747	0.013088
26.59	0.056818	-177.51	5.0103	5.1747	0.013166
26.6	0.08297	-177.51	5.0103	5.1747	0.013244
26.61	0.077548	-177.5	5.0103	5.1747	0.013322
26.62	0.073081	-177.49	5.0103	5.1747	0.0134
26.63	0.069411	-177.48	5.0103	5.1747	0.013478
26.64	0.066399	-177.48	5.0103	5.1747	0.013556
26.65	0.06393	-177.47	5.0103	5.1747	0.013634
26.66	0.061906	-177.47	5.0103	5.1747	0.013712
26.67	0.064766	-177.47	5.0103	5.1747	0.01379
26.68	0.050889	-177.47	5.0982	5.1747	0.013868
26.69	0.047874	-177.47	5.0982	5.1747	0.013946
26.7	0.053991	-177.47	5.0982	5.1747	0.014024
26.71	0.055544	-177.47	5.0982	5.1747	0.014102
26.72	0.081555	-177.47	5.0982	5.1747	0.01418
26.73	0.076677	-177.45	5.0982	5.1747	0.014258
26.74	0.072539	-177.44	5.0982	5.1747	0.014336
26.75	0.0691	-177.43	5.0982	5.1747	0.014414
26.76	0.06628	-177.43	5.0982	5.1747	0.014491
26.77	0.063967	-177.43	5.0982	5.1747	0.014567
26.78	0.062073	-177.43	5.0982	5.1747	0.014643
26.79	0.060522	-177.43	5.0982	5.1747	0.014719
26.8	0.059254	-177.43	5.0982	5.1747	0.014796
26.81	0.058217	-177.43	5.0982	5.1747	0.014872
26.82	0.057368	-177.43	5.0982	5.1747	0.014948
26.83	0.056672	-177.43	5.0982	5.1747	0.015024
26.84	0.056103	-177.43	5.0982	5.1747	0.015101
26.85	0.055635	-177.43	5.0982	5.1747	0.015177
26.86	0.055252	-177.43	5.0982	5.1747	0.015253
26.87	0.054936	-177.43	5.0982	5.1747	0.01533
26.88	0.054676	-177.43	5.0982	5.1747	0.015406
26.89	0.078383	-177.41	5.0982	5.1747	0.015482
26.9	0.073934	-177.4	5.0982	5.1747	0.015558
26.91	0.070276	-177.39	5.0982	5.1747	0.015635
26.92	0.067275	-177.39	5.0982	5.0658	0.015711
26.93	0.064815	-177.39	5.0982	5.0658	0.015787
26.94	0.062801	-177.38	5.0982	5.0658	0.015863
